"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Boyd Gordon","15-16","ARI","C","65","594.75","1","2","3","2","0.3","0.2","1.21","0.12","414","534","-120","43.67","-3.66","7","16","-9","30.43","-22.9","15.74","19.68","-3.94","44.44","-3.34","4","4","--","76","7.67","3.95","0.4","2","96.8","24.58","19.69","27.7","46.43","28.21","50.06"
"Bracken Kearns","15-16","NYI","C","2","26.6","--","--","--","--","--","--","-0.09","-0.2","17","14","3","54.84","11.86","--","--","--","--","--","1.23","0.69","0.54","64.06","23.64","2","--","-2","--","--","--","--","--","100","54.55","25.55","28.54","48.32","27.08","50.26"
"Brad Boyes","15-16","TOR","R","60","552.1","4","11","15","10","1.63","1.09","19.01","2.07","546","446","100","55.04","4.92","20","26","-6","43.48","2.97","24.53","20","4.53","55.09","7.09","4","6","2","105","11.41","5.92","0.64","7.69","97.01","50.89","19.61","28.11","49.75","27.83","49.31"
"Brad Hunt","15-16","EDM","D","7","81.3","--","--","--","--","--","--","0.45","0.33","73","79","-6","48.03","0.89","1","2","-1","33.33","-6.67","1.97","3.26","-1.29","37.67","-14.89","1","--","-1","16","11.81","0.24","0.18","--","97.37","68","23.27","27.11","48.55","28.31","51.2"
"Brad Malone","15-16","CAR","C","57","472.18","2","4","6","5","0.76","0.64","3.62","0.46","368","379","-11","49.26","-1.96","11","22","-11","33.33","-11.96","14.06","17.22","-3.16","44.95","-3.67","21","14","-7","72","9.15","3.53","0.45","6.67","95.15","46.19","16.91","27.34","49.74","27.68","49.08"
"Brad Marchand","15-16","BOS","C","77","1077.85","19","17","36","30","2","1.67","52.62","2.93","1169","961","208","54.88","7.76","54","37","17","59.34","11.12","44.54","36.26","8.28","55.12","8.44","25","20","-5","297","16.53","12.48","0.69","10.05","100.91","46.89","29.07","30.29","47.92","29.83","50.16"
"Brad Richards","15-16","DET","C","68","798.83","5","5","10","9","0.75","0.68","22","1.65","759","646","113","54.02","2.97","23","19","4","54.76","7.61","27.3","28.84","-1.54","48.63","-0.84","3","2","-1","192","14.42","6.46","0.49","4.5","100.82","56.03","24.96","29.71","51.86","28.67","49.67"
"Brad Richardson","15-16","ARI","R","82","1060.55","9","15","24","18","1.36","1.02","19","1.07","913","1087","-174","45.65","-1.63","39","29","10","57.35","11.67","32.88","40.3","-7.42","44.93","-2.35","17","13","-4","181","10.24","9.61","0.54","8.74","103.7","47.24","28.12","29.84","47.98","29.02","50.14"
"Brad Stuart","15-16","COL","D","6","78.82","--","--","--","--","--","--","-0.8","-0.61","49","66","-17","42.61","-0.54","1","3","-2","25","-16.18","1.79","1.6","0.19","52.8","7.28","--","--","--","4","3.04","0.06","0.05","--","94.07","37.5","27.11","25.38","43.51","27.72","49.54"
"Brady Skjei","15-16","NYR","D","7","100.25","--","--","--","--","--","--","-0.8","-0.48","81","102","-21","44.26","-5.88","2","3","-1","40","-12.63","3.06","4.4","-1.34","41.02","-5.33","2","--","-2","15","8.98","0.23","0.14","--","100.16","41.86","31.18","27.17","48.46","28.41","48.5"
"Brandon Bollig","15-16","CGY","L","54","493.03","2","2","4","2","0.49","0.24","-0.76","-0.09","363","464","-101","43.89","-4.87","10","20","-10","33.33","-14.21","11.81","17.65","-5.84","40.09","-8.51","22","8","-14","94","11.44","2.8","0.34","3.64","95.45","39.2","18.9","27.59","48.7","27.85","49.63"
"Brandon Davidson","15-16","EDM","D","51","778.57","2","4","6","3","0.46","0.23","13.53","1.04","714","658","56","52.04","3.61","26","24","2","52","12.15","28.8","24.92","3.88","53.61","6.3","6","2","-4","139","10.71","2.34","0.18","3.77","100.13","49.16","31.81","27.46","47.82","28.92","49.84"
"Brandon Dubinsky","15-16","CBJ","C","75","1009.15","11","21","32","26","1.9","1.55","30.04","1.79","986","990","-4","49.9","2.04","41","53","-12","43.62","-5.6","48.11","42.47","5.64","53.11","2.29","22","20","-2","203","12.07","13.26","0.79","10","97.72","43.9","28.1","30.43","47.83","29.47","50"
"Brandon Gormley","15-16","COL","D","26","306.58","--","1","1","--","0.2","--","-0.88","-0.17","246","291","-45","45.81","1.46","13","16","-3","44.83","-4.38","9.3","10.56","-1.26","46.83","0.81","4","1","-3","32","6.26","0.48","0.09","--","98.58","53.1","24.95","25.06","43.42","27.73","49.13"
"Brandon Manning","15-16","PHI","D","56","831.2","1","6","7","3","0.51","0.22","15.46","1.12","848","781","67","52.06","1.88","22","21","1","51.16","1.16","29.15","34.23","-5.08","45.99","-4.79","17","20","3","143","10.32","2.51","0.18","1.59","100.47","58.04","31.32","27.21","50.09","28.22","49.33"
"Brandon Mashinter","15-16","CHI","L","41","303.68","4","1","5","4","0.99","0.79","1.55","0.31","232","290","-58","44.44","-6.92","6","12","-6","33.33","-17.09","10.31","12.94","-2.63","44.34","-4.78","7","6","-1","39","7.71","3.25","0.64","16.67","97.62","48.17","15.53","27.62","50.77","27.75","49.36"
"Brandon Pirri","15-16","FLA/ ANA","C","61","732.25","10","7","17","14","1.39","1.15","15.89","1.3","593","654","-61","47.55","-0.72","24","26","-2","48","-6.88","21.1","28.55","-7.45","42.5","-6.98","13","11","-2","189","15.49","6.92","0.57","10.42","100.07","51.3","25.13","29.46","49.36","28.77","49.83"
"Brandon Prust","15-16","VAN","L","35","415.72","1","6","7","5","1.01","0.72","1.56","0.23","320","400","-80","44.44","-0.79","8","12","-4","40","-10.59","12.15","16.98","-4.83","41.71","-1.07","11","8","-3","33","4.76","2.11","0.3","5.88","99.36","44.49","24.62","28.79","47.72","27.99","50.52"
"Brandon Saad","15-16","CBJ","L","78","1052.75","19","18","37","28","2.11","1.6","42.26","2.41","996","1005","-9","49.78","2.14","51","39","12","56.67","10.9","48.67","42.61","6.06","53.32","1.99","4","13","9","297","16.93","17.64","1.01","10.98","102","51.46","28.21","30.1","48.33","29.19","49.76"
"Brandon Sutter","15-16","VAN","C","20","253.45","3","3","6","3","1.42","0.71","8.12","1.92","205","204","1","50.12","0.98","11","5","6","68.75","16.67","8.19","7.79","0.4","51.25","2.91","1","5","4","43","10.18","2.13","0.5","10.34","105.32","51.7","26.21","29.35","47.67","29.02","50.04"
"Brandon Tanev","15-16","WPG","L","3","32.38","--","--","--","--","--","--","-0.2","-0.37","29","38","-9","43.28","-4.36","--","--","--","--","--","1.24","1.42","-0.18","46.62","-6.3","1","--","-1","11","20.38","0.28","0.52","--","100","50","21.05","27.07","48.36","29.1","53.06"
"Brayden Mcnabb","15-16","L.A","D","81","1338.15","2","10","12","7","0.54","0.31","36.92","1.66","1406","1008","398","58.24","2.6","47","37","10","55.95","2.2","56.29","44.43","11.86","55.89","1.61","29","15","-14","216","9.69","3.29","0.15","2.35","99.9","56.46","34.34","29.58","55.49","28.89","49.5"
"Brayden Schenn","15-16","PHI","C","80","1016.3","14","19","33","25","1.95","1.48","36.17","2.14","1010","991","19","50.47","0.05","43","31","12","58.11","11.78","38.69","41.23","-2.54","48.41","-0.99","10","14","4","216","12.75","13.08","0.77","11.97","102.39","52.37","27.11","30.21","51.53","29.14","49.86"
"Braydon Coburn","15-16","T.B","D","80","1122.08","1","7","8","4","0.43","0.21","16.07","0.86","986","950","36","50.93","-2.05","45","41","4","52.33","-2.32","36.53","35.82","0.71","50.49","-1.81","14","7","-7","185","9.89","3.33","0.18","1.12","101.05","49.76","30.1","27.03","51.55","28.44","49.67"
"Brendan Gallagher","15-16","MTL","R","52","678.15","10","13","23","17","2.03","1.5","37.1","3.28","749","598","151","55.61","5.51","36","23","13","61.02","16.34","31.03","26.34","4.69","54.09","4.15","9","18","9","213","18.85","12.26","1.08","7.87","102.25","55.97","27.3","30.83","50.47","29.52","49.77"
"Brendan Gaunce","15-16","VAN","C","20","219.88","1","--","1","1","0.27","0.27","1.34","0.37","203","213","-10","48.8","3.47","2","10","-8","16.67","-25.96","7.96","8.92","-0.96","47.16","5.38","--","--","--","47","12.83","2.51","0.68","3.33","93.79","41.35","22.86","28.45","46.44","28.38","50.04"
"Brendan Leipsic","15-16","TOR","L","6","70.72","1","1","2","2","1.7","1.7","3.02","2.56","78","63","15","55.32","-0.72","2","3","-1","40","-2.86","2.86","2.88","-0.02","49.83","1.4","1","1","--","16","13.57","0.84","0.71","11.11","95.89","49.09","24.99","29.52","51.35","30","50.35"
"Brendan Smith","15-16","DET","D","63","951.23","1","10","11","7","0.69","0.44","24","1.51","920","698","222","56.86","7.57","38","32","6","54.29","6.43","38.47","33.86","4.61","53.19","6.05","24","14","-10","147","9.27","3.22","0.2","1.52","99.84","60.87","31.89","27.12","50.77","28.35","49.5"
"Brendan Woods","15-16","CAR","L","5","43.53","--","--","--","--","--","--","0.72","0.99","35","28","7","55.56","-0.69","--","--","--","--","--","1.09","1.4","-0.31","43.78","-11.21","2","2","--","5","6.89","0.23","0.32","--","100","42.86","17.72","26.76","49.21","27.79","48.66"
"Brenden Dillon","15-16","S.J","D","76","1168.72","2","9","11","7","0.56","0.36","14.82","0.76","1052","1082","-30","49.3","-3.58","37","34","3","52.11","-0.09","44.1","42.43","1.67","50.96","-6.09","20","7","-13","202","10.37","3.04","0.16","2.25","100.29","55.21","31.84","26.5","51.1","28.26","49.26"
"Brent Burns","15-16","S.J","D","82","1515.03","16","17","33","26","1.31","1.03","55.59","2.2","1555","1364","191","53.27","2.71","63","56","7","52.94","0.44","65.81","54.73","11.08","54.6","-0.83","16","10","-6","502","19.88","9.65","0.38","6.81","99.74","50.82","38.31","28.18","49.47","29.21","49.77"
"Brent Regner","15-16","FLA","D","7","78.42","--","--","--","--","--","--","-0.38","-0.29","59","75","-16","44.03","-3.95","--","2","-2","--","-50","1.73","3.49","-1.76","33.14","-13.79","1","--","-1","10","7.65","0.2","0.15","--","94.12","38.89","23.39","25.22","48.07","27.59","50.62"
"Brent Seabrook","15-16","CHI","D","81","1379.48","6","6","12","9","0.52","0.39","13.8","0.6","1261","1391","-130","47.55","-4.76","44","48","-4","47.83","-2.45","46.67","60.12","-13.45","43.7","-7.2","12","3","-9","228","9.92","3.83","0.17","5.88","99.91","54.03","35","27.61","52.55","28.95","49.93"
"Brett Bulmer","15-16","MIN","R","3","19.98","--","--","--","--","--","--","-0.8","-2.4","7","23","-16","23.33","-27.89","--","1","-1","--","-55.56","0.15","0.59","-0.44","20.27","-34.09","2","3","1","2","6.01","0.05","0.15","--","90","35.71","14.58","25.89","44.46","27.62","49.79"
"Brett Connolly","15-16","BOS","R","71","841.07","5","13","18","13","1.28","0.93","21.71","1.55","804","759","45","51.44","3.46","37","40","-3","48.05","-5.63","29.51","31.67","-2.16","48.23","-0.43","8","8","--","147","10.49","7.54","0.54","6.02","98.71","46.76","24.52","30.27","50.6","29.28","50.03"
"Brett Kulak","15-16","CGY","D","8","97.03","--","--","--","--","--","--","1.48","0.92","93","74","19","55.69","10.3","1","3","-2","25","-5.56","2.84","3.11","-0.27","47.73","7.36","--","--","--","18","11.13","0.26","0.16","--","93.71","50.88","24.5","25","47.67","27.42","48.89"
"Brett Lernout","15-16","MTL","D","1","6.5","--","--","--","--","--","--","-0.25","-2.31","4","9","-5","30.77","-17.91","--","--","--","--","--","0.23","0.23","--","50","12.35","--","--","--","--","--","--","--","--","100","33.33","11.95","27.85","51.69","27.57","49.42"
"Brett Pesce","15-16","CAR","D","69","1104","3","6","9","4","0.49","0.22","13.91","0.76","945","929","16","50.43","-1.43","27","34","-7","44.26","-2.48","40.85","39.38","1.47","50.92","0.68","7","6","-1","147","7.99","2.99","0.16","4.23","98.66","51.1","32.26","27.18","51.41","28.76","49.5"
"Brett Ritchie","15-16","DAL","R","8","81.93","--","1","1","--","0.73","--","1.2","0.88","70","78","-8","47.3","0.01","2","4","-2","33.33","-20.51","2.95","3.15","-0.2","48.36","-1.09","1","3","2","23","16.84","1.1","0.81","--","92.5","50","21.98","28.79","51.72","28.59","49.73"
"Brian Boyle","15-16","T.B","C","76","777.57","8","6","14","11","1.08","0.85","19.27","1.49","667","641","26","50.99","-1.7","25","31","-6","44.64","-12.29","23.86","21.05","2.81","53.13","1.84","14","13","-1","177","13.66","7.43","0.57","8.08","97.6","45.37","21.89","27.28","51.83","27.92","49.78"
"Brian Campbell","15-16","FLA","D","82","1394.52","3","16","19","10","0.82","0.43","30.35","1.31","1187","1073","114","52.52","5.89","70","37","33","65.42","14.57","50.49","45.99","4.5","52.33","5.21","11","8","-3","134","5.77","2.56","0.11","4.55","104.14","51.54","36.06","27.82","47.34","28.73","49.86"
"Brian Dumoulin","15-16","PIT","D","79","1288.3","--","14","14","7","0.65","0.33","26.54","1.24","1199","1066","133","52.94","0.79","51","41","10","55.43","1.13","54.18","40.22","13.96","57.39","2.68","7","8","1","181","8.43","3.71","0.17","--","100.6","47.08","34.28","27.06","51.08","29.25","49.93"
"Brian Flynn","15-16","MTL","C","55","540.82","2","4","6","4","0.67","0.44","6.66","0.74","421","480","-59","46.73","-7.14","12","18","-6","40","-10.94","14.61","19.15","-4.54","43.28","-10.94","2","4","2","95","10.54","3.88","0.43","3.17","97.82","31.78","20.69","28.82","50.58","28.4","49.49"
"Brian Gionta","15-16","BUF","R","79","1070.82","9","15","24","22","1.34","1.23","21.36","1.2","915","1044","-129","46.71","-0.86","34","37","-3","47.89","3.38","35.32","37.24","-1.92","48.68","1.8","4","4","--","222","12.44","9.98","0.56","6.72","100.05","41.17","27.94","30.35","47.68","28.99","50.26"
"Brian O'neill","15-16","N.J","R","22","208.13","--","2","2","1","0.58","0.29","0.42","0.12","135","171","-36","44.12","-4.83","3","5","-2","37.5","-18.5","5.26","7.19","-1.93","42.25","-11.35","3","2","-1","23","6.63","1.17","0.34","--","98.91","37.14","20.95","27.75","46.72","28.02","49.24"
"Brian Strait","15-16","NYI","D","52","707.75","1","4","5","1","0.42","0.08","4.5","0.38","615","683","-68","47.38","-3.98","23","23","--","50","-0.78","25.93","30.54","-4.61","45.92","-4.39","10","3","-7","108","9.16","1.88","0.16","2.38","100.99","54.19","27.65","26.46","49.15","28.31","49.96"
"Brock Mcginn","15-16","CAR","L","21","218.72","3","1","4","3","1.1","0.82","1.72","0.47","163","190","-27","46.18","-7.15","6","18","-12","25","-31.82","7.66","9.27","-1.61","45.25","-4.47","3","3","--","35","9.6","2.52","0.69","12","89.74","48.36","21.48","28.6","51.61","27.93","49.22"
"Brock Nelson","15-16","NYI","C","81","1049.53","21","10","31","25","1.77","1.43","32.85","1.88","944","997","-53","48.63","-1.29","42","36","6","53.85","2.94","42","44.96","-2.96","48.3","-1.13","11","14","3","244","13.95","13.66","0.78","15.67","101.48","57.8","26.45","30.19","49.6","28.84","49.76"
"Brody Sutter","15-16","CAR","C","8","70.7","--","--","--","--","--","--","-1.43","-1.21","43","74","-31","36.75","-9.75","--","3","-3","--","-50","1.27","3.86","-2.59","24.76","-14.98","--","--","--","9","7.64","0.47","0.4","--","93.02","43.75","17.56","26.38","50.83","27.61","48.87"
"Brooks Laich","15-16","WSH/ TOR","C","81","727.83","2","9","11","7","0.91","0.58","13.97","1.15","645","640","5","50.19","-0.19","18","29","-11","38.3","-17.03","23.46","25.52","-2.06","47.9","-1.71","4","9","5","145","11.95","6.72","0.55","2.2","97.35","48.24","18.81","26.86","50.9","27.61","49.08"
"Brooks Orpik","15-16","WSH","D","41","691.47","3","7","10","5","0.87","0.43","15.57","1.35","693","636","57","52.14","-0.9","40","31","9","56.34","7.77","29.18","24.13","5.05","54.74","1.04","11","--","-11","79","6.85","1.05","0.09","10.34","101.11","52.73","35.14","27.82","51.22","28.87","49.72"
"Bryan Bickell","15-16","CHI","L","25","239.17","--","2","2","1","0.5","0.25","3.35","0.84","225","216","9","51.02","-0.02","5","10","-5","33.33","-20","10.49","7.91","2.58","57.01","8.47","1","3","2","44","11.04","2.13","0.53","--","96.66","73.68","19.13","27.99","50.05","27.74","49.07"
"Bryan Lerg","15-16","S.J","L","6","49.85","--","--","--","--","--","--","-1.03","-1.24","23","56","-33","29.11","-25.1","1","--","1","100","47.83","0.83","1.75","-0.92","32.17","-33.66","--","--","--","7","8.43","0.21","0.25","--","105.88","38.1","16.62","25.36","47.06","27.72","49.02"
"Bryan Little","15-16","WPG","C","57","756.97","13","11","24","19","1.9","1.51","31.8","2.52","802","673","129","54.37","3.56","34","33","1","50.75","-0.09","34.34","34.92","-0.58","49.58","-1.22","4","10","6","144","11.41","11.54","0.91","14.44","99.41","54.4","28.61","32.23","51.08","30.01","49.75"
"Bryan Rust","15-16","PIT","R","41","473.53","4","4","8","7","1.01","0.89","13.02","1.65","412","387","25","51.56","-4.55","15","14","1","51.72","-10.11","20.19","14.13","6.06","58.83","-0.15","5","9","4","102","12.92","5.31","0.67","6.56","99.65","42.8","23.98","27.91","49.07","28.43","49.5"
"Buddy Robinson","15-16","OTT","R","3","25.67","1","1","2","1","4.67","2.34","1.56","3.65","22","31","-9","41.51","-5.09","3","1","2","75","20.45","1.04","1.13","-0.09","47.93","-1.32","--","--","--","7","16.36","0.52","1.22","20","115.87","56.25","17.26","26.68","43.52","26.51","49.61"
"Bud Holloway","15-16","MTL","C","1","7.32","--","--","--","--","--","--","-0.14","-1.15","1","5","-4","16.67","-47.62","--","--","--","--","--","0.01","0.31","-0.3","3.12","-49.35","--","--","--","1","8.2","0.01","0.08","--","100","75","14.84","28.02","49.98","28.05","46.58"
"Byron Froese","15-16","TOR","C","56","536.1","2","3","5","5","0.56","0.56","5.12","0.57","451","475","-24","48.7","-3.02","14","24","-10","36.84","-4.98","19.48","18.59","0.89","51.17","2.41","6","5","-1","98","10.97","5.05","0.57","3.85","96.36","31.55","20.32","27.74","50.92","27.73","48.91"
"Cal Clutterbuck","15-16","NYI","R","77","746.98","11","7","18","14","1.45","1.12","17.5","1.41","609","643","-34","48.64","-1.46","29","28","1","50.88","-1.88","24.26","25.41","-1.15","48.84","-0.54","10","13","3","131","10.52","5.28","0.42","16.92","101.1","40.73","19.89","27.69","47.3","27.5","49.44"
"Calle Jarnkrok","15-16","NSH","C","81","1037.53","11","12","23","16","1.33","0.93","27.74","1.6","958","887","71","51.92","-0.62","40","40","--","50","-1.78","35.17","36.22","-1.05","49.26","-6.01","6","9","3","164","9.48","8.94","0.52","11","98.98","54.8","26.74","30.84","52.53","29.15","49.73"
"Cal O'reilly","15-16","BUF","C","20","170.3","2","3","5","4","1.76","1.41","1.63","0.57","121","172","-51","41.3","-4.99","6","6","--","50","--","3.89","6.93","-3.04","35.95","-10.89","1","1","--","9","3.17","0.45","0.16","33.33","102.07","49.49","18.14","27.79","47.59","27.49","49.49"
"Calvin De Haan","15-16","NYI","D","72","1244.62","2","11","13","9","0.63","0.43","23.32","1.12","1154","1118","36","50.79","1.23","46","47","-1","49.46","-2.84","53.94","47.89","6.05","52.97","5.92","9","6","-3","185","8.92","2.76","0.13","2.35","99.19","50.76","35.36","28.23","48.6","29.03","49.95"
"Cam Atkinson","15-16","CBJ","R","81","1025.32","17","16","33","28","1.93","1.64","36.44","2.13","971","979","-8","49.79","2.71","44","52","-8","45.83","-3.93","48.99","43.53","5.46","52.95","1.74","5","13","8","269","15.74","18.08","1.06","10.37","97.92","46.7","26.47","30.63","48.02","29.41","49.95"
