"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Drew Doughty","8-9","L.A","D","81","1292.7","3","3","6","4","0.28","0.19","8.93","0.41","1133","1152","-19","49.58","-1.74","39","51","-12","43.33","-4.74","45","46.14","-1.14","49.37","-3.37","17","7","-10","157","7.29","3.51","0.16","4.48","98.86","52.48","36.31","28.68","51.33","29.64","50.37"
"Drew Miller","8-9","ANA","L","27","296.62","4","5","9","4","1.82","0.81","9.61","1.94","230","225","5","50.55","-2.83","10","10","--","50","-5.71","11.46","9.03","2.43","55.93","1.29","4","5","1","65","13.15","4.44","0.9","9.52","100.28","48.46","23.77","29.52","50.08","28.73","49.04"
"Drew Stafford","8-9","BUF","R","79","966.43","10","16","26","16","1.61","0.99","28.73","1.78","839","875","-36","48.95","-0.28","44","37","7","54.32","3.81","36.33","32.15","4.18","53.05","2.82","10","17","7","213","13.22","10.13","0.63","7.19","101.58","46.3","27.89","30.48","49.21","29.39","49.81"
"Duncan Keith","8-9","CHI","D","77","1393.17","2","20","22","11","0.95","0.47","39.9","1.72","1288","1014","274","55.95","0.76","65","47","18","58.04","7.38","56.38","49.33","7.05","53.33","-0.86","19","4","-15","246","10.59","5.46","0.24","1.67","100.62","51.76","40.68","28.74","54.05","29.91","50.45"
"Dustin Boyd","8-9","CGY","C","70","662.68","9","8","17","13","1.54","1.18","17.82","1.61","643","595","48","51.94","-4.29","25","36","-11","40.98","-14.63","23.99","28.13","-4.14","46.03","-9.33","4","8","4","116","10.5","6.37","0.58","16.36","98.23","56.38","21.6","28.57","56.8","28.39","49.39"
"Dustin Brown","8-9","L.A","L","80","1049.75","14","15","29","26","1.66","1.49","45.59","2.61","1060","973","87","52.14","2.54","44","49","-5","47.31","2.44","43.23","39.97","3.26","51.96","1.04","18","60","42","361","20.63","14.17","0.81","7.25","98.57","52.19","29.89","30.53","50.16","29.76","50.28"
"Dustin Byfuglien","8-9","CHI","R","77","894.78","12","11","23","16","1.54","1.07","36.59","2.45","791","647","144","55.01","-1.32","32","22","10","59.26","6.55","32.78","28.67","4.11","53.34","-1.52","24","21","-3","233","15.62","11.81","0.79","7.74","101.56","57.55","26.28","30.1","53.79","29.16","50.12"
"Dustin Jeffrey","8-9","PIT","C","14","126.08","1","1","2","1","0.95","0.48","1.47","0.7","82","112","-30","42.27","-3.39","4","1","3","80","33.66","3.72","3.33","0.39","52.77","7.54","--","--","--","22","10.47","0.96","0.46","6.25","105.73","40","20.38","27.27","46.81","28.42","50.03"
"Dustin Penner","8-9","EDM","R","78","898.37","12","14","26","23","1.74","1.54","34.37","2.3","874","771","103","53.13","7.47","44","29","15","60.27","11.74","37.34","30.89","6.45","54.73","8.86","18","16","-2","181","12.09","10.92","0.73","11.88","102.57","53.77","25.94","30.13","45.54","29.44","50.06"
"Dwight Helminen","8-9","CAR","C","23","151.1","1","1","2","2","0.79","0.79","2.65","1.05","136","142","-6","48.92","-1.14","5","7","-2","41.67","-13.41","5.64","5.85","-0.21","49.09","0.74","--","2","2","29","11.52","1.45","0.58","6.67","96.88","52.94","14.69","26.99","50.86","28.01","49.13"
"Ed Jovanovski","8-9","ARI","D","81","1334.32","3","9","12","6","0.54","0.27","14.7","0.66","1225","1297","-72","48.57","4.86","43","54","-11","44.33","-0.06","43.04","50.26","-7.22","46.13","0.3","29","22","-7","250","11.24","4.82","0.22","2.63","99.14","60.57","35.74","27.31","45.1","29","50.35"
"Enver Lisin","8-9","ARI","R","48","556.43","11","5","16","14","1.73","1.51","12.09","1.3","466","561","-95","45.37","-0.73","20","32","-12","38.46","-8.87","18.96","23.75","-4.79","44.39","-1.28","7","10","3","145","15.64","7.04","0.76","13.41","97.03","53.1","25.37","29.24","46.3","28.79","50.29"
"Eric Belanger","8-9","MIN","C","79","995.25","7","9","16","11","0.96","0.66","15.91","0.96","780","876","-96","47.1","0.05","28","37","-9","43.08","-4.73","25.32","31.53","-6.21","44.54","-2.56","6","16","10","191","11.51","7.38","0.44","6.73","99.2","39.02","27.33","30.64","47.38","29.22","50.64"
"Eric Boulton","8-9","ATL","L","76","566.17","3","10","13","8","1.38","0.85","5.5","0.58","422","558","-136","43.06","-4.07","18","21","-3","46.15","-3.05","21.92","24.89","-2.97","46.83","0.08","44","33","-11","105","11.13","5.59","0.59","4.35","100.45","48.09","16.98","27.22","47.09","27.82","49.4"
"Eric Brewer","8-9","STL","D","28","481.6","--","3","3","1","0.37","0.12","3.3","0.41","399","431","-32","48.07","2.08","17","22","-5","43.59","-2.71","15.95","16.71","-0.76","48.84","2.89","9","6","-3","71","8.85","1.64","0.2","--","98.77","41.07","39.28","28.08","48.14","29.56","50.01"
"Eric Fehr","8-9","WSH","R","61","629.37","10","12","22","15","2.1","1.43","38.55","3.68","719","476","243","60.17","6.38","28","22","6","56","4.21","31.77","20.72","11.05","60.53","8.27","8","17","9","201","19.16","10.93","1.04","8.47","98.53","55.49","22.68","28.91","53.07","28.75","48.93"
"Eric Godard","8-9","PIT","R","71","286.03","2","2","4","2","0.84","0.42","-1.69","-0.35","185","265","-80","41.11","-6.77","6","9","-3","40","-15.04","5.83","9.44","-3.61","38.18","-11.18","41","29","-12","34","7.13","1.6","0.34","10","100.09","48.12","9.11","27.43","47.68","27.44","49.19"
"Eric Nystrom","8-9","CGY","L","75","545.58","4","3","7","6","0.77","0.66","15.16","1.67","509","392","117","56.49","0.74","9","18","-9","33.33","-20.75","18.84","16.12","2.72","53.89","0.16","19","16","-3","127","13.97","5.32","0.59","5.33","96.03","59.32","16.35","26.82","54.87","27.63","48.73"
"Eric Perrin","8-9","ATL","C","78","774.5","5","10","15","11","1.16","0.85","12.41","0.96","629","720","-91","46.63","0.52","26","35","-9","42.62","-6.51","28.33","30.12","-1.79","48.47","2.39","10","14","4","142","11","7.49","0.58","5.62","98.35","43.81","22.6","28.61","46.21","28.44","49.77"
"Eric Staal","8-9","CAR","C","82","1143.42","21","19","40","33","2.1","1.73","64.97","3.41","1343","1060","283","55.89","5.74","56","39","17","58.95","14.69","58.57","44.63","13.94","56.75","9.42","17","28","11","426","22.35","21.61","1.13","8.71","100.67","51.94","31.37","31.52","48.5","29.79","49.45"
"Erik Christensen","8-9","ATL/ ANA","C","64","706.07","4","16","20","15","1.7","1.27","17.18","1.46","591","634","-43","48.24","0.33","25","34","-9","42.37","-8.45","26.38","28.24","-1.86","48.3","-1.75","10","9","-1","154","13.09","7.22","0.61","4.49","97.8","46.68","24.67","29.64","47.3","28.96","49.65"
"Erik Cole","8-9","EDM/ CAR","L","80","1027.18","12","17","29","24","1.69","1.4","36.34","2.12","947","908","39","51.05","3.78","42","41","1","50.6","-1.68","41.48","39.95","1.53","50.94","3.48","15","30","15","245","14.31","11.47","0.67","8.63","100.21","51.85","29.06","30.59","47.89","29.42","50.37"
"Erik Reitz","8-9","MIN/ NYR","D","42","402.98","1","1","2","1","0.3","0.15","-2.38","-0.35","310","418","-108","42.58","-9.02","13","18","-5","41.94","3.64","10.45","17.04","-6.59","38.01","-14.05","21","13","-8","51","7.59","1.02","0.15","5.26","100.93","43.68","21","26.66","48.94","28.08","48.99"
"Ethan Moreau","8-9","EDM","L","77","942.9","11","11","22","17","1.4","1.08","15.36","0.98","806","985","-179","45","-3.97","34","37","-3","47.89","-2.87","33.73","42.64","-8.91","44.17","-6.19","33","20","-13","253","16.1","10.85","0.69","8.03","101.29","49.23","27.64","29.11","47.74","29.02","50.32"
"Evgeni Malkin","8-9","PIT","C","82","1195.58","13","42","55","42","2.76","2.11","46.48","2.33","1002","1166","-164","46.22","-2.87","68","44","24","60.71","9.1","44.57","43.81","0.76","50.43","1.17","25","41","16","269","13.5","13.22","0.66","8.84","104.87","63.85","33.04","30.04","48.15","29.64","49.89"
"Evgeny Artyukhin","8-9","T.B","R","73","719.73","5","9","14","9","1.17","0.75","8.08","0.67","544","668","-124","44.88","-3.31","25","24","1","51.02","4.25","21.63","26.23","-4.6","45.19","-4.01","45","27","-18","146","12.17","6.19","0.52","5.56","101.94","50.48","22.54","28.48","47.75","28.41","49.55"
"Fabian Brunnstrom","8-9","DAL","L","55","521.23","13","8","21","17","2.42","1.96","17.25","1.99","439","461","-22","48.78","-0.59","22","32","-10","40.74","-9.86","17.8","19.84","-2.04","47.29","-2.23","4","3","-1","102","11.74","6.37","0.73","20.97","96.29","63.25","21.4","30","50.26","28.77","50.05"
"Fedor Tyutin","8-9","CBJ","D","82","1297.13","3","8","11","8","0.51","0.37","24.98","1.16","1113","954","159","53.85","2.78","57","47","10","54.81","2","45.42","38.38","7.04","54.2","2.61","22","9","-13","195","9.02","4.41","0.2","3.16","100.46","50.14","35.22","28.08","50.48","29.28","50.25"
"Fernando Pisani","8-9","EDM","R","38","462.37","7","7","14","12","1.82","1.56","8.57","1.11","373","496","-123","42.92","-5.64","19","22","-3","46.34","-4.75","16.43","19.86","-3.43","45.27","-4.58","5","5","--","106","13.76","5.96","0.77","10.45","101.64","46.48","26.54","29.46","47.79","28.96","50.26"
"Filip Kuba","8-9","OTT","D","71","1072.95","1","11","12","4","0.67","0.22","12.2","0.68","895","938","-43","48.83","-0.88","39","32","7","54.93","9.66","38.45","37.64","0.81","50.53","0.12","11","3","-8","131","7.33","2.4","0.13","1.92","101.45","51.85","33.92","27.65","49.45","29.09","49.45"
"Francis Bouillon","8-9","MTL","D","54","725.08","5","3","8","6","0.66","0.5","7.3","0.6","637","658","-21","49.19","0.87","28","37","-9","43.08","-4.65","25.44","27.11","-1.67","48.41","1.1","18","10","-8","110","9.1","1.8","0.15","10.87","97.19","55.76","30.5","26.92","47.8","28.7","49.78"
"Francois Beauchemin","8-9","ANA","D","20","330.28","3","--","3","3","0.54","0.54","4.53","0.82","288","284","4","50.35","-0.04","15","15","--","50","-8.97","13.57","14.48","-0.91","48.38","0.78","3","2","-1","44","7.99","0.84","0.15","13.04","101.02","49.01","38.28","29.14","48.43","29.46","50.6"
"Frans Nielsen","8-9","NYI","C","59","628.13","5","9","14","9","1.34","0.86","16.68","1.59","638","630","8","50.32","5.16","24","27","-3","47.06","2.69","24.47","27.59","-3.12","47","0.88","5","16","11","116","11.08","5.37","0.51","7.81","99.28","46.09","23.96","29.96","45.65","29.16","49.68"
"Frantisek Kaberle","8-9","CAR","D","30","339.17","--","4","4","2","0.71","0.35","7.45","1.32","349","289","60","54.7","1.79","7","13","-6","35","-18.09","13.18","12.63","0.55","51.07","-2.7","3","2","-1","51","9.02","1.02","0.18","--","94.88","62.28","24.92","27.61","51.68","28.29","48.38"
"Freddy Meyer","8-9","NYI","D","27","415.63","3","2","5","5","0.72","0.72","-1.3","-0.19","339","446","-107","43.18","-2.69","11","27","-16","28.95","-4.92","12.12","17.98","-5.86","40.27","-7.2","7","1","-6","52","7.51","1.41","0.2","11.54","94.41","35.96","35.52","28","45.14","29.21","49.49"
"Fredrik Modin","8-9","CBJ","L","50","614.87","5","9","14","10","1.37","0.98","21.24","2.07","539","478","61","53","1.28","24","16","8","60","8.12","20.74","18.83","1.91","52.41","-0.94","9","11","2","151","14.73","7.63","0.74","5.81","102.23","51.97","27.82","29.37","51.74","29.01","50.17"
"Fredrik Sjostrom","8-9","NYR","R","79","697.77","4","4","8","5","0.69","0.43","10.59","0.91","613","592","21","50.87","-1.73","16","33","-17","32.65","-18.07","25.73","25.43","0.3","50.29","-1.36","10","10","--","123","10.58","6.58","0.57","5.19","94.95","48.34","19.97","27.07","49.85","28.52","49.37"
"Garnet Exelby","8-9","ATL","D","59","834.28","--","5","5","3","0.36","0.22","-0.88","-0.06","648","799","-151","44.78","-2.46","25","30","-5","45.45","-5.16","28.62","33.93","-5.31","45.76","-2.64","30","16","-14","80","5.75","1.77","0.13","--","100.41","39.28","32.51","27.01","47.35","28.86","49.84"
"Garrett Stafford","8-9","DAL","D","3","46.97","--","2","2","--","2.55","--","2.35","3","51","34","17","60","17.32","2","2","--","50","16.67","1.65","1.35","0.3","55","18.05","--","--","--","11","14.05","0.25","0.32","--","96.89","57.14","32.91","26.76","49.72","28.42","50.88"
"Garth Murray","8-9","ARI","C","10","78.12","--","--","--","--","--","--","0.22","0.17","61","79","-18","43.57","-3.5","--","2","-2","--","-62.96","1.8","1.98","-0.18","47.62","-0.83","2","4","2","10","7.68","0.49","0.38","--","93.33","38.89","16.99","28.29","45.61","28.42","49.98"
"Gary Roberts","8-9","T.B","L","30","300.87","2","1","3","2","0.6","0.4","-0.82","-0.16","215","301","-86","41.67","-6.65","6","15","-9","28.57","-25.6","7.35","11.37","-4.02","39.26","-10.12","5","9","4","42","8.38","2","0.4","7.41","96.78","42.86","23.06","28.69","48","28.66","50.21"
"Geoff Kinrade","8-9","T.B","D","1","13.42","--","--","--","--","--","--","-0.02","-0.09","11","11","--","50","14.29","--","1","-1","--","-66.67","0.22","0.25","-0.03","46.81","17.58","--","--","--","2","8.94","0.02","0.09","--","80","50","32.39","24.02","46.69","29.38","54.87"
"George Parros","8-9","ANA","R","74","454.55","4","5","9","7","1.19","0.92","11.12","1.47","325","351","-26","48.08","-3.36","18","11","7","62.07","10.28","13.18","13.42","-0.24","49.55","-1.61","30","31","1","65","8.58","3.23","0.43","8.7","103.64","64.97","13.89","26.93","48.75","26.98","49.28"
"Georges Laraque","8-9","MTL","R","33","236.63","--","2","2","--","0.51","--","-1.31","-0.33","187","249","-62","42.89","-5.99","3","9","-6","25","-25","7.38","8.23","-0.85","47.28","-0.44","16","18","2","23","5.83","1.2","0.3","--","95.96","59.84","15.76","28.43","48.06","27.75","49.07"
"Gilbert Brule","8-9","EDM","C","11","102.18","2","1","3","2","1.76","1.17","1.15","0.68","81","110","-29","42.41","-5.17","3","6","-3","33.33","-26.67","2.86","4.16","-1.3","40.74","-7.64","4","2","-2","21","12.33","0.79","0.46","15.38","95.55","63.04","20.75","29.37","47.17","28.33","49.74"
"Glen Metropolit","8-9","PHI/ MTL","C","76","751.67","5","10","15","11","1.2","0.88","11.56","0.92","590","706","-116","45.52","-2.45","23","28","-5","45.1","-5.84","24.82","26.27","-1.45","48.58","1.69","9","15","6","118","9.42","5.33","0.43","6.76","99.2","44.36","22.78","28.54","47.61","27.98","48.99"
"Graham Mink","8-9","WSH","R","2","16.1","--","--","--","--","--","--","0.5","1.86","9","8","1","52.94","-1.8","--","--","--","--","--","0.41","0.27","0.14","60.29","4.81","--","1","1","4","14.91","0.24","0.89","--","100","66.67","16.32","26.44","52.42","28.37","46.26"
"Grant Lewis","8-9","ATL","D","1","14.53","--","--","--","--","--","--","0.4","1.65","14","9","5","60.87","16.43","1","--","1","100","60","0.76","0.54","0.22","58.46","2.28","--","--","--","2","8.26","0.08","0.33","--","116.67","44.44","28.59","26.87","46.29","28.18","45.58"
"Greg De Vries","8-9","NSH","D","71","902.33","1","3","4","3","0.27","0.2","-2.23","-0.15","692","821","-129","45.74","-3.82","30","42","-12","41.67","-11.67","29.15","36.23","-7.08","44.59","-4.34","21","9","-12","96","6.38","1.5","0.1","3.03","99.01","49.47","28.1","26.46","49.69","28.31","49.95"
"Gregory Campbell","8-9","FLA","C","77","993.98","7","16","23","19","1.39","1.15","16.4","0.99","823","1025","-202","44.53","-3.15","41","41","--","50","-1.74","35.99","43.72","-7.73","45.15","-2.43","21","21","--","185","11.17","11.55","0.7","6.14","101.94","41.97","28.07","30.77","46.3","29.08","49.83"
"Gregory Stewart","8-9","MTL","L","20","166.45","--","1","1","1","0.36","0.36","0.11","0.04","136","162","-26","45.64","-0.59","4","8","-4","33.33","-15.85","6.51","6.24","0.27","51.06","7.48","10","9","-1","21","7.57","1.53","0.55","--","96.95","51.95","18.69","28.55","47.81","28.34","49.11"
"Greg Zanon","8-9","NSH","D","82","1319.37","3","5","8","7","0.36","0.32","6.17","0.28","1076","1275","-199","45.77","-5.34","43","45","-2","48.86","0.23","45.19","51.9","-6.71","46.54","-2.38","12","5","-7","120","5.46","2.11","0.1","5.88","100.53","42.41","35.57","28.19","49.8","29.3","50.54"
"Guillaume Latendresse","8-9","MTL","R","56","658.88","13","9","22","18","2","1.64","23.2","2.11","608","615","-7","49.71","2.35","30","24","6","55.56","10.87","26.17","25.62","0.55","50.53","4.29","15","9","-6","191","17.39","8.69","0.79","13","102.14","47.74","26.97","29.74","47.4","28.86","49.39"
"Hal Gill","8-9","PIT","D","62","881.67","2","7","9","2","0.61","0.14","8.72","0.59","775","822","-47","48.53","-0.7","36","33","3","52.17","-3.04","29.62","27.43","2.19","51.92","2.25","17","6","-11","108","7.35","1.5","0.1","5.13","100.97","45.55","32.16","28.11","46.82","29.27","49.98"
"Henrik Sedin","8-9","VAN","C","81","1096.45","15","36","51","36","2.79","1.97","54.31","2.97","1065","920","145","53.65","6.32","60","32","28","65.22","13.47","47.18","41.76","5.42","53.05","4.72","14","20","6","143","7.83","9.2","0.5","14.85","104.1","51.77","31","31.39","43.75","29.84","50.03"
"Henrik Tallinder","8-9","BUF","D","66","953.97","1","7","8","4","0.5","0.25","5.8","0.36","782","838","-56","48.27","-2.39","38","42","-4","47.5","-5.19","33.53","31.61","1.92","51.47","-1.11","13","7","-6","72","4.53","1.34","0.08","3.12","99.36","50","32.62","28.14","48.91","29.04","49.75"
"Henrik Zetterberg","8-9","DET","L","76","1029.37","12","21","33","25","1.92","1.46","59.22","3.45","1124","790","334","58.73","2.36","46","40","6","53.49","-2.95","44.17","36.32","7.85","54.88","3.64","8","26","18","331","19.29","14.64","0.85","5.91","98.79","51.41","29.95","31.14","57.39","30.05","49.91"
"Ian Laperriere","8-9","COL","R","74","770.63","7","11","18","16","1.4","1.25","13.21","1.03","615","689","-74","47.16","0.31","24","21","3","53.33","15.6","21.34","24.09","-2.75","46.97","-0.58","34","23","-11","99","7.71","4.08","0.32","12.28","100.92","43.46","22.89","28.55","45.49","28.54","50.21"
"Ian White","8-9","TOR","D","70","1184.12","7","7","14","11","0.71","0.56","25.25","1.28","1169","1111","58","51.27","2.32","53","49","4","51.96","7.52","44.85","46.19","-1.34","49.26","0.74","16","15","-1","224","11.35","5.34","0.27","6.6","100.01","53.51","36.87","27.59","49.31","29","49.34"
"Ilja Zubov","8-9","OTT","C","10","82.53","--","1","1","1","0.73","0.73","1.42","1.03","71","69","2","50.71","2.4","1","2","-1","33.33","-5.13","2.52","3.65","-1.13","40.84","-8.91","--","--","--","15","10.91","0.5","0.36","--","97.98","48.72","18.21","28.13","48.8","27.95","47.44"
"Ilya Kovalchuk","8-9","ATL","L","79","1131.43","25","18","43","37","2.28","1.96","34.53","1.83","937","1094","-157","46.13","-0.84","56","62","-6","47.46","-0.88","42.28","54.36","-12.08","43.75","-5.28","12","18","6","290","15.38","13.42","0.71","16.67","101.01","44.08","32.44","29.33","46.65","29.59","49.7"
"Ivan Vishnevskiy","8-9","DAL","D","3","43.12","--","--","--","--","--","--","1.12","1.56","45","30","15","60","8","1","--","1","100","71.43","1.69","1.41","0.28","54.52","1.85","--","--","--","8","11.13","0.19","0.26","--","103.85","61.11","30.71","27.15","50.44","28.46","48.01"
"Jack Hillen","8-9","NYI","D","40","512.57","1","4","5","3","0.59","0.35","1.73","0.2","425","525","-100","44.74","-1.59","16","22","-6","42.11","0.44","17.27","19","-1.73","47.62","4.73","4","2","-2","69","8.08","2.74","0.32","3.03","98.34","46.36","28.97","26.88","45.93","28.7","49.62"
