"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Rick Nash","14-15","NYR","L","79","1004.33","29","18","47","43","2.81","2.57","55.95","3.34","964","944","20","50.52","1.51","59","35","24","62.77","8.6","47.12","43.14","3.98","52.2","3.17","12","7","-5","368","21.98","17.19","1.03","12.83","103.28","54.28","26.04","30.73","50.08","29.58","50.34"
"Riley Nash","14-15","CAR","C","68","824.87","7","10","17","14","1.24","1.02","22.41","1.63","774","693","81","52.76","0.92","26","32","-6","44.83","-0.23","32.03","27.18","4.85","54.1","4.12","3","4","1","123","8.95","9","0.65","9.46","97.57","53.1","25.14","29.22","52.27","28.82","49.63"
"Riley Sheahan","14-15","DET","C","79","937.92","7","14","21","15","1.34","0.96","30.82","1.97","853","690","163","55.28","2.15","33","31","2","51.56","1.83","36.13","29.05","7.08","55.43","4.87","5","8","3","173","11.07","9.46","0.61","7.45","99.28","58.35","25.41","29.31","53.19","28.72","49.47"
"R J..umberger","14-15","PHI","C","67","764.37","7","6","13","12","1.02","0.94","11.94","0.94","638","734","-96","46.5","-4.43","20","28","-8","41.67","-8.33","21.99","30.17","-8.18","42.16","-7.4","5","9","4","159","12.48","7.65","0.6","8.14","99.25","47.45","23.78","29.6","49.01","28.83","49.71"
"Robert Bortuzzo","14-15","PIT/ STL","D","51","690.68","3","5","8","6","0.69","0.52","13.38","1.16","623","552","71","53.02","-1.01","20","26","-6","43.48","-14.56","24.41","20.64","3.77","54.18","0.49","23","15","-8","113","9.82","1.99","0.17","6.12","96.47","53.38","28.6","27.18","51.91","28.47","49.37"
"Rob Klinkhammer","14-15","ARI/ PIT/ EDM","C","69","761.1","5","4","9","8","0.71","0.63","9.58","0.76","611","661","-50","48.03","-0.03","17","24","-7","41.46","-0.13","21.35","24.86","-3.51","46.2","0.7","12","22","10","117","9.22","5.52","0.44","7.81","97.82","38.67","22.5","28.02","48.1","28.57","49.93"
"Rob Scuderi","14-15","PIT","D","82","1259.58","1","7","8","4","0.38","0.19","14.5","0.69","1063","1033","30","50.72","-2.99","42","36","6","53.85","1.83","40.41","40.79","-0.38","49.77","-2.93","6","3","-3","113","5.38","1.29","0.06","2.08","100.75","54.81","32.62","27.29","52.45","28.55","49.51"
"Robyn Regehr","14-15","L.A","D","67","1118.65","3","7","10","5","0.54","0.27","15.12","0.81","1003","953","50","51.28","-5.73","41","34","7","54.67","-2.28","40.65","39.45","1.2","50.75","-5.49","16","4","-12","125","6.7","1.82","0.1","4.92","101.36","47.46","34.55","28.1","56.63","29","49.7"
"Rocco Grimaldi","14-15","FLA","C","7","78.83","--","--","--","--","--","--","1.86","1.42","70","54","16","56.45","10.16","--","1","-1","--","-40","1.96","1.74","0.22","52.97","11.44","3","4","1","20","15.22","0.67","0.51","--","96.43","41.86","24.18","29.77","51.33","28.61","50.31"
"Roman Josi","14-15","NSH","D","81","1556.25","10","18","28","20","1.08","0.77","42.29","1.63","1538","1518","20","50.33","-4.26","68","44","24","60.71","5.86","56.47","48.72","7.75","53.68","-1.67","9","16","7","265","10.22","5.18","0.2","7.35","102.46","45.42","40.1","28.74","52.9","29.53","50.18"
"Roman Polak","14-15","TOR","D","56","971.4","4","3","7","5","0.43","0.31","-0.19","-0.01","828","1004","-176","45.2","-3.33","27","52","-25","34.18","-13.11","33.15","44.37","-11.22","42.76","-3.36","16","9","-7","120","7.41","2.85","0.18","7.41","96.01","41.6","36.92","28.04","47.53","28.93","50.08"
"Ronalds Kenins","14-15","VAN","L","30","361.58","4","6","10","9","1.66","1.49","7.85","1.3","302","332","-30","47.63","-4.11","14","16","-2","46.67","-2.8","12.86","15.13","-2.27","45.94","-0.5","4","--","-4","68","11.28","3.03","0.5","10.53","99.93","42.17","24.88","28.39","47.41","28.34","49.67"
"Ron Hainsey","14-15","CAR","D","81","1424.43","2","5","7","5","0.29","0.21","17.41","0.73","1275","1184","91","51.85","-0.83","42","55","-13","43.3","-0.55","52.74","52","0.74","50.35","-1.27","7","5","-2","157","6.61","3.04","0.13","2.78","97.14","53.93","35.88","27.2","52.93","29","49.79"
"Ryan Bourque","14-15","NYR","L","1","10.78","--","--","--","--","--","--","0.32","1.78","12","4","8","75","26.52","--","1","-1","--","--","0.16","0.22","-0.06","42.11","-2.3","--","--","--","2","11.13","0.05","0.28","--","50","50","21.4","27.48","48.6","27.78","50.2"
"Ryan Callahan","14-15","T.B","R","77","1049.93","12","20","32","26","1.83","1.49","44.13","2.52","1006","878","128","53.4","0.56","50","35","15","58.82","2.82","38.24","32.19","6.05","54.3","-0.61","16","18","2","232","13.26","11.53","0.66","8.16","101.78","59.41","29.27","30.64","51.59","29.31","49.43"
"Ryan Carter","14-15","MIN","C","53","435.17","2","10","12","7","1.65","0.97","9.9","1.36","345","383","-38","47.39","-5.45","14","12","2","53.85","5.57","13.89","13.33","0.56","51.03","-5.77","20","18","-2","80","11.03","4.52","0.62","4.55","101.41","32.28","17.59","27.9","49.14","28.14","49.67"
"Ryan Craig","14-15","CBJ","C","2","14.55","--","--","--","--","--","--","-0.3","-1.24","12","21","-9","36.36","-4.78","1","1","--","50","-12.5","0.7","0.76","-0.06","47.95","9.42","--","--","--","3","12.37","0.37","1.53","--","105.83","55.56","14.69","25.84","44.26","27.56","47.2"
"Ryane Clowe","14-15","N.J","L","13","165.25","1","3","4","3","1.45","1.09","2.66","0.97","126","147","-21","46.15","-7.84","6","5","1","54.55","1.21","4.28","6.95","-2.67","38.11","-15.52","2","1","-1","22","7.99","1.07","0.39","7.69","103.6","45.78","27.34","30.08","48.7","28.54","50.67"
"Ryan Ellis","14-15","NSH","D","58","889.15","7","13","20","15","1.35","1.01","32.8","2.21","879","707","172","55.42","3.77","44","33","11","57.14","-1.45","34.91","27.48","7.43","55.95","1.04","7","9","2","139","9.38","3.63","0.24","9.21","100.5","55.6","31.89","27.62","52.17","28.83","50.11"
"Ryan Garbutt","14-15","DAL","C","67","774.77","5","17","22","16","1.7","1.24","23.05","1.79","769","772","-3","49.9","-2.18","32","44","-12","42.11","-11","33.39","30.42","2.97","52.33","0.14","22","15","-7","233","18.04","10.45","0.81","4.03","97.33","41.13","24.55","29.72","51.49","28.98","50.53"
"Ryan Getzlaf","14-15","ANA","C","77","1089.03","18","26","44","39","2.42","2.15","48.41","2.67","1032","963","69","51.73","0.53","55","45","10","55","4.74","47.56","38.67","8.89","55.15","3.85","16","9","-7","240","13.22","10.67","0.59","14.29","100.79","50.34","29.83","30.02","49.86","29.52","50.06"
"Ryan Hamilton","14-15","EDM","L","16","188.53","--","1","1","1","0.32","0.32","-1.88","-0.6","133","190","-57","41.18","-6.38","3","9","-6","25","-13.78","5.14","8.77","-3.63","36.95","-10.16","2","--","-2","19","6.05","1.44","0.46","--","95.46","45","23.5","28.61","47.79","28.62","51.04"
"Ryan Hartman","14-15","CHI","R","5","41.25","--","--","--","--","--","--","1","1.45","43","34","9","55.84","2.1","--","1","-1","--","-35.71","1.73","0.86","0.87","66.8","16.09","1","1","--","11","16","0.8","1.16","--","92.86","57.69","16.83","27.82","52.82","27.1","48.48"
"Ryan Johansen","14-15","CBJ","C","82","1164.23","15","20","35","28","1.8","1.44","28.84","1.49","1033","1139","-106","47.56","0.36","51","56","-5","47.66","1.59","45.05","48.2","-3.15","48.31","1.66","11","10","-1","214","11.03","10.09","0.52","11.81","100","48.74","30.08","30.46","48.65","29.44","50.11"
"Ryan Kesler","14-15","ANA","C","81","1093.08","10","14","24","16","1.32","0.88","28.97","1.59","1030","1012","18","50.44","-0.74","39","43","-4","47.56","-4.49","41.41","38.36","3.05","51.91","-0.09","18","17","-1","229","12.57","11.33","0.62","8.06","99.68","46.07","28.39","29.4","50.85","29.3","50.32"
"Ryan Malone","14-15","NYR","L","6","46.67","--","--","--","--","--","--","0.68","0.87","49","36","13","57.65","3.98","--","4","-4","--","-66.67","1.98","2.37","-0.39","45.52","-11.43","1","2","1","6","7.71","0.35","0.45","--","82.61","50","16.75","27","48.32","27.55","49.6"
"Ryan Mcdonagh","14-15","NYR","D","71","1221.38","5","8","13","10","0.64","0.49","18.73","0.92","1099","1159","-60","48.67","-1.69","58","48","10","54.72","-3.52","52.28","50.83","1.45","50.7","0.74","8","5","-3","181","8.89","4.28","0.21","5.26","101.9","45.49","35.18","28.07","48.74","29.39","50.23"
"Ryan Murphy","14-15","CAR","D","37","552.73","1","7","8","7","0.87","0.76","9.62","1.04","483","471","12","50.63","-0.88","17","24","-7","41.46","-4.77","20.35","21.15","-0.8","49.04","-3.84","4","3","-1","91","9.88","2.15","0.23","2.33","96.79","60.59","30.2","26.57","51.99","28.37","49.03"
"Ryan Murray","14-15","CBJ","D","12","186.4","--","1","1","1","0.32","0.32","1","0.32","154","156","-2","49.68","2.07","7","7","--","50","-1.72","6.1","5.87","0.23","50.96","-0.34","3","--","-3","12","3.86","0.18","0.06","--","98.95","47.29","33.04","27.49","47.13","28.56","48.57"
"Ryan Nugent-hopkins","14-15","EDM","C","76","1158.23","19","18","37","29","1.92","1.5","37.31","1.93","1077","1077","--","50","2.78","53","60","-7","46.9","10.88","42.94","47.45","-4.51","47.51","3.32","6","20","14","239","12.38","12.4","0.64","13.87","98.9","61.67","30.84","31.49","47.93","29.73","50.25"
"Ryan O'reilly","14-15","COL","C","82","1142.18","12","25","37","29","1.94","1.52","30.52","1.6","975","1129","-154","46.34","4.39","50","44","6","53.19","5.53","39.8","43.59","-3.79","47.73","6.3","6","12","6","184","9.67","10.88","0.57","10","102.02","43.61","29.26","30.87","43.16","29.65","50.76"
"Ryan Reaves","14-15","STL","R","81","684.72","6","6","12","9","1.05","0.79","5.67","0.5","481","580","-99","45.33","-7.58","16","20","-4","44.44","-11.2","19.7","23.77","-4.07","45.32","-9.35","33","20","-13","93","8.15","6.79","0.59","10.91","99.7","49.4","17.58","27.04","51.34","27.58","49.24"
"Ryan Spooner","14-15","BOS","C","29","318.45","4","7","11","7","2.07","1.32","10.88","2.05","321","320","1","50.08","-1.49","12","12","--","50","4.24","10.65","12.18","-1.53","46.65","-6.77","--","2","2","65","12.25","2.65","0.5","9.3","101.3","56.35","22.58","29.51","51.87","28.03","49.62"
"Ryan Stanton","14-15","VAN","D","54","756.07","2","6","8","6","0.63","0.48","6.12","0.49","624","762","-138","45.02","-4.92","31","25","6","55.36","7.38","25.21","34.65","-9.44","42.11","-5.76","14","2","-12","99","7.86","2.1","0.17","3.92","102.52","55.41","29.32","26.76","50.48","28.59","50"
"Ryan Strome","14-15","NYI","C","81","939.68","14","23","37","33","2.36","2.11","44.87","2.87","1033","906","127","53.27","0.84","59","41","18","59","10.35","53.64","37.27","16.37","59","4.91","17","10","-7","209","13.34","12.6","0.8","10.37","101.06","48.67","23.96","28.95","52.01","28.68","49.72"
"Ryan Suter","14-15","MIN","D","77","1653.2","1","19","20","5","0.73","0.18","27.9","1.01","1559","1470","89","51.47","0.74","64","59","5","52.03","-2.13","63.36","49.86","13.5","55.96","1.77","17","7","-10","239","8.67","3.64","0.13","1","99.93","56.59","45.01","28.82","50.68","29.16","50.28"
"Ryan White","14-15","PHI","C","34","359.58","6","5","11","9","1.84","1.5","11.2","1.87","316","311","5","50.4","0.64","13","10","3","56.52","5.92","9.89","9.67","0.22","50.56","3.8","11","4","-7","64","10.68","2.57","0.43","14.29","101.83","53.77","21.62","27.96","48.29","27.97","49.09"
"Ryan Wilson","14-15","COL","D","3","26.4","--","--","--","--","--","--","-0.42","-0.95","19","23","-4","45.24","-1.5","--","3","-3","--","-60","0.57","1.01","-0.44","36.08","-1.22","--","--","--","5","11.36","0.07","0.16","--","78.57","52.38","19.44","27.85","42.4","29.03","50.92"
"Sam Bennett","14-15","CGY","C","1","14.55","--","1","1","1","4.12","4.12","0.74","3.05","9","6","3","60","5.76","1","2","-1","33.33","33.33","0.55","0.41","0.14","57.29","-1.43","--","--","--","3","12.37","0.22","0.91","--","66.67","66.67","28.57","25.55","46.86","27.23","49.83"
"Sam Carrick","14-15","TOR","C","16","100.12","1","1","2","1","1.2","0.6","2","1.2","83","91","-8","47.7","-0.36","3","2","1","60","25.45","2.74","4.21","-1.47","39.42","-9.13","3","2","-1","23","13.78","1.1","0.66","6.25","102.9","47.46","12.85","25.86","47.53","27.74","50.1"
"Sam Gagner","14-15","ARI","C","81","1145.65","8","19","27","21","1.41","1.1","29.97","1.57","1133","1055","78","51.78","4.58","40","57","-17","41.24","5.48","41.32","46.73","-5.41","46.93","1.51","10","7","-3","242","12.67","10.4","0.54","5.8","97.57","64.31","29.4","29.7","48.23","28.75","49.8"
"Sami Vatanen","14-15","ANA","D","67","1029.55","4","13","17","8","0.99","0.47","23.43","1.37","977","917","60","51.58","0.69","48","43","5","52.75","3.06","42.2","33.87","8.33","55.48","4.95","13","11","-2","121","7.05","2.64","0.15","6.35","100.14","52.63","32.36","26.9","50.59","28.76","49.81"
"Sam Reinhart","14-15","BUF","C","9","91.18","--","1","1","--","0.66","--","-1.7","-1.12","52","97","-45","34.9","-0.76","1","2","-1","33.33","2.3","1.6","3.63","-2.03","30.59","-5.72","--","1","1","5","3.29","0.22","0.14","--","100.07","36.73","21.51","28.78","37.36","27.85","50.1"
"Scott Gomez","14-15","N.J","C","58","790.58","6","12","18","13","1.37","0.99","13.64","1.04","642","722","-80","47.07","1.67","26","26","--","50","4.87","29.56","28.43","1.13","50.97","7.3","4","11","7","88","6.68","4.77","0.36","10.71","100.7","55.97","27.9","29.49","47.66","28.63","49.68"
"Scott Hannan","14-15","S.J","D","58","814.35","2","5","7","5","0.52","0.37","6.4","0.47","735","797","-62","47.98","-4.46","29","29","--","50","0.98","32.63","31.56","1.07","50.83","-1.35","10","2","-8","91","6.7","2.05","0.15","4.17","100.84","51.95","29.09","27.03","52.19","28.49","49.82"
"Scott Harrington","14-15","PIT","D","10","130.25","--","--","--","--","--","--","-0.07","-0.03","127","112","15","53.14","2.81","3","13","-10","18.75","-31.25","4.66","5.39","-0.73","46.37","-4.98","2","--","-2","13","5.99","0.22","0.1","--","84.94","61.11","27.89","28.02","52.53","28.76","50.08"
"Scott Hartnell","14-15","CBJ","L","77","1081","17","21","38","34","2.11","1.89","41.63","2.31","1041","980","61","51.51","5.84","54","49","5","52.43","7.11","43.43","40.83","2.6","51.54","6.06","34","18","-16","242","13.43","14.15","0.79","10.83","99.85","49.58","29.77","30.09","46.44","29.15","49.79"
"Scottie Upshall","14-15","FLA","R","63","670.85","7","6","13","10","1.16","0.89","15.88","1.42","578","559","19","50.84","-0.1","16","24","-8","40","-11.7","23.21","20.2","3.01","53.47","2.8","14","15","1","145","12.97","6.79","0.61","8.43","96.56","49.66","22.14","28.51","50.17","28.5","49.63"
"Scott Laughton","14-15","PHI","L","31","346.4","--","2","2","1","0.35","0.17","0.91","0.16","266","325","-59","45.01","-3.95","8","12","-4","40","-14.41","10.21","13.21","-3","43.6","-4.21","7","5","-2","77","13.34","3.72","0.64","--","99.02","50.81","23.37","29.49","49.79","28.29","50.28"
"Scott Wilson","14-15","PIT","C","1","4.35","--","--","--","--","--","--","-0.1","-1.38","1","3","-2","25","-17.31","--","--","--","--","--","0.01","0.19","-0.18","5","-44.26","--","--","--","--","--","--","--","--","--","33.33","9.28","29.25","50.8","28.78","47.82"
"Sean Bergenheim","14-15","FLA/ MIN","L","56","684.82","9","8","17","14","1.49","1.23","24.3","2.13","626","542","84","53.6","2.14","26","26","--","50","-6.08","26.2","21.32","4.88","55.13","1.11","12","12","--","177","15.51","9.52","0.83","8.91","98.67","49.41","25.77","29.78","50.15","28.91","48.84"
"Sean Collins","14-15","CBJ","C","8","81.68","--","2","2","--","1.47","--","0.84","0.62","58","69","-11","45.67","-1.23","3","3","--","50","11.54","1.72","2.49","-0.77","40.86","-3.65","1","1","--","7","5.14","0.21","0.15","--","104.68","52.94","22.04","28.08","47.03","28.47","48.24"
"Sean Couturier","14-15","PHI","C","82","1106.67","10","15","25","20","1.36","1.08","24.53","1.33","936","1001","-65","48.32","-1.35","41","34","7","54.67","7.27","34.66","40.85","-6.19","45.9","-1.58","8","12","4","208","11.28","8.25","0.45","8.93","102.76","39.75","28.15","29.76","47.82","29.4","50.18"
"Sean Monahan","14-15","CGY","C","81","1180.2","15","17","32","25","1.63","1.27","23.63","1.2","1053","1256","-203","45.6","1.81","43","42","1","50.59","0.82","41.87","50.15","-8.28","45.5","-0.83","6","8","2","240","12.2","11.93","0.61","11.72","101.41","46.65","30.02","31.74","44.99","29.41","50.44"
"Sergei Gonchar","14-15","MTL/ DAL","D","48","698.32","1","8","9","5","0.77","0.43","5.61","0.48","603","700","-97","46.28","-3.25","22","16","6","57.89","5.64","23.13","25.42","-2.29","47.64","-2.2","8","1","-7","82","7.05","0.96","0.08","3.85","102.35","49.52","30.25","27.16","49.59","28.57","49.58"
"Seth Griffith","14-15","BOS","C","30","341.07","5","2","7","6","1.23","1.06","6.7","1.18","304","311","-7","49.43","-2.95","10","12","-2","45.45","-6.93","8.99","12.29","-3.3","42.25","-10.51","3","1","-2","57","10.03","2.85","0.5","18.52","100.26","52.76","22.97","29.96","51.8","28.93","49.26"
"Seth Helgeson","14-15","N.J","D","22","268.48","--","2","2","1","0.45","0.22","0.18","0.04","184","235","-51","43.91","-6","10","7","3","58.82","11.2","8.63","9.53","-0.9","47.52","-2.17","6","3","-3","28","6.26","0.35","0.08","--","105.24","38.76","25.6","27.03","48.22","28.36","48.71"
"Seth Jones","14-15","NSH","D","82","1246.55","4","9","13","9","0.63","0.43","28.75","1.38","1196","1021","175","53.95","1.77","46","40","6","53.49","-4.84","46.93","37.97","8.96","55.28","0.79","6","9","3","187","9","2.98","0.14","4.76","100.13","54.25","31.69","26.44","50.86","28.52","49.64"
"Shane Doan","14-15","ARI","R","79","1160.08","9","16","25","20","1.29","1.03","24.42","1.26","1109","1130","-21","49.53","1.41","36","53","-17","40.45","2.54","39.43","49.26","-9.83","44.46","-1.73","17","15","-2","236","12.21","10.56","0.55","6.62","97.59","52.13","30.56","30.09","49.03","29.25","50.11"
"Shane O'brien","14-15","FLA","D","9","112.15","--","1","1","1","0.53","0.53","-0.62","-0.33","79","110","-31","41.8","-5.29","3","7","-4","30","-31.54","4.17","3.75","0.42","52.65","-1.56","1","1","--","4","2.14","0.06","0.03","--","92.91","57.53","25.18","26.13","50.69","28.28","47.92"
"Shane Prince","14-15","OTT","C","2","20.87","--","1","1","--","2.87","--","1.3","3.74","22","13","9","62.86","10.02","1","--","1","100","55.56","0.91","1.01","-0.1","47.4","-4.07","--","--","--","6","17.25","0.39","1.12","--","109.09","42.86","20.67","27.87","49.87","28.03","50.46"
"Shawn Horcoff","14-15","DAL","C","76","779.98","6","16","22","15","1.69","1.15","24.37","1.87","763","688","75","52.58","0.68","31","23","8","57.41","10.14","30.88","31.23","-0.35","49.72","-2.22","11","3","-8","120","9.23","6.25","0.48","9.09","101.82","50.99","21.8","28.41","51.36","28.46","49.72"
"Shawn Matthias","14-15","VAN","C","78","886.42","16","5","21","19","1.42","1.29","20.9","1.41","746","820","-74","47.64","-2.71","28","36","-8","43.75","-5.36","32.25","33.43","-1.18","49.1","1.58","6","9","3","185","12.52","11.77","0.8","13.79","99.07","49.82","23.92","28.87","49.38","28.54","50.02"
"Shawn Thornton","14-15","FLA","L","46","434.78","1","4","5","2","0.69","0.28","3.77","0.52","352","362","-10","49.3","-1.58","7","20","-13","25.93","-31","11.47","13.31","-1.84","46.29","-6.1","15","8","-7","85","11.73","3.71","0.51","1.89","94.55","50.19","19.7","27.58","50.64","27.85","49.53"
"Shayne Gostisbehere","14-15","PHI","D","2","20.72","--","--","--","--","--","--","-0.75","-2.17","15","28","-13","34.88","-5.12","--","2","-2","--","-80","0.34","1.7","-1.36","16.67","-26.13","--","--","--","5","14.48","0.08","0.23","--","87.5","63.64","21.99","26.2","48.58","28.14","52.72"
"Shea Weber","14-15","NSH","D","78","1496.77","8","15","23","11","0.92","0.44","33.35","1.34","1485","1451","34","50.58","-4.05","62","42","20","59.62","3.4","55.33","47.55","7.78","53.78","-2.16","24","10","-14","290","11.63","5.1","0.2","5.41","102.08","46.15","40.03","28.92","51.46","29.53","50.28"
"Sidney Crosby","14-15","PIT","C","77","1135.57","16","29","45","34","2.38","1.8","59.38","3.14","1187","931","256","56.04","4.73","53","39","14","57.61","7.9","51.21","39.81","11.4","56.26","6.57","15","21","6","259","13.68","15.7","0.83","10","100.68","59.15","31.22","30.96","51.97","29.37","49.88"
"Simon Despres","14-15","PIT/ ANA","D","75","1120.73","2","13","15","10","0.8","0.54","22.82","1.22","966","897","69","51.85","-0.68","46","43","3","51.69","-4.79","39.37","37.37","2","51.3","-0.5","31","17","-14","190","10.17","3.42","0.18","2.25","99.86","50.65","31.69","27.47","51.4","28.57","49.34"
"Simon Gagne","14-15","BOS","L","23","248.53","3","1","4","3","0.97","0.72","4.41","1.06","206","222","-16","48.13","-5.5","8","8","--","50","-4.05","8.41","7.64","0.77","52.4","1.06","2","3","1","45","10.86","1.77","0.43","11.54","102.15","60.4","21.73","27.35","48.3","28.18","48.69"
"Slater Koekkoek","14-15","T.B","D","3","44.03","--","--","--","--","--","--","0.38","0.52","42","41","1","50.6","2.63","1","1","--","50","-16.67","2.13","1.4","0.73","60.34","15.46","1","--","-1","7","9.54","0.12","0.16","--","100.76","52.17","31.19","27.24","51.64","28.55","49.83"
"Slava Voynov","14-15","L.A","D","6","99.33","--","--","--","--","--","--","-0.57","-0.34","86","106","-20","44.79","-4.44","2","2","--","50","-14.29","3.41","4.64","-1.23","42.36","-1.13","1","--","-1","15","9.06","0.2","0.12","--","102.23","39.06","35.28","27.49","54.45","29.14","50.85"
"Stanislav Galiev","14-15","WSH","R","2","18.47","1","--","1","1","3.25","3.25","1.7","5.52","25","12","13","67.57","21.07","1","--","1","100","40","0.95","0.17","0.78","84.82","46.45","--","--","--","4","12.99","0.34","1.1","50","108.33","63.64","17.72","26.86","50.86","27.28","49.3"
"Stefan Elliott","14-15","COL","D","5","55.87","--","--","--","--","--","--","-0.12","-0.13","43","49","-6","46.74","5.45","1","3","-2","25","-19.44","1.19","2.56","-1.37","31.73","-9.5","1","--","-1","10","10.74","0.16","0.17","--","93.22","50","24.51","26.34","42.65","28.01","50.89"
"Stefan Matteau","14-15","N.J","C","7","82.97","1","--","1","1","0.72","0.72","0.05","0.04","49","67","-18","42.24","-9.23","1","2","-1","33.33","-5.56","2.28","2.38","-0.1","48.93","3.17","3","1","-2","13","9.4","0.85","0.61","12.5","98.35","40","24.74","30.27","47.19","29.02","50.24"
"Stefan Noesen","14-15","ANA","R","1","6.9","--","--","--","--","--","--","0.15","1.3","4","5","-1","44.44","-18.22","--","--","--","--","--","0.17","0.21","-0.04","44.74","-19.47","--","1","1","1","8.7","0.1","0.87","--","100","--","15.27","26.52","50.51","25.68","40.9"
"Stephane Robidas","14-15","TOR","D","52","742.78","1","4","5","2","0.4","0.16","-0.52","-0.04","585","746","-161","43.95","-3.59","27","20","7","57.45","8.75","24.74","33.63","-8.89","42.38","-3.99","14","3","-11","82","6.62","1.64","0.13","3.23","103.91","49.32","30.38","27.55","47.54","28.28","49.65"
"Stephane Veilleux","14-15","MIN","L","12","76.7","1","1","2","1","1.56","0.78","2.19","1.71","64","61","3","51.2","-2.72","2","3","-1","40","-15.81","2.18","1.76","0.42","55.33","-1.44","2","2","--","11","8.6","0.59","0.46","12.5","93.56","31.91","12.77","27.56","48.75","28.06","49.43"
"Stephen Gionta","14-15","N.J","R","61","639.92","5","3","8","7","0.75","0.66","10.8","1.01","457","499","-42","47.8","-0.71","17","16","1","51.52","4.41","18.99","20.18","-1.19","48.48","0.3","4","10","6","118","11.06","6.28","0.59","6.49","100.95","39.31","21.86","28.89","47.07","28.6","50.01"
"Stephen Weiss","14-15","DET","C","52","472.85","6","10","16","11","2.03","1.4","16.41","2.08","412","369","43","52.75","-1.4","19","15","4","55.88","4.37","17.23","15.54","1.69","52.58","0.88","7","3","-4","68","8.63","4.88","0.62","15.38","101.71","56.62","19.34","28.76","52.69","28.01","49.37"
"Steve Bernier","14-15","N.J","R","67","755.1","10","12","22","18","1.75","1.43","22.89","1.82","595","662","-67","47.33","0.84","30","23","7","56.6","14.27","26.54","27.32","-0.78","49.28","3.46","4","14","10","134","10.65","11.29","0.9","11.9","103.08","51.39","23.22","29.34","47.07","28.57","49.87"
"Steve Downie","14-15","PIT","R","72","777.42","10","12","22","16","1.7","1.23","20.77","1.6","657","669","-12","49.55","-4.42","29","21","8","58","5.83","24.86","25.48","-0.62","49.38","-3.38","52","28","-24","146","11.27","7.16","0.55","10.53","101.8","52.59","22.96","29.4","51.99","28.54","49.53"
"Steven Kampfer","14-15","FLA","D","25","371.13","2","1","3","2","0.49","0.32","3","0.49","319","336","-17","48.7","-1.87","8","13","-5","38.1","-13.57","11.39","12.31","-0.92","48.06","-2.7","6","3","-3","52","8.41","1.09","0.18","9.09","97.63","45.7","30.66","27.06","50.96","28.6","50.19"
"Steven Pinizzotto","14-15","EDM","R","18","137.67","2","1","3","2","1.31","0.87","1.85","0.81","110","125","-15","46.81","-3.56","5","5","--","50","16.1","4.31","5.49","-1.18","43.98","-2.67","9","5","-4","16","6.97","1.58","0.69","14.29","99.38","35.8","15.51","27.35","46.46","27.36","49.71"
"Steven Stamkos","14-15","T.B","C","82","1171.97","25","17","42","39","2.15","2","53.91","2.76","1148","1008","140","53.25","0.31","57","49","8","53.77","-4.28","44.52","37.77","6.75","54.1","-0.76","14","23","9","312","15.97","16.73","0.86","14.45","100.36","60.76","30.57","30.15","51.88","29.33","49.45"
"Steve Oleksy","14-15","WSH","D","1","12.18","--","--","--","--","--","--","-0.18","-0.89","9","11","-2","45","6.64","--","1","-1","--","--","0.16","0.74","-0.58","17.78","-10.03","--","--","--","2","9.85","0.01","0.05","--","80","66.67","25.06","26.47","51.43","27.68","54.96"
"Steve Ott","14-15","STL","C","78","769.53","3","8","11","7","0.86","0.55","5.07","0.4","581","658","-77","46.89","-6.36","15","24","-9","38.46","-18.27","22.32","26.8","-4.48","45.44","-10.22","31","22","-9","101","7.87","3.72","0.29","6.52","97.96","42.92","20.51","27.37","50.42","27.93","49.38"
"Stuart Percy","14-15","TOR","D","9","130.78","--","1","1","1","0.46","0.46","0.12","0.06","103","131","-28","44.02","-4.87","4","8","-4","33.33","-7.41","4.88","5.28","-0.4","48.03","3.37","--","1","1","16","7.34","0.41","0.19","--","95.2","32.95","30.67","28.35","46.53","28.9","48.93"
"Stu Bickel","14-15","MIN","D","9","48.95","--","1","1","1","1.23","1.23","-0.18","-0.22","28","50","-22","35.9","-10.16","2","1","1","66.67","27.96","1.28","1.72","-0.44","42.67","-6.71","7","3","-4","5","6.13","0.13","0.16","--","105.26","48.28","11.5","24.48","49.07","27.23","50.11"
"Sven Andrighetto","14-15","MTL","R","12","94.08","2","1","3","3","1.91","1.91","2.5","1.59","64","80","-16","44.44","0.35","5","3","2","62.5","-12.5","2.5","3.76","-1.26","39.94","-7.24","--","--","--","16","10.2","0.58","0.37","22.22","105.84","60.42","16.58","28.36","48.07","28.18","51.25"
"Sven Baertschi","14-15","CGY/ VAN","L","18","168.23","2","4","6","6","2.14","2.14","3.25","1.16","131","165","-34","44.26","0.44","7","10","-3","41.18","-11.76","4.54","6.82","-2.28","39.96","-8.32","5","3","-2","23","8.2","1.02","0.36","14.29","97.95","49.45","19.47","28.47","44.56","28.28","49.68"
