team,iCF/60_mean,P1_mean,P1/60_mean,GS_mean,GS/60_mean,CF_mean,Rel CF%_mean,ixGF/60_mean,ZSR_mean,CF% QoT_mean,CF% QoC_mean,TOI% QoT_mean,TOI% QoC_mean,iCF/60_sd,P1_sd,P1/60_sd,GS_sd,GS/60_sd,CF_sd,Rel CF%_sd,ixGF/60_sd,ZSR_sd,CF% QoT_sd,CF% QoC_sd,TOI% QoT_sd,TOI% QoC_sd,iCF/60_max,P1_max,P1/60_max,GS_max,GS/60_max,CF_max,Rel CF%_max,ixGF/60_max,ZSR_max,CF% QoT_max,CF% QoC_max,TOI% QoT_max,TOI% QoC_max,year
PIT,8.943714285714286,9.228571428571428,0.8222857142857143,9.984571428571428,0.6154285714285714,461.9428571428571,-3.152285714285714,0.3982857142857143,44.514,44.69085714285714,50.06257142857143,28.32257142857143,28.894285714285715,4.3221400511608525,10.318702934579562,0.7379665452096995,12.926590547908496,1.405075553457667,333.66132378745465,7.19238407897519,0.2832945433984349,10.389249873844427,1.838561412416482,1.0567161755316574,1.6030858896977105,0.6879564183968673,16.57,44,2.58,50.34,3.77,1031,6.91,1.15,66.67,50.54,54.45,31.21,30.05,2008
SJS,10.471,9.133333333333333,0.956,17.972333333333335,1.751,542.8333333333334,0.3436666666666666,0.45366666666666666,56.009,52.691,49.382,28.665,28.838,3.397496390599691,9.737001355771646,0.8913592874426928,15.706115146289541,0.9351391192832181,347.3547409953606,4.96987232426953,0.28734796079790204,10.515215363364225,1.0246592368803096,0.7588348600503174,1.0313558200670647,0.6045653896352547,16.65,45,4.32,69.17,4.06,1164,16.81,0.98,100,54.05,50.01,31.06,29.79,2008
STL,8.986896551724138,9.517241379310345,0.7851724137931034,11.767931034482759,0.953103448275862,498.2068965517241,-0.08551724137931029,0.38620689655172413,47.40275862068965,47.54448275862069,50.466206896551725,28.686206896551724,28.771379310344827,3.2119176553315536,9.489169351179768,0.5552388204937144,12.875472079919561,0.7191319342904028,303.43043204925254,4.488085486045164,0.22353353524540867,4.745802578935053,0.8871687961748905,0.7040465375908015,1.1510504947131166,0.7141914716153355,14.82,36,2.05,42.53,2.42,955,6.45,0.78,57.86,49.69,51.48,30.58,29.79,2008
TBL,10.120645161290323,9.612903225806452,0.6848387096774193,13.506451612903225,1.0274193548387096,538.8709677419355,-0.19419354838709688,0.3767741935483871,52.00225806451613,49.248387096774195,49.51483870967742,29.177096774193547,28.89709677419355,4.063078418706578,10.756943244109324,0.5869461699778038,14.589192472143457,1.0806386005257431,387.2435703736073,7.999915322132501,0.2092428747775209,15.151532091877138,0.7211338145549854,1.168639867446318,2.133821600709843,0.6946375244129708,23.47,37,1.9,42.77,4.38,1157,32.08,0.69,100,50.92,51.67,33.95,30.03,2008
TOR,10.654411764705882,8.176470588235293,1.2461764705882354,13.514117647058823,1.526764705882353,471.7352941176471,-2.5194117647058825,0.5102941176470588,51.915882352941175,50.78264705882353,49.66441176470588,28.681176470588234,28.633529411764705,4.289521546517656,8.722908148072795,2.802189635944225,14.65793861187091,2.984704158313847,398.6261489106872,11.350694262887815,0.4123067796803856,7.519110649234836,1.2003567874229306,1.117692946332596,2.0348669299145565,0.9934600763750695,21.08,34,16.78,53.48,16.66,1231,13.35,2.23,75,53.25,54.73,31.58,30.23,2008
VAN,9.103870967741935,7.548387096774194,0.695483870967742,10.356451612903225,0.7712903225806451,474.19354838709677,-1.357741935483871,0.3790322580645161,47.23258064516129,48.08774193548387,49.78064516129032,28.754193548387097,28.916451612903227,3.0104602941735834,7.680445775593234,0.5068453985827592,13.354712663422623,0.9729979168716443,312.9700112742261,6.281736866863824,0.20494478668997132,9.878097984174191,1.7710161107443745,0.5735209120504152,1.2911126317858523,0.5959728650819424,14.72,27,1.57,47.42,2.67,993,11.54,0.76,69.16,53.49,51.22,31.4,29.92,2008
WSH,11.336206896551724,10.275862068965518,0.8251724137931035,22.009655172413794,1.763103448275862,652.6551724137931,0.04275862068965523,0.48344827586206895,54.48137931034483,54.27620689655173,49.116206896551724,29.17448275862069,29.14034482758621,4.3249322156480945,11.27226860081266,0.6409235562265663,20.89824607862013,0.8635768782398833,401.3858382317505,4.289725179801918,0.25917831509364037,6.124728404554494,1.7026731373953967,0.5096876760267964,1.5201329504987773,0.5883359266282961,26.32,52,2.41,91.15,4.23,1484,11.63,1.14,68.75,56.06,50.07,32.19,30.68,2008
ANA,9.678571428571429,9.4,0.8182857142857143,14.822285714285714,1.2877142857142858,543.0285714285715,-0.9637142857142859,0.39085714285714285,54.47742857142857,49.39942857142857,49.965428571428575,28.772000000000002,28.718285714285713,3.308523878121607,9.604533243397592,0.648248707329696,16.30719420553833,1.013259405013711,330.82370333619633,5.37850410305269,0.2624698462072686,8.246695717200973,1.0348769260645643,1.0711547997567938,1.4289317276738387,0.7253903035173377,17.18,38,2.77,62.28,3.4,1184,8.45,1.05,80,51.54,54.14,32.03,29.73,2009
ARI,10.16,8.852941176470589,0.736764705882353,10.153529411764707,0.7279411764705882,559,-0.2373529411764706,0.4138235294117647,49.40705882352941,47.07970588235294,50.42794117647059,28.751470588235293,28.802647058823528,3.2405854315839195,8.381553891301932,0.5327670511938493,10.971508247564756,1.1676128961358794,346.76172939022115,6.508038530004365,0.23919074049528116,14.393676332336755,2.0713770639785674,0.8187195450242003,1.214126777746899,0.6922440838734223,17.33,31,1.65,38.52,2.65,1225,13.6,0.84,100,53.58,52.96,30.79,29.84,2009
ATL,9.371935483870967,10.03225806451613,0.7806451612903226,10.549032258064516,0.797741935483871,517.8064516129032,-0.942258064516129,0.4374193548387097,43.428709677419356,46.83258064516129,49.70645161290323,28.24516129032258,28.743870967741934,3.500284197371064,9.92466244923135,0.5935202073722005,11.233129974867115,0.9166995497523325,336.08118258885395,5.288833967065218,0.26634523638735597,5.641528600143454,1.1372744252288323,0.9782860808137767,1.1941157704001228,0.587762295600043,15.59,37,1.96,34.53,2.04,1011,16.43,1,61.74,49.62,51.56,30.4,29.65,2009
BOS,9.96551724137931,12.172413793103448,0.9696551724137931,19.881379310344826,1.4906896551724138,632.1034482758621,-0.12724137931034482,0.44689655172413795,49.257241379310344,49.801034482758624,49.372068965517244,28.552413793103447,28.920689655172414,3.402170091287215,11.138956624379276,0.698649118752042,16.140106594651087,0.9629565004063667,359.7989860252911,2.6660724142878416,0.27210952952646345,6.395148214830926,1.0097501276043708,0.3726390374299894,1.280849760266357,0.6060111446080529,19.61,37,2.43,53.02,3.48,1273,3.74,0.97,61.42,51.54,49.86,30.73,29.77,2009
BUF,10.846551724137932,10.689655172413794,0.8703448275862069,15.437586206896551,1.2810344827586206,579.1724137931035,0.39310344827586213,0.46241379310344827,50.71,49.03689655172414,49.385862068965515,28.78965517241379,28.768275862068965,4.583006090721046,9.012306856562713,0.6130688772689917,12.523104263483901,0.9273362189918968,351.9534333002346,4.201565272480752,0.2962100506206194,7.549640956458034,0.6361104096003855,0.9038667618364494,1.3858171461493667,0.5793720058669266,18.8,30,2.11,38.49,2.43,1170,10.18,1.07,75,50.32,50.97,30.99,29.59,2009
CAR,10.636060606060607,8.606060606060606,0.8696969696969697,16.57121212121212,1.3503030303030303,597.4848484848485,-0.6163636363636363,0.4775757575757576,53.60787878787879,51.17787878787879,49.19030303030303,28.46848484848485,28.598787878787878,4.410164353083921,9.198978862961482,0.9176072309561594,16.430161433621052,1.0663327483965923,469.47731050153806,5.039810151547016,0.3220251378292375,9.247169417440585,1.3123446517011015,0.6111438294730873,2.0902453821443445,0.7859896531434017,22.35,33,4.75,64.97,4.37,1367,9.39,1.13,80,53.77,51.2,31.84,29.79,2009
CBJ,9.813333333333333,9.515151515151516,0.886969696969697,16.262424242424242,1.476060606060606,523.060606060606,0.060303030303030344,0.40515151515151515,52.66909090909091,51.28030303030303,49.97212121212121,28.668787878787878,28.734545454545454,3.310242312379362,9.631073447834138,0.8955636662477048,13.58163880720563,1.1796714039138703,359.26452122652074,5.279466997747314,0.23798793577775657,9.288774261049047,1.2741234360543838,1.2415307023382407,1.4083184955287935,0.6590717473703588,17.33,37,4.49,54.28,5.33,1113,9.63,0.79,75,53.99,54.47,31.69,30.03,2009
CGY,12.1903125,10.78125,0.9078125,21.4621875,1.9121875,616.875,-0.7640624999999999,0.4940625,57.8153125,54.525625,49.005625,28.868125,28.6653125,4.326183212661725,11.20695168763711,0.7094283676813099,18.496491861688696,1.4132226598417967,447.2949340921671,9.158241787653841,0.28834185999574613,9.366667732727716,1.9267805966798437,1.0726239683222423,1.6379421343514764,0.7764683670311369,19.58,39,2.34,62.25,3.8,1450,11.57,1.17,100,56.8,50.37,31.68,29.92,2009
CHI,10.053928571428571,10.642857142857142,0.7607142857142857,22.490000000000002,1.5660714285714286,615.8928571428571,-1.3810714285714285,0.4325,55.55571428571429,53.60214285714286,50.19357142857143,28.7575,28.955714285714286,3.7961738430373346,10.118608767327819,0.5700092823898415,18.669630915433718,1.0495019604933404,402.78303499579437,4.760422747556118,0.2946262541418019,11.016933911221978,1.2432971610551644,1.3910752949393055,1.80943540406434,0.7284912291163638,15.62,36,2.02,61.16,3.44,1288,11.54,0.91,75,55.74,56.93,31.16,29.91,2009
COL,9.916571428571428,6.9714285714285715,0.5914285714285714,7.491142857142857,0.6717142857142857,454.1714285714286,0.22971428571428576,0.392,50.31914285714286,46.872571428571426,49.912285714285716,28.374,28.655142857142856,5.068147905623642,7.354413298012506,0.5194745244115491,9.192140111635199,0.9078302695544623,364.74475246915,5.643968923557609,0.2550178771126817,7.161533425768769,0.9433680052224107,0.988980716264405,1.6266985692789298,0.8290262588212309,29.88,27,1.46,35.23,2.84,1093,14.79,0.9,70.37,48.87,52.68,31.59,30.03,2009
DAL,10.596857142857143,9.514285714285714,0.87,13.648,1.2794285714285714,504.0285714285714,-0.2491428571428572,0.42142857142857143,51.598571428571425,49.58342857142857,50.04142857142857,28.77342857142857,28.906285714285715,3.1745085505972614,8.600175882508685,0.5579742772903129,12.327060333696279,0.8541350728597179,332.9635632524699,5.433777459465156,0.23403296471101798,6.546152953253915,0.898439637100125,0.5706092866254402,1.4285408904299002,0.5525187551476567,16.67,34,1.96,46.4,3,1083,17.32,0.76,63.25,51.47,50.88,31.48,29.77,2009
DET,11.786538461538461,12.653846153846153,1.0865384615384615,28.490384615384617,2.3565384615384617,702.3076923076923,-0.8588461538461538,0.4815384615384615,56.79692307692308,56.64423076923077,49.62576923076923,28.415384615384614,28.658846153846152,4.846951984336294,10.8108919435625,0.8194922442961485,21.80611977968923,1.1652293930645323,428.91694013930197,5.79757903054237,0.28496585490465076,7.903780750618412,1.064966377222955,0.7054370167600968,1.9716556104334872,1.0525144252620084,22.6,37,2.9,72.51,4.54,1344,11.51,1.1,84.62,59.43,52.09,31.8,30.15,2009
EDM,9.46258064516129,10.516129032258064,0.9267741935483871,13.59,0.7358064516129033,561.483870967742,-3.2058064516129035,0.42032258064516126,49.681935483870966,47.08774193548387,50.26709677419355,28.656774193548387,28.627741935483872,4.790745222295404,8.257808295756348,0.5237835882421555,14.145438605194727,1.3678664023301603,401.83577665241484,7.552817476144712,0.24065859456870625,12.679388108094923,1.147210267496531,1.084515847581728,1.5017442904764096,0.7735059132608249,19.91,25,1.57,46.16,2.56,1137,7.47,0.83,77.42,49.36,55.78,30.67,30.03,2009
FLA,9.680645161290322,9.96774193548387,0.8141935483870968,11.454516129032259,0.8248387096774193,574.8064516129032,-1.4170967741935485,0.4106451612903226,46.84967741935484,46.476129032258065,49.67709677419355,28.63064516129032,28.79193548387097,3.9605167469947413,9.031367083551054,0.712899124203644,12.298291978620359,1.2555473466918508,398.6497559976542,7.151677282777046,0.27446840114265697,7.754491379783706,0.9148758656027411,0.628724600803812,1.615353285371079,0.6461187680029048,18.55,32,3.28,48.78,3.35,1224,15.57,1.13,71.43,48.05,51.08,30.99,29.94,2009
LAK,10.361428571428572,7.892857142857143,0.6432142857142857,13.378214285714286,1.0739285714285713,592.6428571428571,-0.734642857142857,0.4417857142857143,52.667142857142856,50.38857142857143,50.066071428571426,28.952142857142857,28.955714285714286,4.3238629113549,8.35037939131127,0.44096740092352477,14.630987676736845,1.0420504689765173,383.8110274105015,5.086168959299296,0.29882552287529446,6.911282164983655,0.900858497071561,0.49775301986333437,1.471510579725265,0.7915031577178003,20.63,29,1.52,48.23,3.79,1140,7.78,1.29,80,51.94,51.24,31.06,30.12,2009
MIN,9.6,8.88888888888889,0.7677777777777778,10.35925925925926,0.7733333333333333,565.1481481481482,-0.8766666666666666,0.3440740740740741,44.955555555555556,46.97814814814815,50.05074074074074,28.95,28.66296296296296,3.36180240118532,7.6878192032958275,0.5972586949705703,10.872543728240743,0.8642471156579447,366.86359901862744,4.428682735219443,0.20991315528935475,10.478186621347936,0.9992960485224548,0.8128862439382559,1.5497096502248415,0.8621521140763196,16.17,27,2.81,31.11,3.17,1113,6.94,0.89,71.43,49.32,50.87,31.56,29.99,2009
MTL,9.848064516129032,9.129032258064516,0.7680645161290323,11.690645161290323,0.7219354838709677,564.9354838709677,-1.6780645161290324,0.4029032258064516,49.02935483870968,48.08096774193548,49.5258064516129,28.63967741935484,28.84483870967742,4.152642066086633,7.196026382589542,0.5724533131172573,9.535962435427924,1.29028528978372,340.2064995933961,7.078273998348674,0.2504954230904176,7.434844062692853,0.5877150944616485,0.2830285520761512,1.0101534004660473,0.5331533298388746,17.39,22,1.91,27.61,2.11,1204,5.56,0.79,75,49.66,49.9,30.04,29.75,2009
NJD,9.433793103448275,9.89655172413793,0.76,18.881379310344826,1.166551724137931,631.1034482758621,-3.479655172413793,0.38862068965517244,53.883793103448276,50.89310344827586,49.068275862068965,28.175172413793103,28.51896551724138,4.946857887150693,11.143046606953103,0.6673882999102868,20.534914818449707,1.6297814837361064,423.3237822642875,12.151178215288608,0.30119671002200343,10.412234360800587,1.4305096580496763,0.8796593048509397,1.8924108219971219,0.9723731824311749,19.75,36,2.16,74.15,3.97,1309,15.51,1.15,88.89,53.34,50.57,31.1,29.64,2009
NSH,9.942142857142857,9.892857142857142,0.8142857142857143,13.695357142857143,1.154642857142857,588.3571428571429,0.04714285714285713,0.4592857142857143,49.18714285714286,48.55607142857143,50.36535714285714,29.001785714285713,28.790714285714287,3.733943756785308,8.486762178542078,0.5906771291488024,12.767424544415936,0.7174465118421703,369.25322178545963,4.017055174519299,0.2290063652912629,12.440183057228479,1.0160137768303121,0.9278588739388598,1.5120725378725581,0.6427310281938896,17.02,29,1.99,40.34,2.41,1255,7.74,0.92,85.71,50.18,53.14,31.48,29.83,2009
NYI,9.97575,6.175,0.694,5.28975,0.40775,429.275,-1.32375,0.403,46.8125,45.5665,49.49725,28.6965,28.789,4.122000937744826,6.118016688856627,0.529018442798087,8.544416826808979,1.0412676876941382,333.57519334534544,4.341431104884832,0.24728474192667774,8.463980317824044,0.8682536259494451,0.6249184049302061,1.3028736483595575,0.6273705811989005,18.44,22,1.88,23.98,2.13,1187,6.85,1,76,47.19,50.23,30.56,29.42,2009
NYR,10.793571428571429,10.214285714285714,0.7703571428571429,18.87392857142857,1.167142857142857,727.0714285714286,-3.0989285714285715,0.5403571428571429,54.519285714285715,50.82535714285714,49.38392857142857,28.948214285714286,28.913571428571426,3.681620229359284,9.445191380360706,0.6152234291091877,17.078873746215045,1.2176962375667122,427.5286369937521,8.771935188866363,0.36291496956212094,9.071910219267773,1.2397744183784443,0.9339257615262189,1.7077710263108692,0.4627551491256777,18.05,34,2.04,55.32,3.17,1319,6.21,1.71,66.67,53.25,52.22,31.55,29.83,2009
OTT,8.973333333333333,8.7,0.6393333333333333,12.096,0.83,564.8,-0.67,0.37266666666666665,49.73433333333333,48.529,49.102666666666664,28.450666666666667,28.65,3.476856818066187,9.296458354181688,0.5389385054379379,12.430463580558298,0.9692940908118437,364.6026084231509,7.9311707184700815,0.24486355571938476,14.046233924837802,0.9688149533286027,1.1003570998209795,1.445036530580678,0.79118418449379,14.28,34,1.71,44.01,2.51,1194,26.4,0.78,100,50.66,50.35,31.58,29.67,2009
PHI,8.850571428571428,8.971428571428572,0.7285714285714285,10.914857142857143,0.8765714285714286,513.0285714285715,-0.9948571428571429,0.35714285714285715,50.270857142857146,46.995714285714286,49.681714285714285,28.34542857142857,28.399714285714285,5.308426676663492,10.606562103898963,0.6844110514851129,13.292124906794063,1.0815211043524133,404.9240659181223,6.765899953803185,0.28965061538273423,18.53601508215966,1.4997201419603856,0.8249473627211036,1.6594707569816685,1.1056977720087937,19.15,37,1.99,43.1,3.94,1262,15.05,0.84,100,48.61,52.86,31.24,29.85,2009
PIT,10.208055555555555,10.222222222222221,0.8266666666666667,14.080555555555556,1.0486111111111112,518.5555555555555,-0.9047222222222222,0.3997222222222222,48.80166666666667,47.80777777777778,49.7025,28.600277777777777,28.74277777777778,4.073994052484925,12.090400232323898,0.688655003819557,15.568182928092142,1.032110605307058,388.83132181628173,5.048654975683331,0.24915269111944888,8.919456261454506,1.2650423168780025,0.7699735616982482,1.539167652821506,0.621512492052877,19.12,42,2.27,50.48,3.11,1096,12.39,1,63.85,52.56,51.57,32.02,29.64,2009
SJS,10.806785714285715,9.25,0.7192857142857143,20.4575,1.417857142857143,636.5,-1.5185714285714287,0.4925,55.86607142857143,53.53785714285714,49.527857142857144,28.695714285714285,28.704285714285714,3.128511719973346,9.597935734853113,0.5582507638543053,18.41321639374726,1.1128886575130346,423.66614214496775,4.537265218319915,0.25410153992566165,6.757852134827344,1.1072466925194389,0.4468354336463315,1.4658821855833375,0.8509534024385197,18.61,32,1.73,54.68,3.1,1347,5.83,1.03,71.43,55.26,50.45,31.48,30.06,2009
STL,8.985882352941177,7.852941176470588,0.9797058823529412,10.037647058823529,0.7911764705882353,465,-2.699705882352941,0.37676470588235295,46.841764705882355,47.75,50.34470588235294,28.622647058823528,28.73029411764706,3.936544491199648,8.4821822268664,1.261782013767584,11.948018488898136,1.2940370579347322,350.73947855663727,8.172356763038959,0.24571134318773924,15.363014514517065,1.1178469565114078,0.9966648483639567,1.3293500549619917,0.8386370085356126,17.17,27,7.23,38.14,2.49,1159,11.02,0.94,100,50.35,53.98,30.55,29.62,2009
TBL,9.940666666666667,6.2444444444444445,0.5971111111111111,7.802888888888889,0.7644444444444445,406.73333333333335,0.4117777777777778,0.3868888888888889,48.88666666666666,47.65777777777778,49.84755555555556,28.004,28.776666666666667,4.226779022978479,8.353430312141112,0.5540537478941511,11.22416601927657,0.8080435281804708,328.64677086501246,4.27453681110538,0.31119872503698737,8.327295752250821,0.747948372333791,1.143742174450239,1.545789589350845,0.5226462387782878,25.34,33,1.94,47,2.8,1176,14.29,1.65,63.86,49.61,54.87,31.42,29.87,2009
TOR,11.159142857142857,9.514285714285714,0.8728571428571429,14.414857142857143,1.1254285714285714,568.3142857142857,-1.5917142857142856,0.4602857142857143,54.24057142857143,49.684,49.48571428571429,28.79114285714286,28.766571428571428,4.068813507810912,9.720722039786445,0.6676101866692402,14.72686568055502,1.2237438766466828,413.78495206401817,6.308298682601163,0.2993177115323695,4.089676344778645,0.9707856127293775,0.45413321260387396,1.546867368413396,0.61920225174932,18.33,33,2.87,50.95,3.33,1227,5.42,1.28,63.84,51.55,50.86,31.28,29.54,2009
VAN,9.523928571428572,10.392857142857142,0.8571428571428571,15.298214285714286,1.1639285714285714,552.1071428571429,-1.5660714285714286,0.40964285714285714,48.864642857142854,48.090714285714284,50.00857142857143,28.936071428571427,28.62392857142857,3.140770534481077,11.049850965022395,0.6909513417121039,17.671203202358566,0.9839916413590871,378.0400076109636,5.944619315778246,0.23214749690113035,8.016636166328146,1.5264651215130234,0.7617801485395861,1.7738268721853248,0.8786072281603776,17.86,39,2.32,62.28,3.48,1238,8.06,0.88,71.43,50.68,52.03,31.59,29.84,2009
WSH,12.42142857142857,8.285714285714286,0.7128571428571429,18.004857142857144,1.8045714285714285,541.8571428571429,-0.5028571428571429,0.5285714285714286,55.447714285714284,53.91914285714286,48.882,28.238285714285713,28.603428571428573,5.562820456258806,10.553982879550672,0.6463589033445528,19.469345946811842,1.196333474208845,446.1115755224538,5.43056847388741,0.34553575499967193,12.143495011422248,0.8746675719063427,0.8918447504041999,1.4003686189384432,0.6017618390396401,30.24,43,2.69,80.36,4.14,1471,10.64,1.34,100,55.26,51.94,31.73,29.63,2009
ANA,10.200882352941177,9.764705882352942,0.7776470588235295,12.462941176470588,0.8205882352941176,590.0294117647059,-0.8529411764705882,0.44,52.39176470588235,47.35205882352941,49.86794117647059,28.877058823529413,28.688235294117646,3.6520557661504958,9.607632141449779,0.6063455301730064,15.144212721899148,0.9885003676413554,377.41830224077654,4.864274544566722,0.26677649253578734,6.338067036655641,1.4539929961311968,0.577396347312211,2.1625329276340755,0.9086168995961548,18.25,40,2.33,52.71,2.57,1231,7.6,0.94,64.29,50.85,50.46,32.71,30.1,2010
ARI,11.235625,10.6875,0.9309375,19.1484375,1.676875,642.0625,0.43343750000000003,0.4534375,54.343125,50.8275,49.490625,28.69125,28.9015625,4.343700620513015,9.825698694683735,0.7556384157271125,15.831111694376952,0.9797940451787518,395.0877352543193,4.354660543323743,0.27318443935046116,9.170069629840825,1.953866307705596,0.6447001678700052,1.2544803576548882,0.6623326782009953,26.28,38,3.75,50.34,4.99,1265,10.82,1.28,83.33,53.75,50.38,31.35,30,2010
ATL,10.635357142857142,12.75,0.9507142857142857,16.95357142857143,1.2653571428571428,663.0714285714286,0.23571428571428568,0.4185714285714286,46.684285714285714,48.761428571428574,49.894642857142856,28.732142857142858,28.931785714285713,2.5288358940105184,10.532577328706644,0.5667446258231928,12.672240356834132,0.5871619256935237,340.29071760301144,3.852168632679932,0.22564663107700528,5.678648397202244,0.8781365551688458,0.6331489915514714,1.5043624394428188,0.6214025567747022,16.66,45,2.34,53.33,2.77,1204,12.95,0.84,58.33,50.3,52.25,31.39,29.83,2010
BOS,10.876666666666667,8.272727272727273,0.6093939393939394,15.944545454545455,1.3342424242424242,595.7575757575758,0.2236363636363637,0.3893939393939394,53.21636363636364,51.52121212121212,50.014545454545456,28.25090909090909,28.522424242424243,3.6794570478083677,7.763185264731576,0.5114131120846641,14.294972038034274,1.0015613757498536,432.4783976037871,8.774979992207184,0.23871975454939037,10.850256857035061,1.391361198556466,1.4357382484916308,1.4972461463390958,0.9075793019863001,17.88,26,1.56,46.8,3.19,1453,27.56,0.85,100,53.24,54.3,30.94,29.95,2010
BUF,11.848888888888888,12.296296296296296,1.0148148148148148,19.401111111111113,1.7025925925925927,689.6666666666666,0.902962962962963,0.5477777777777778,52.02037037037037,49.74925925925926,49.925555555555555,28.772962962962964,28.842962962962964,4.125370224256181,8.291862622775763,0.4802512993645207,11.778312643071958,0.8006516220823011,337.3932879729986,4.108964697243198,0.2789173207150675,3.738890704969016,1.010970310474531,0.34966284126870334,1.121135464314964,0.5224926559278851,21.51,28,1.81,43.84,3.98,1205,15.42,1.13,60.78,52.56,50.85,30.3,29.7,2010
CAR,11.235882352941177,8.323529411764707,0.7170588235294117,12.076176470588235,1.0097058823529412,570.5294117647059,-0.07205882352941177,0.4673529411764706,49.675294117647056,49.05323529411765,49.62529411764706,28.391470588235293,28.882941176470588,4.845672307012915,8.390906290615849,0.5680083728136873,10.353932063715487,0.8438673071553143,355.3175477158355,5.916401844391041,0.31785558778800327,12.692450687567314,0.8567051774915453,1.003313405502647,1.5036221566663037,0.666672103364641,26.59,27,2.06,36.84,2.22,1316,22.79,1.14,83.33,51.71,54.18,31.32,30.07,2010
CBJ,9.233684210526317,7.5,0.6539473684210526,9.64578947368421,0.748421052631579,446,-0.6844736842105262,0.38394736842105265,51.147894736842105,48.14078947368421,50.205,28.156052631578948,28.560526315789474,3.2264577020297667,9.158513983085813,0.5640181110456315,10.664850484013956,0.9332029306721439,336.5955950314778,6.393313947321725,0.234550051982044,11.02622063057082,1.5064337367204192,1.442371826709911,1.632291606621483,0.8810557161521845,14.64,31,1.83,32.65,2.4,982,22.1,0.81,100,51.24,53.26,31.28,30.17,2010
CGY,11.514375,11.125,0.8271875,19.6965625,1.454375,749.15625,0.06624999999999998,0.4746875,53.840625,51.246875,49.5334375,29.0309375,28.73375,3.8969143603956797,8.280369323226607,0.45123654032290056,14.468788345591213,0.7585850049120529,401.97079892136924,3.44235923412624,0.23820544636388846,7.288427830604861,1.4431650644419742,0.5049599752583397,1.6158316731540268,1.0609817425688892,18.43,31,1.66,49.48,3.05,1591,6.54,0.89,85.71,53.29,50.23,31.52,30.17,2010
CHI,11.647241379310344,12.413793103448276,1.4727586206896552,27.204137931034484,2.753103448275862,717.8275862068965,2.1320689655172416,0.5389655172413793,53.828620689655175,54.206896551724135,49.64655172413793,28.76448275862069,28.623103448275863,3.232314403634164,10.70219350473574,2.768849550357028,21.091383568591187,2.6749834491454276,445.8481539209058,8.930827980856273,0.30852581308522875,12.765401265065195,2.1408060955902233,0.8365075179496035,1.9703799238560507,0.9638838973069759,17.34,41,15.54,73.15,15.85,1647,32.56,1.49,69.91,57.51,52.73,31.71,29.98,2010
COL,9.80027027027027,8.837837837837839,0.8227027027027027,8.698108108108109,0.63,433.9189189189189,-1.6367567567567567,0.422972972972973,52.42054054054054,44.57351351351351,49.74648648648649,28.70945945945946,28.525945945945946,4.153063451963627,10.49738992298539,0.6838560953586355,12.373223517346245,1.2575991235507264,363.1866201018713,6.887523363160236,0.26805746548978043,11.905438520540365,1.3139829531623313,0.7139375019963284,1.4741211052803749,0.8684323662639334,22.35,38,2.21,50.34,2.7,1077,13.59,1.25,100,49.99,52.05,31.37,30.09,2010
DAL,10.282666666666668,9.4,0.7913333333333333,12.312666666666667,1.0010000000000001,550.6,-0.7796666666666666,0.38066666666666665,51.784666666666666,47.69466666666667,49.76166666666667,28.454666666666668,28.683666666666667,3.8481988024254292,10.077629715843662,0.7166768777674055,12.527865749196271,1.0367168003548177,405.612146998957,5.190004639778229,0.2430117541265816,13.997975650030634,0.9049051515674627,1.0536311051535672,1.3964035908381744,0.8523293977675827,15.89,36,2.8,39.21,3.44,1205,15.18,0.83,100,49.47,51.69,31.19,29.81,2010
DET,11.14107142857143,9.678571428571429,0.7735714285714286,20.530714285714286,1.4528571428571428,676.4642857142857,-1.4764285714285714,0.45071428571428573,54.770714285714284,53.05464285714286,49.7025,28.394642857142856,28.643571428571427,3.8960486529072127,8.756176958047098,0.5141567298569016,16.805459194266565,1.013782273150649,432.04230606828804,5.468942760775151,0.24993226595647386,6.9578380681078364,1.1485948972963618,0.3660967793519251,2.3342212312918744,1.0695662474442422,20.6,32,1.73,60.81,3.19,1489,6.21,0.97,66.67,55.77,50.37,32.41,30.19,2010
EDM,9.868947368421052,7.947368421052632,0.9218421052631579,6.4605263157894735,0.5376315789473685,478.92105263157896,-1.0139473684210525,0.4226315789473684,47.00078947368421,45.43842105263158,49.945263157894736,28.195263157894736,28.66342105263158,4.157177960076961,7.835978589505719,0.873427096736967,10.907185320117968,1.6501276514266543,360.7745707448895,6.377675819765373,0.2502289136892222,5.073856351810241,1.913271609143777,1.0411525236606274,1.3155920193238775,0.7885747537472341,17.94,37,4.48,44.2,6.41,1179,11.71,0.82,62.5,53.89,54.87,30.41,30.28,2010
FLA,9.723225806451612,8.96774193548387,0.7503225806451613,8.517096774193549,0.4096774193548387,550.4193548387096,-1.4951612903225806,0.3974193548387097,43.48774193548387,44.79548387096774,49.90806451612903,28.82483870967742,28.69741935483871,3.9083026043682727,8.300537616997033,0.5209893400762805,10.309154893765827,1.1955542197964586,407.743937146305,5.356362491447432,0.2370930582694692,7.3382480696132655,1.4350466629107161,0.47248576242985846,1.5243706263411185,0.675267688855985,21.9,30,1.87,31.09,2.17,1233,7.8,1.06,53.6,50.7,50.85,31.75,29.76,2010
