"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Kyle Palmieri","18-19","N.J","C","74","991.15","16","12","28","23","1.7","1.39","27.43","1.66","867","956","-89","47.56","1.2","47","40","7","54.02","13.07","43.07","36.18","6.89","54.35","8.34","14","18","4","198","11.99","11.02","0.67","12.8","101.41","51.72","28.59","30.54","48.52","29.72","50.08"
"Kyle Rau","18-19","MIN","C","6","41.93","--","1","1","--","1.43","--","2.22","3.18","42","23","19","64.62","7.99","1","1","--","50","2.63","1.33","0.99","0.34","57.33","0.38","--","1","1","10","14.31","0.46","0.66","--","97.2","62.5","15.34","27.12","50.07","27.72","48.22"
"Kyle Turris","18-19","NSH","C","55","706.32","2","11","13","12","1.1","1.02","13.45","1.14","685","671","14","50.52","-2.72","21","27","-6","43.75","-9.77","27.01","27.75","-0.74","49.32","-2.53","9","5","-4","110","9.34","4.33","0.37","3.39","98.22","66.9","27.12","29.79","52.14","28.61","49.94"
"Lars Eller","18-19","WSH","C","80","972.22","10","16","26","21","1.6","1.3","31.96","1.97","948","902","46","51.24","2.78","44","41","3","51.76","-4.04","40.63","38.86","1.77","51.11","5.27","16","16","--","229","14.13","12.99","0.8","7.41","100.22","46.71","25.32","29.06","47.96","28.44","49.79"
"Laurent Dauphin","18-19","ARI","C","1","12.32","--","--","--","--","--","--","-0.11","-0.54","10","13","-3","43.48","2.1","--","1","-1","--","-60","0.82","0.38","0.44","68.33","16.6","--","--","--","4","19.48","0.71","3.46","--","75","50","23.7","28.05","47.78","28.68","47.19"
"Lawrence Pilut","18-19","BUF","D","33","535.97","1","3","4","4","0.45","0.45","9.07","1.02","517","457","60","53.08","2.37","21","26","-5","44.68","-0.58","20.15","19","1.15","51.47","3.42","4","3","-1","64","7.16","1.06","0.12","3.03","97.74","46.76","32.44","27.76","49.34","28.62","49.21"
"Lawson Crouse","18-19","ARI","L","80","904.73","8","12","20","17","1.33","1.13","15.86","1.05","803","974","-171","45.19","-4.75","30","33","-3","47.62","2.62","32.28","34.6","-2.32","48.27","-1.33","17","21","4","193","12.8","10.17","0.67","6.9","99.84","46","23.5","29.09","49.16","28.64","50.07"
"Lee Stempniak","18-19","BOS","R","2","15.52","--","--","--","--","--","--","--","--","16","13","3","55.17","2.23","--","1","-1","--","-33.33","0.29","0.59","-0.3","32.95","-5.58","--","--","--","2","7.73","--","--","--","88.89","66.67","17.82","30.45","53.76","28.04","47.31"
"Leo Komarov","18-19","NYI","C","81","953.28","3","19","22","13","1.38","0.82","13.07","0.82","766","956","-190","44.48","-4.37","40","26","14","60.61","6.72","31.81","36.09","-4.28","46.85","-5.59","13","13","--","117","7.36","6.9","0.43","4.69","104.18","43.48","24","28.59","48.35","28.46","49.93"
"Leon Draisaitl","18-19","EDM","C","82","1377.83","28","31","59","45","2.57","1.96","48.33","2.1","1270","1361","-91","48.27","0.44","74","74","--","50","9.66","58.97","64.23","-5.26","47.87","2.04","19","22","3","244","10.63","14.22","0.62","19.86","101.05","51.96","34.15","31.53","47.51","29.44","50.16"
"Lias Andersson","18-19","NYR","C","42","417.62","1","4","5","3","0.72","0.43","-1.37","-0.2","318","429","-111","42.57","-3.2","9","21","-12","30","-19.24","13.84","18.72","-4.88","42.51","-3.35","12","9","-3","62","8.91","3.19","0.46","2.5","95.5","44.39","20.4","28.03","45.69","27.97","49.37"
"Libor Hajek","18-19","NYR","D","5","74.28","1","--","1","1","0.81","0.81","2.3","1.86","69","56","13","55.2","10.51","3","2","1","60","10","3.13","1.94","1.19","61.74","19.28","1","--","-1","11","8.89","0.22","0.18","10","100.15","47.17","31.32","26.86","45.6","28.36","48.59"
"Libor Sulak","18-19","DET","D","6","98.65","--","--","--","--","--","--","-1.88","-1.14","78","108","-30","41.94","-11.76","2","7","-5","22.22","-9.36","3.1","4.85","-1.75","38.99","-15","2","1","-1","14","8.51","0.52","0.32","--","93.6","36.84","34.37","27.75","46.98","28.5","49.75"
"Logan Brown","18-19","OTT","C","2","15.9","--","--","--","--","--","--","-0.14","-0.53","16","19","-3","45.71","4.33","--","1","-1","--","-25","0.46","0.67","-0.21","40.71","2.57","--","--","--","3","11.32","0.18","0.68","--","90","57.14","17.44","28.99","45","27.19","52.16"
"Logan Couture","18-19","S.J","C","81","1059.58","18","23","41","32","2.32","1.81","47.91","2.71","1157","985","172","54.01","-1.26","61","61","--","50","-2.21","53.75","45.65","8.1","54.07","-0.4","7","8","1","217","12.29","13.94","0.79","14.63","99.01","49.84","26.99","30.8","56.69","29.58","49.91"
"Logan O'connor","18-19","COL","R","4","26.82","--","--","--","--","--","--","-0.16","-0.36","23","22","1","51.11","-6.48","--","2","-2","--","-64.29","0.56","0.48","0.08","53.85","-1.78","--","--","--","2","4.47","0.05","0.11","--","81.82","36.36","15.31","25.32","48.49","27.56","48.71"
"Loui Eriksson","18-19","VAN","L","80","906.62","8","13","21","13","1.39","0.86","14.69","0.97","783","876","-93","47.2","-1.04","28","36","-8","43.75","-2.68","33.97","38.5","-4.53","46.87","1.5","8","6","-2","134","8.87","9.42","0.62","10","99.37","38.35","23.52","29.77","47.74","29.2","50.28"
"Louie Belpedio","18-19","MIN","D","2","25.32","--","--","--","--","--","--","-0.15","-0.36","20","27","-7","42.55","-8.75","1","1","--","50","-50","0.84","0.96","-0.12","46.67","-15.52","--","--","--","--","--","--","--","--","100","58.33","27.65","28.94","51.38","29.02","51.98"
"Luca Sbisa","18-19","NYI","D","9","122.07","--","1","1","--","0.49","--","0.55","0.27","109","114","-5","48.88","-0.52","3","4","-1","42.86","-5.29","4.61","5.29","-0.68","46.57","-7.4","1","--","-1","16","7.86","0.17","0.08","--","99.02","62.86","28.95","26.94","47.9","28.24","49.43"
"Lucas Wallmark","18-19","CAR","C","80","977.85","7","10","17","12","1.04","0.74","27.25","1.67","1055","880","175","54.52","-0.27","28","37","-9","43.08","-10.97","56.24","36.57","19.67","60.6","5.73","17","3","-14","190","11.66","12.08","0.74","6.09","97","48.14","25.29","29.35","54.42","28.69","49.53"
"Lukas Radil","18-19","S.J","C","36","374.68","6","4","10","9","1.6","1.44","17.25","2.76","375","274","101","57.78","1.72","17","9","8","65.38","14.39","13.42","11.8","1.62","53.21","-1.81","3","6","3","71","11.37","4.21","0.67","15.38","103.07","53.64","21.01","28.64","54.45","28.44","49.02"
"Lukas Sedlak","18-19","CBJ","C","47","390.6","4","1","5","5","0.77","0.77","8","1.23","316","305","11","50.89","0.81","12","17","-5","41.38","-12.47","14.29","12.19","2.1","53.97","3.75","5","8","3","66","10.14","4.38","0.67","9.76","95.82","40.33","16.84","27.62","48.86","27.91","49.93"
"Luke Glendening","18-19","DET","C","78","997.05","9","11","20","16","1.2","0.96","12.25","0.74","775","1053","-278","42.4","-6.76","42","39","3","51.85","7.7","32.12","44.13","-12.01","42.12","-4.09","4","3","-1","153","9.21","9","0.54","10","103.4","34.1","26.05","29.3","48.34","29.17","50.11"
"Luke Johnson","18-19","CHI","C","15","135.7","--","--","--","--","--","--","-0.02","-0.01","134","142","-8","48.55","-3.58","2","9","-7","18.18","-36.17","4.27","7.16","-2.89","37.36","-11.87","2","--","-2","25","11.05","1.14","0.5","--","90.36","55.81","18.57","26.74","48.93","27.87","49.09"
"Luke Kunin","18-19","MIN","C","49","615.18","6","10","16","14","1.56","1.37","16.02","1.56","585","634","-49","47.99","-4.62","28","31","-3","47.46","-2.06","24","22.91","1.09","51.16","-4.29","9","14","5","136","13.26","5.88","0.57","7.79","99.5","47.49","26.05","30","51.55","29.39","50.17"
"Luke Schenn","18-19","ANA/ VAN","D","25","313.57","--","1","1","--","0.19","--","0.05","0.01","261","315","-54","45.31","-1.01","7","15","-8","31.82","-12.78","8.6","13.29","-4.69","39.29","-1.44","4","3","-1","61","11.67","1.31","0.25","--","96.15","52.24","25.03","26.05","48.04","28.02","49.85"
"Luke Witkowski","18-19","DET","R","34","304.17","--","2","2","2","0.39","0.39","-0.45","-0.09","258","324","-66","44.33","-0.13","12","17","-5","41.38","-2.37","10.09","14.36","-4.27","41.27","-0.81","7","7","--","28","5.52","0.49","0.1","--","98.5","56.69","18.16","26.61","44.8","27.74","50.32"
"Mackenzie Maceachern","18-19","STL","L","29","231.88","3","2","5","4","1.29","1.04","5.88","1.52","187","193","-6","49.21","-4.21","6","6","--","50","-11.9","8.98","7.11","1.87","55.81","-1.96","4","4","--","47","12.16","3.39","0.88","9.09","99.05","59.49","16.12","27.52","50.82","27.64","49.57"
"Mackenzie Weegar","18-19","FLA","D","64","952.17","4","10","14","8","0.88","0.5","20.64","1.3","893","825","68","51.98","3.44","35","40","-5","46.67","3.52","33.48","33.67","-0.19","49.86","2.69","13","7","-6","151","9.52","2.8","0.18","5.33","98.04","56.32","30.71","26.23","47.69","28.01","49.44"
"Madison Bowey","18-19","WSH/ DET","D","50","701.73","2","7","9","5","0.77","0.43","2.73","0.23","592","733","-141","44.68","-2.51","26","28","-2","48.15","-2.76","23.44","32.14","-8.7","42.17","-0.88","19","7","-12","107","9.15","1.93","0.17","4.44","101.43","50.53","28.98","26.95","48.38","28.46","50.01"
"Magnus Paajarvi","18-19","OTT","L","79","888.67","8","7","15","9","1.01","0.61","5.72","0.39","719","952","-233","43.03","-2.27","23","42","-19","35.38","-9.95","30.18","36.31","-6.13","45.39","-1.04","3","3","--","152","10.26","7.52","0.51","7.84","97.51","39.31","22.78","28.76","44.62","28.93","50.34"
"Marc-edouard Vlasic","18-19","S.J","D","72","1211.88","3","17","20","14","0.99","0.69","22.88","1.13","1161","1145","16","50.35","-6.91","54","65","-11","45.38","-8.28","49.61","52.63","-3.02","48.52","-8.38","5","6","1","202","10","3.63","0.18","3.9","98.13","45.17","34.62","27.82","56.55","29.37","49.99"
"Marc Methot","18-19","DAL","D","9","132.25","--","--","--","--","--","--","-2.08","-0.94","98","138","-40","41.53","-7.49","4","7","-3","36.36","-23.64","3.6","5.99","-2.39","37.54","-12.96","3","1","-2","6","2.72","0.17","0.08","--","97.4","43.02","30.74","28.17","48.42","29.06","49.72"
"Marc Staal","18-19","NYR","D","79","1259.93","3","9","12","6","0.57","0.29","-1.62","-0.08","1018","1341","-323","43.15","-3.97","45","61","-16","42.45","-5.02","48.4","57.72","-9.32","45.61","-1.77","12","5","-7","157","7.48","3.15","0.15","4","99.43","40.13","33.06","27.76","48.12","29.49","50.22"
"Marco Scandella","18-19","BUF","D","63","950.82","6","6","12","7","0.76","0.44","6.58","0.42","808","936","-128","46.33","-5.22","33","48","-15","40.74","-4.4","30.85","41.89","-11.04","42.41","-7.7","11","3","-8","143","9.02","2.58","0.16","8.22","97.88","47.68","30.85","27.53","50.67","28.97","49.96"
"Marcus Foligno","18-19","MIN","L","82","813.5","7","6","13","10","0.96","0.74","18.66","1.38","734","675","59","52.09","1.44","23","26","-3","46.94","-0.8","29.11","20.63","8.48","58.52","5.33","16","15","-1","132","9.74","9.06","0.67","9.09","98","41.88","20.67","26.87","49.28","28.41","49.83"
"Marcus Johansson","18-19","N.J/ BOS","L","58","711.8","9","7","16","12","1.35","1.01","15.88","1.34","671","710","-39","48.59","-0.97","26","35","-9","42.62","-5.98","27.01","31.7","-4.69","46.01","-4.53","4","6","2","152","12.81","7.4","0.62","9.78","97.62","47.98","26.08","29.77","48.56","28.89","49.95"
"Marcus Kruger","18-19","CHI","C","72","612.9","4","7","11","7","1.08","0.69","10.12","0.99","509","548","-39","48.16","-1.78","21","23","-2","47.73","-1.76","21.76","22.77","-1.01","48.87","4.53","12","6","-6","87","8.52","7.04","0.69","6.35","99.09","27.03","17.39","27.39","49.62","28.32","49.83"
"Marcus Pettersson","18-19","ANA/ PIT","D","84","1216.07","1","15","16","9","0.79","0.44","21.23","1.05","1147","1149","-2","49.96","2.87","49","35","14","58.33","3.7","50.14","46.21","3.93","52.04","4.42","18","12","-6","195","9.62","2.92","0.14","1.41","102.2","50.22","29.85","27.17","47.9","28.46","49.69"
"Marcus Sorensen","18-19","S.J","L","80","915.75","16","12","28","22","1.83","1.44","36.13","2.37","916","792","124","53.63","-1.71","46","38","8","54.76","4.24","39.39","35.72","3.67","52.44","-2.84","9","16","7","157","10.29","11.39","0.75","17.02","100.64","56.02","23.58","29.59","57.38","28.57","49.79"
"Mario Kempe","18-19","ARI","R","51","520.93","3","5","8","6","0.92","0.69","8.34","0.96","463","507","-44","47.73","-1.41","15","14","1","51.72","10.17","19.47","18.97","0.5","50.65","0.07","7","9","2","94","10.83","4","0.46","5.77","99.94","45.58","21.08","28.67","47.89","28.27","49.89"
"Mark Alt","18-19","COL","D","2","19","--","--","--","--","--","--","0.3","0.95","17","15","2","53.12","9.61","--","--","--","--","--","0.38","0.33","0.05","53.52","0.26","--","--","--","4","12.63","0.04","0.13","--","100","100","19.27","25.59","48.91","28.29","48.99"
"Mark Barberio","18-19","COL","D","12","151.12","1","--","1","1","0.4","0.4","-1.62","-0.64","112","158","-46","41.48","-11.68","4","11","-7","26.67","-24.68","3.31","6.38","-3.07","34.16","-13.1","2","1","-1","23","9.13","0.45","0.18","11.11","93.73","45.76","27.29","26.75","49.96","28.21","50.75"
"Mark Borowiecki","18-19","OTT","D","52","716.07","1","4","5","3","0.42","0.25","-1.82","-0.15","635","811","-176","43.91","-3.03","23","39","-16","37.1","-10.33","27.93","31.77","-3.84","46.78","-1.69","23","11","-12","142","11.9","2.9","0.24","1.82","97.39","37.77","27.65","26.66","44.94","29.29","50.3"
"Mark Friedman","18-19","PHI","D","1","12.55","--","--","--","--","--","--","-0.02","-0.1","11","10","1","52.38","0.21","--","1","-1","--","-40","0.19","0.19","--","50","1.57","--","--","--","1","4.78","0.01","0.05","--","75","87.5","24.41","27.23","47.43","28.57","54.66"
"Mark Giordano","18-19","CGY","D","77","1313.87","10","23","33","22","1.51","1","57.23","2.61","1415","1058","357","57.22","4.68","74","51","23","59.2","7.05","58.75","47.78","10.97","55.15","3.03","20","7","-13","343","15.66","6.08","0.28","6.62","101.24","51.89","35.81","29.21","51.98","29.6","50.04"
"Mark Jankowski","18-19","CGY","C","78","801.3","7","13","20","15","1.5","1.12","22.88","1.71","762","718","44","51.49","-3.47","26","34","-8","43.33","-14.9","30.94","29.55","1.39","51.15","-2.89","6","6","--","165","12.35","7.81","0.58","8.97","97.66","52.8","21.53","27.9","53.09","28.33","49.84"
"Mark Letestu","18-19","CBJ","C","2","17.95","--","--","--","--","--","--","-0.55","-1.84","11","21","-10","34.38","-15.28","--","1","-1","--","-37.5","0.35","0.86","-0.51","28.93","-7.17","--","--","--","2","6.69","0.02","0.07","--","90.91","30","17.73","27.7","49.99","27.7","49.93"
"Mark Pysyk","18-19","FLA","D","70","1130.68","1","8","9","4","0.48","0.21","7.38","0.39","968","1063","-95","47.66","-1.92","46","48","-2","48.94","4.29","42.45","42.59","-0.14","49.92","2.5","11","3","-8","126","6.69","2.85","0.15","1.64","100.1","45.89","33.02","27.35","49.75","28.72","50.39"
"Mark Scheifele","18-19","WPG","C","82","1296.72","20","22","42","32","1.94","1.48","39.06","1.81","1220","1279","-59","48.82","-0.18","59","57","2","50.86","0.39","49.84","55.97","-6.13","47.1","-1","7","27","20","194","8.98","13","0.6","17.54","101.01","56.15","32.76","31.65","48.29","29.98","50.18"
"Mark Stone","18-19","OTT/ VGK","R","76","1157.87","22","21","43","35","2.23","1.81","55.16","2.86","1274","1122","152","53.17","8.4","70","50","20","58.33","15.54","63.07","44.95","18.12","58.39","12.27","10","17","7","245","12.7","15.22","0.79","15.83","102.05","49.87","30.76","30.24","45.34","29.22","50.32"
"Marko Dano","18-19","COL","C","8","53.73","--","--","--","--","--","--","0.08","0.09","46","48","-2","48.94","-0.57","1","2","-1","33.33","-14.81","1.35","2.1","-0.75","39.13","-9.85","2","2","--","9","10.05","0.25","0.28","--","95.85","57.14","14.11","26.33","47.61","27.55","49.42"
"Markus Granlund","18-19","VAN","C","76","808.1","8","7","15","12","1.11","0.89","14.52","1.08","698","743","-45","48.44","0.47","22","28","-6","44","-3.54","26.62","29.94","-3.32","47.07","0.59","7","7","--","148","10.99","8.23","0.61","8.99","98.99","42.31","22.2","28.75","47.13","28.44","50.15"
"Markus Hannikainen","18-19","CBJ","L","43","392.65","4","3","7","6","1.07","0.92","9.11","1.39","330","325","5","50.38","0.86","9","15","-6","37.5","-17.26","14.98","15.63","-0.65","48.94","0.16","1","6","5","83","12.68","5.23","0.8","8.16","96.16","37.78","18.49","27.7","48.47","27.95","49.28"
"Markus Nutivaara","18-19","CBJ","D","79","1336.65","5","13","18","13","0.81","0.58","19.62","0.88","1132","1202","-70","48.5","-2.27","54","53","1","50.47","-2.32","49.77","50.62","-0.85","49.58","-1.25","2","8","6","172","7.72","4.26","0.19","5.26","100.08","49.56","33.97","27.87","50.42","28.83","49.83"
"Martin Frk","18-19","DET","R","30","242.43","--","5","5","4","1.24","0.99","1.48","0.37","196","248","-52","44.14","-2.05","7","14","-7","33.33","-18.63","6.63","11.86","-5.23","35.86","-9.39","--","--","--","42","10.39","1.89","0.47","--","96.77","63.28","16.32","27.01","45.82","27.78","49.13"
"Martin Hanzal","18-19","DAL","C","7","64.2","--","1","1","1","0.93","0.93","0.06","0.06","56","76","-20","42.42","-5.13","2","4","-2","33.33","-11.67","2.14","4.35","-2.21","32.97","-15.3","2","--","-2","12","11.21","0.37","0.35","--","96.54","36.84","19.04","29.52","47.77","29.12","51.75"
"Martin Marincin","18-19","TOR","D","24","327.82","1","3","4","2","0.73","0.37","6.97","1.28","347","304","43","53.3","1.5","14","18","-4","43.75","-8.68","14.16","12.47","1.69","53.17","2.7","4","1","-3","77","14.09","1.37","0.25","3.03","97.61","55.56","26.98","25.79","51.49","27.83","49.49"
"Martin Necas","18-19","CAR","C","7","54.02","1","1","2","1","2.22","1.11","1.54","1.71","45","45","--","50","-11.43","2","2","--","50","-15.38","1.53","2.43","-0.9","38.64","-23.52","1","1","--","7","7.77","0.26","0.29","33.33","100.93","76.92","16.6","27.47","54.49","27.65","48.41"
"Mason Appleton","18-19","WPG","C","36","284.2","3","6","9","8","1.9","1.69","9.46","2","256","272","-16","48.48","-0.08","17","8","9","68","21.45","10.82","11.3","-0.48","48.92","1.32","1","--","-1","53","11.19","2.47","0.52","10.34","106.63","53.9","16.41","26.47","48.25","27.29","49.56"
"Mathew Barzal","18-19","NYI","C","81","1131.3","14","24","38","28","2.02","1.49","40.3","2.14","1111","1042","69","51.6","5.37","45","44","1","50.56","-7.09","47.81","44.12","3.69","52.01","1.15","19","20","1","210","11.14","12.44","0.66","11.67","99.77","61.12","28.49","29.8","46.54","28.93","49.93"
"Mathieu Joseph","18-19","T.B","R","70","716.73","13","11","24","21","2.01","1.76","27.15","2.27","662","614","48","51.88","--","36","29","7","55.38","-3.16","28.57","23.29","5.28","55.09","2.71","11","9","-2","151","12.64","6.86","0.57","15.12","102.14","50.14","21.42","28.25","51.23","28.15","49.76"
"Mathieu Perreault","18-19","WPG","C","82","880.17","11","13","24","14","1.64","0.95","25.9","1.77","873","802","71","52.12","4.09","34","32","2","51.52","1.14","32.49","30.65","1.84","51.46","4.64","19","11","-8","144","9.82","7.32","0.5","13.41","99.49","52.31","22.23","28.44","47.95","28.47","49.87"
