"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Marc-andre Bergeron","12-13","T.B/ CAR","D","25","260.38","1","2","3","2","0.69","0.46","7.83","1.8","286","220","66","56.52","8","8","11","-3","42.11","0.17","11.11","11.06","0.05","50.11","4.66","2","1","-1","66","15.21","0.92","0.21","3.45","96.33","74.16","21.95","27.9","49.35","28.46","49.31"
"Marc-andre Gragnani","12-13","CAR","D","1","7.88","--","--","--","--","--","--","-0.35","-2.66","5","12","-7","29.41","-22.07","--","--","--","--","--","0.06","0.44","-0.38","12","-32.21","--","--","--","--","--","--","--","--","100","100","15.43","27.62","50.59","26.74","48.73"
"Marc-edouard Vlasic","12-13","S.J","D","48","822.63","3","3","6","4","0.44","0.29","17.57","1.28","812","700","112","53.7","3.67","33","28","5","54.1","6.27","34.08","26.08","8","56.65","3.57","3","7","4","119","8.68","2.22","0.16","6.38","100.4","47.27","35.66","27.4","49.48","29.25","49.84"
"Marcel Goc","12-13","FLA","C","42","583.12","4","7","11","9","1.13","0.93","12.25","1.26","505","516","-11","49.46","-0.13","20","28","-8","41.67","5.53","16.35","22.04","-5.69","42.59","-4.6","4","4","--","118","12.14","4.88","0.5","5.41","98.1","52.47","27.99","30.89","48.01","29.98","50"
"Marc Methot","12-13","OTT","D","47","833.2","2","6","8","6","0.58","0.43","14.6","1.05","825","744","81","52.58","-1.76","29","33","-4","46.77","-6.31","30.27","28.98","1.29","51.09","-3.34","11","6","-5","84","6.05","1.42","0.1","4.55","98.69","52.67","38.04","28.46","53.05","29.73","49.65"
"Marco Scandella","12-13","MIN","D","6","75.03","1","--","1","1","0.8","0.8","0.52","0.42","65","76","-11","46.1","2.46","4","5","-1","44.44","8.08","3.23","2.91","0.32","52.61","7.98","2","1","-1","13","10.4","0.18","0.14","14.29","96.74","40","26.2","25.34","47.4","28.28","50"
"Marc Staal","12-13","NYR","D","21","411.83","1","7","8","4","1.17","0.58","8.6","1.25","374","358","16","51.09","-1.81","19","13","6","59.38","6.6","20.51","17.29","3.22","54.26","1.49","6","2","-4","54","7.87","1.19","0.17","7.14","102.79","59.13","41.94","29.32","50.57","29.48","49.72"
"Marcus Foligno","12-13","BUF","L","47","550.33","4","9","13","9","1.42","0.98","14.05","1.53","498","471","27","51.39","8.07","22","26","-4","45.83","-2.03","20.86","18.97","1.89","52.37","11.13","14","15","1","81","8.83","6.05","0.66","8.51","97.86","55.48","25.17","29.63","43.42","28.83","50.23"
"Marcus Johansson","12-13","WSH","C","34","450.43","3","13","16","10","2.13","1.33","14.57","1.94","433","434","-1","49.94","1.38","25","22","3","53.19","8.45","16.98","17.35","-0.37","49.46","2.84","1","9","8","56","7.46","2.78","0.37","9.38","101.96","53.11","27.82","31.5","49.47","29.87","49.73"
"Marcus Kruger","12-13","CHI","C","47","519.15","3","5","8","6","0.92","0.69","14.27","1.65","490","391","99","55.62","1.69","16","15","1","51.61","-11.7","16.76","17.49","-0.73","48.93","-5.95","10","5","-5","67","7.74","3.72","0.43","6.67","99.13","40.19","23.07","28.34","52.89","28.53","49.06"
"Marek Zidlicky","12-13","N.J","D","48","767.32","3","3","6","5","0.47","0.39","16.95","1.33","719","532","187","57.47","2.53","22","27","-5","44.9","-2.29","29.12","23.2","5.92","55.66","1.3","15","3","-12","139","10.87","2.27","0.18","5.17","96.9","58.95","34.08","27.86","54.2","29.02","49.23"
"Marian Gaborik","12-13","NYR/ CBJ","R","47","699.6","9","6","15","14","1.29","1.2","24.41","2.09","713","642","71","52.62","2.12","26","26","--","50","-10.44","33.26","27.56","5.7","54.69","4.56","6","6","--","182","15.61","11.8","1.01","7.32","99.59","65.28","30.46","31.9","49.33","29.59","49.7"
"Marian Hossa","12-13","CHI","R","40","514.07","8","10","18","13","2.1","1.52","27.57","3.22","500","359","141","58.21","4.08","26","9","17","74.29","14.85","23.28","14.54","8.74","61.55","9.13","8","6","-2","133","15.52","6.55","0.76","10.96","104.53","56.62","27.11","30.8","53.86","29.82","49.36"
"Mark Arcobello","12-13","EDM","R","1","15","--","--","--","--","--","--","-0.29","-1.16","9","16","-7","36","-12.44","--","--","--","--","--","0.66","0.32","0.34","67.35","17.54","--","--","--","--","--","--","--","--","100","57.14","30.96","31.83","47","29.36","48.97"
"Mark Barberio","12-13","T.B","D","2","23.92","--","--","--","--","--","--","-0.3","-0.75","22","23","-1","48.89","12.53","--","2","-2","--","-50","0.49","0.75","-0.26","39.52","-4.66","--","--","--","3","7.53","0.01","0.03","--","88.24","46.67","28.16","27.61","48.29","28.15","49.28"
"Mark Borowiecki","12-13","OTT","D","6","63.28","--","--","--","--","--","--","0.62","0.59","70","56","14","55.56","1.12","2","2","--","50","--","2.83","2.15","0.68","56.83","7.53","3","1","-2","4","3.79","0.02","0.02","--","100","65.52","22.96","27.16","52.93","28.28","49.11"
"Mark Cundari","12-13","CGY","D","4","66.97","--","--","--","--","--","--","-0.12","-0.11","52","57","-5","47.71","14.1","1","4","-3","20","-13.33","1.75","2.97","-1.22","37.08","-0.72","1","1","--","12","10.75","0.3","0.27","--","92.46","46.88","33.52","26.87","44.73","28.84","50.27"
"Mark Eaton","12-13","PIT","D","23","359.02","--","--","--","--","--","--","-1.05","-0.18","278","356","-78","43.85","-5.49","17","10","7","62.96","1.3","10.61","11.06","-0.45","48.96","-3.52","2","1","-1","29","4.85","0.27","0.05","--","106.62","45.5","32.09","27.61","49.57","29.26","50.65"
"Mark Fayne","12-13","N.J","D","31","463.75","--","5","5","2","0.65","0.26","12.57","1.63","408","293","115","58.2","3.71","18","12","6","60","17.89","17.1","10.57","6.53","61.8","8.73","7","2","-5","75","9.7","0.84","0.11","--","100.53","46.95","32.29","28.1","54.18","29.38","49.1"
"Mark Fistric","12-13","EDM","D","25","326.88","--","6","6","4","1.1","0.73","5.33","0.98","278","313","-35","47.04","3.98","11","8","3","57.89","16.47","11.78","12.61","-0.83","48.3","7.09","11","11","--","32","5.87","0.54","0.1","--","101.58","44.75","28.82","27.08","43.59","28.56","49.83"
"Mark Fraser","12-13","TOR","D","45","661.07","--","7","7","6","0.64","0.54","5.88","0.53","574","699","-125","45.09","1.69","43","26","17","62.32","16.63","23.05","25.69","-2.64","47.29","5.37","23","12","-11","89","8.08","1","0.09","--","106.94","40.5","30.82","27.43","44.15","28.39","50.53"
"Mark Giordano","12-13","CGY","D","47","814.42","1","7","8","6","0.59","0.44","5.8","0.43","668","739","-71","47.48","-0.41","41","50","-9","45.05","7.78","29.88","31.09","-1.21","49.01","1.61","18","10","-8","104","7.66","1.62","0.12","2.5","98.49","41","36.12","29.2","47.89","29.81","50.26"
"Mark Letestu","12-13","CBJ","C","46","574.55","7","12","19","15","1.98","1.57","15.16","1.58","443","516","-73","46.19","-1.6","22","18","4","55","5","17.44","20.5","-3.06","45.97","-0.75","5","3","-2","105","10.97","4.72","0.49","10.29","103.04","46.87","26.06","29.62","47.6","28.67","49.73"
"Mark Olver","12-13","COL","C","32","276.13","4","2","6","6","1.3","1.3","5.63","1.22","256","272","-16","48.48","-0.35","8","12","-4","40","-7.96","9.8","11.29","-1.49","46.47","-4.5","4","2","-2","47","10.21","2.73","0.59","12.9","97.56","58.14","18.33","27.24","47.92","27.71","48.96"
"Mark Pysyk","12-13","BUF","D","19","269.18","--","3","3","2","0.67","0.45","0.42","0.09","208","257","-49","44.73","2.22","5","12","-7","29.41","-21.7","6.32","9.83","-3.51","39.13","1","--","2","2","34","7.58","0.58","0.13","--","96.99","45.27","29.69","27.11","44.39","28.43","50.15"
"Mark Scheifele","12-13","WPG","C","4","42.3","--","--","--","--","--","--","0.56","0.79","37","37","--","50","-2.48","2","2","--","50","30","1.49","1.28","0.21","53.79","0.16","--","1","1","10","14.18","0.51","0.72","--","102.42","37.5","22.66","27.8","50.5","27.75","50.19"
"Mark Stone","12-13","OTT","R","4","35.97","--","--","--","--","--","--","0.18","0.3","35","27","8","56.45","4.17","--","2","-2","--","-46.15","1.01","1.16","-0.15","46.54","-4.85","1","--","-1","6","10.01","0.2","0.33","--","87.5","60","19.07","28.05","52.78","28.19","48.35"
"Mark Streit","12-13","NYI","D","48","828.85","3","11","14","7","1.01","0.51","13.57","0.98","783","792","-9","49.71","-0.39","30","37","-7","44.78","-7.26","36.63","35.2","1.43","51","-1.34","9","5","-4","104","7.53","2.4","0.17","6.67","98.08","55.07","35.27","26.94","50.22","28.89","49.74"
"Mark Stuart","12-13","WPG","D","42","597.33","2","2","4","3","0.4","0.3","7.55","0.76","517","547","-30","48.59","-1.18","21","17","4","55.26","8.65","19.66","20.44","-0.78","49.03","0.21","11","7","-4","115","11.55","1.61","0.16","5","101.85","49.37","28.87","27.18","50.19","28.34","49.67"
"Martin Erat","12-13","NSH/ WSH","R","45","616.63","3","11","14","6","1.36","0.58","10.04","0.98","483","521","-38","48.11","0.71","17","22","-5","43.59","-9.56","18.31","19.48","-1.17","48.45","-3.33","10","7","-3","89","8.66","4.84","0.47","6","98.78","43.19","28.56","31.19","46.66","29.7","49.92"
"Martin Hanzal","12-13","ARI","C","39","546.85","5","7","12","9","1.32","0.99","15.87","1.74","566","531","35","51.6","1.91","21","18","3","53.85","3.85","20.75","23.19","-2.44","47.22","-1.61","9","9","--","134","14.7","6.19","0.68","7.46","101.01","62.2","29.63","31.02","50.14","29.86","50.68"
"Martin Havlat","12-13","S.J","R","40","505.87","7","7","14","13","1.66","1.54","19.52","2.32","506","461","45","52.33","0.75","21","11","10","65.62","15.62","23.59","17.99","5.6","56.73","2.69","8","6","-2","118","14","6.87","0.81","9.33","102.86","52.72","26.48","30.05","51.31","29.52","49.4"
"Martin St. Louis","12-13","T.B","R","48","795.37","13","22","35","23","2.64","1.74","29.3","2.21","683","742","-59","47.93","1.14","42","38","4","52.5","2.5","26.43","28.52","-2.09","48.1","-0.89","3","11","8","134","10.11","7.18","0.54","16.25","101.65","53.44","34.87","31.26","47.42","30.06","50.12"
"Marty Reasoner","12-13","NYI","C","31","283.75","--","5","5","2","1.06","0.42","5.49","1.16","248","258","-10","49.01","0.97","8","12","-4","40","-7.57","11.53","10.39","1.14","52.6","2.79","2","5","3","51","10.78","3.57","0.75","--","96.03","36.88","18.94","27.48","49.47","27.85","50.09"
"Mason Raymond","12-13","VAN","L","46","550.45","5","9","14","12","1.53","1.31","12.79","1.39","482","506","-24","48.79","-3.47","23","24","-1","48.94","-1.52","17.93","24.43","-6.5","42.33","-10.94","6","4","-2","102","11.12","4.52","0.49","8.2","101.3","56.66","25.47","29.04","50.21","28.35","49.24"
"Mathieu Perreault","12-13","WSH","C","39","403.6","4","10","14","13","2.08","1.93","16.77","2.49","410","370","40","52.56","4.84","21","13","8","61.76","8.06","16.79","15.28","1.51","52.35","3.31","8","9","1","78","11.6","3.94","0.59","9.76","104.15","50.47","21.65","28.88","48.96","28.38","49.87"
"Mathieu Roy","12-13","T.B","D","1","13.53","--","--","--","--","--","--","-0.4","-1.77","11","16","-5","40.74","-11.43","--","1","-1","--","-50","0.39","0.93","-0.54","29.55","-34.93","--","--","--","2","8.87","0.01","0.04","--","90.91","57.14","26.42","25.86","47.26","29.38","49.49"
"Mats Zuccarello","12-13","NYR","C","15","205.17","3","3","6","5","1.75","1.46","11.49","3.36","237","170","67","58.23","8.13","14","4","10","77.78","21.37","12.27","6.22","6.05","66.36","15.84","3","3","--","42","12.28","2.87","0.84","13.04","105.33","62.9","27.99","31.51","50.01","29.05","49.24"
"Matt Anderson","12-13","N.J","C","2","11.47","--","1","1","1","5.23","5.23","0.95","4.97","12","11","1","52.17","3.05","1","--","1","100","50","1.11","0.46","0.65","70.7","18.03","--","--","--","2","10.46","0.09","0.47","--","112.5","100","12.57","27.53","53.56","27.89","52.76"
"Matt Bartkowski","12-13","BOS","D","11","141.73","--","2","2","1","0.85","0.42","3.62","1.53","155","118","37","56.78","3.89","5","5","--","50","-10","7.18","6.09","1.09","54.11","0.32","3","1","-2","29","12.28","0.31","0.13","--","99.7","60.78","25.83","27.57","51.43","27.83","49.94"
"Matt Beleskey","12-13","ANA","L","42","453.03","6","5","11","10","1.46","1.32","6.52","0.86","344","466","-122","42.47","-5.57","17","14","3","54.84","-2.04","14.37","17.18","-2.81","45.55","-4.8","16","12","-4","101","13.38","4.36","0.58","10.34","102.62","49.03","22.35","29.19","48.13","28.54","49.75"
"Matt Calvert","12-13","CBJ","L","42","500.75","7","7","14","12","1.68","1.44","14.4","1.73","427","405","22","51.32","5.56","20","30","-10","40","-18.51","15.83","16.76","-0.93","48.57","3.35","7","6","-1","105","12.58","4.45","0.53","13.21","95.33","45.61","24.97","29.57","46.4","29.06","50"
"Matt Carkner","12-13","NYI","D","22","266.43","--","2","2","2","0.45","0.45","2.08","0.47","267","259","8","50.76","1.77","10","12","-2","45.45","-7.77","11.18","9.98","1.2","52.84","1.68","17","6","-11","41","9.23","0.61","0.14","--","97.85","51.05","25.01","27.07","50.52","28.24","48.78"
"Matt Carle","12-13","T.B","D","48","844.67","2","11","13","7","0.92","0.5","9.7","0.69","708","822","-114","46.27","-1.46","35","36","-1","49.3","-2.64","30.43","32.58","-2.15","48.29","-0.63","1","5","4","83","5.9","1.68","0.12","4.76","101.11","48.11","37.03","28.9","47.72","29.42","49.98"
"Matt Cooke","12-13","PIT","L","48","585.32","7","13","20","15","2.05","1.54","12.12","1.24","475","602","-127","44.1","-6.67","22","24","-2","47.83","-15.14","18.83","21.18","-2.35","47.06","-6.84","13","9","-4","98","10.05","5.84","0.6","11.86","100.65","41.34","25.86","29.72","48.44","29.22","50.26"
"Matt Cullen","12-13","MIN","C","42","494.42","7","16","23","20","2.79","2.43","22.36","2.71","430","451","-21","48.81","-0.3","31","19","12","62","19.69","21.36","15.88","5.48","57.36","7.41","2","4","2","101","12.26","6.5","0.79","11.86","105.99","42.33","25.15","29.17","46.58","28.71","49.23"
"Matt D'agostini","12-13","STL/ N.J","R","29","317.57","2","2","4","3","0.76","0.57","7.65","1.45","252","218","34","53.62","-0.65","7","12","-5","36.84","-13.82","7.44","8.55","-1.11","46.53","-10.84","2","10","8","59","11.15","1.55","0.29","6.67","95.29","55.95","23.08","28.97","54.16","28.66","49.9"
"Matt Duchene","12-13","COL","C","47","698.98","13","15","28","25","2.4","2.15","27.57","2.37","679","719","-40","48.57","-0.34","32","38","-6","45.71","1.6","28.97","30.94","-1.97","48.36","0.41","4","12","8","145","12.45","8.43","0.72","14.29","98.5","52.47","31.21","31.29","49.13","29.85","49.8"
"Matt Ellis","12-13","BUF","L","6","34.28","--","--","--","--","--","--","0.26","0.46","20","28","-8","41.67","-8.8","--","--","--","--","--","0.87","1.03","-0.16","45.79","-2.84","--","--","--","9","15.75","0.51","0.89","--","100","61.9","12.75","26.54","45.6","28.04","48.33"
"Matt Fraser","12-13","DAL","R","12","132.15","1","2","3","2","1.36","0.91","4.6","2.09","114","106","8","51.82","4.96","4","3","1","57.14","-0.3","3.04","4.14","-1.1","42.34","-4.27","--","3","3","29","13.17","0.86","0.39","6.25","102.18","54.67","22.76","29.57","48.78","28.16","49.83"
"Matt Frattin","12-13","TOR","R","25","311.52","6","6","12","8","2.31","1.54","11.03","2.12","288","311","-23","48.08","4.85","17","12","5","58.62","3.07","9.8","11.67","-1.87","45.65","2.61","2","2","--","72","13.87","3.73","0.72","16.22","105.39","43.71","26.17","29.65","44.39","28.63","50.1"
"Matt Gilroy","12-13","NYR","D","15","139.77","--","--","--","--","--","--","-0.35","-0.15","112","131","-19","46.09","-8.84","--","3","-3","--","-55.1","3.83","6.42","-2.59","37.37","-19.9","3","1","-2","27","11.59","0.49","0.21","--","95.77","72.22","19.28","26","48.77","26.99","49.55"
"Matt Greene","12-13","L.A","D","5","62.98","--","1","1","1","0.95","0.95","-0.4","-0.38","50","63","-13","44.25","-7.05","3","4","-1","42.86","9.52","2.78","2.29","0.49","54.83","13.89","4","--","-4","4","3.81","0.07","0.07","--","97.81","42.86","26.81","26.4","55.73","28.52","50.64"
"Matt Halischuk","12-13","NSH","R","36","392.07","5","6","11","11","1.68","1.68","8.98","1.37","288","350","-62","45.14","-2.59","14","13","1","51.85","11.23","14.8","14.52","0.28","50.48","-0.71","5","1","-4","73","11.17","5.45","0.83","10","100.93","44.85","22.3","28.36","45.97","27.94","49.97"
"Matt Hendricks","12-13","WSH","C","48","469.42","5","3","8","6","1.02","0.77","7","0.89","398","446","-48","47.16","-1.96","11","17","-6","39.29","-14.77","16.7","16.29","0.41","50.62","2.13","19","18","-1","92","11.76","5.74","0.73","10.64","98.15","48.63","20.5","28.33","49.37","28.53","49.62"
"Matthew Irwin","12-13","S.J","D","4","65.75","1","1","2","1","1.83","0.91","3.23","2.95","74","56","18","56.92","12.57","3","--","3","100","25","2.89","1.97","0.92","59.47","3.72","--","--","--","11","10.04","0.08","0.07","33.33","107.14","46.67","36.3","27.7","50.96","29.34","47.85"
"Matthew Konan","12-13","PHI","D","2","30.12","--","--","--","--","--","--","-0.05","-0.1","25","34","-9","42.37","-4.83","--","--","--","--","--","1.46","1.09","0.37","57.25","8.81","--","--","--","6","11.95","0.08","0.16","--","100","45","31.03","27.44","46.87","28.8","51.47"
"Matthew Lombardi","12-13","ARI/ ANA","C","28","327.52","3","3","6","5","1.1","0.92","4.11","0.75","284","337","-53","45.73","-7.41","10","13","-3","43.48","-2.5","10.13","13.58","-3.45","42.72","-7.9","3","2","-1","62","11.36","3.17","0.58","8.57","98.89","59.87","24.73","29.66","50.3","28.5","49.67"
"Matt Hunwick","12-13","COL","D","43","724.45","--","3","3","2","0.25","0.17","6.1","0.51","646","677","-31","48.83","0.5","27","27","--","50","7.94","24.33","25.97","-1.64","48.37","1.47","6","4","-2","99","8.2","1.82","0.15","--","100.33","47.89","35.06","27.88","48.74","29.07","49.55"
"Mattias Ekholm","12-13","NSH","D","1","15.03","--","--","--","--","--","--","0.25","1","14","6","8","70","7.5","--","1","-1","--","-50","0.64","0.32","0.32","66.67","0.31","--","--","--","1","3.99","--","--","--","66.67","60","29.37","23.86","46.63","28.5","49.81"
