"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Bobby Sanguinetti","11-12","CAR","D","3","25.2","--","--","--","--","--","--","-0.02","-0.05","15","22","-7","40.54","-2.05","1","1","--","50","5.56","0.7","1","-0.3","41.18","-6.65","--","--","--","3","7.14","0.05","0.12","--","99.24","50","19.69","26.99","47.67","27.55","50.16"
"Boyd Gordon","11-12","ARI","C","75","925.2","7","11","18","13","1.17","0.84","17.57","1.14","790","932","-142","45.88","-5.42","33","27","6","55","2.66","34.27","35.87","-1.6","48.86","-0.23","4","5","1","155","10.05","8.15","0.53","6.73","102.07","40.29","25.68","29.78","48.96","29.27","50.21"
"Bracken Kearns","11-12","FLA","C","5","36.18","--","--","--","--","--","--","-0.65","-1.08","20","34","-14","37.04","-11.74","--","--","--","--","--","0.41","0.97","-0.56","29.71","-21.86","2","2","--","2","3.32","--","--","--","100","33.33","14.9","26.31","48.27","27.02","48.76"
"Brad Boyes","11-12","BUF","R","65","695.63","6","8","14","11","1.21","0.95","15.15","1.31","619","647","-28","48.89","-0.85","20","17","3","54.05","0.75","25.2","25.25","-0.05","49.95","1.23","3","3","--","122","10.52","6.47","0.56","8.22","101.24","53.22","22.1","28.85","48.7","28.48","49.83"
"Bradley Mills","11-12","N.J","C","3","19","--","--","--","--","--","--","-0.13","-0.41","13","13","--","50","-1.52","--","1","-1","--","-44.44","0.23","0.3","-0.07","43.4","-10.07","2","1","-1","5","15.79","0.08","0.25","--","87.5","60","14.49","27.63","48.28","27.92","50.32"
"Brad Malone","11-12","COL","C","9","89.42","--","2","2","2","1.34","1.34","2.31","1.55","61","62","-1","49.59","0.87","2","1","1","66.67","18.39","3.05","2.43","0.62","55.66","14.52","--","3","3","11","7.38","0.48","0.32","--","102.22","35.42","20.95","27.31","50.02","28.35","49.03"
"Brad Marchand","11-12","BOS","C","76","1028.05","18","22","40","28","2.33","1.63","58.38","3.41","1165","811","354","58.96","7.07","56","33","23","62.92","9","45.83","29.98","15.85","60.45","8.43","20","22","2","211","12.31","11.02","0.64","14.88","101.72","52.12","28.07","30.88","53.1","29.87","49.82"
"Brad Mills","11-12","N.J","C","24","152.08","--","1","1","--","0.39","--","-0.68","-0.27","99","128","-29","43.61","-5.92","2","11","-9","15.38","-39.05","2.91","4.89","-1.98","37.31","-15.57","5","6","1","25","9.86","1.12","0.44","--","89.76","55.95","13.51","25.84","48.25","27.75","49.62"
"Brad Richards","11-12","NYR","C","82","1217.33","15","21","36","27","1.77","1.33","32.97","1.63","1069","1156","-87","48.04","0.51","49","51","-2","49","-6.62","50.46","48.44","2.02","51.02","-1.42","6","7","1","244","12.03","10.76","0.53","10.71","99.62","53.72","31.33","31.77","47.92","29.76","50.21"
"Brad Richardson","11-12","L.A","R","59","680.35","4","3","7","6","0.62","0.53","23.65","2.09","743","522","221","58.74","5.81","17","23","-6","42.5","-9.09","25.16","21.42","3.74","54.01","2.59","11","18","7","177","15.61","8.03","0.71","4.44","96.02","52.24","24.95","29.6","52.57","28.71","49.53"
"Brad Staubitz","11-12","MIN/ MTL","R","62","402.53","--","--","--","--","--","--","-5.72","-0.85","241","383","-142","38.62","-6.31","4","10","-6","28.57","-20.85","8.32","14.19","-5.87","36.96","-11.64","29","25","-4","53","7.9","2.2","0.33","--","98.2","44.83","14.01","27.04","46.33","27","49.37"
"Brad Stuart","11-12","DET","D","81","1353.98","4","12","16","10","0.71","0.44","29.02","1.29","1211","1084","127","52.77","-3.37","62","47","15","56.88","-3.43","52.79","48.98","3.81","51.87","-3.1","9","11","2","184","8.15","3.41","0.15","5.06","101.23","54.87","35.37","28.1","56","29.34","49.87"
"Brad Winchester","11-12","S.J","L","67","502.47","6","4","10","9","1.19","1.07","10.78","1.29","438","443","-5","49.72","-2.67","11","15","-4","42.31","-11.12","15.78","14.63","1.15","51.89","-3.61","24","15","-9","105","12.54","4.74","0.57","8.82","97.4","54.47","15.65","26.68","51.61","27.41","49.24"
"Brandon Bollig","11-12","CHI","L","18","102.92","--","--","--","--","--","--","-0.48","-0.28","70","90","-20","43.75","-10.14","1","3","-2","25","-30.38","2.2","3.2","-1","40.74","-12.17","13","9","-4","25","14.57","0.64","0.37","--","95.66","75.38","11.86","26.28","51.95","26.94","49.69"
"Brandon Dubinsky","11-12","NYR","C","77","976.1","9","13","22","18","1.35","1.11","26.8","1.65","866","853","13","50.38","3.95","33","27","6","55","0.73","43.48","35.85","7.63","54.81","3.78","28","22","-6","210","12.91","12.91","0.79","7.32","100.79","41.77","26.89","31.03","47.05","29.31","50.09"
"Brandon Manning","11-12","PHI","D","4","52.98","--","--","--","--","--","--","0.95","1.08","49","44","5","52.69","15.8","2","1","1","66.67","16.67","2.63","1.77","0.86","59.77","24.51","--","--","--","7","7.93","0.4","0.45","--","101.7","60.71","27.53","26.1","48.46","28.13","50.38"
"Brandon Mcmillan","11-12","ANA","C","25","208.35","--","4","4","1","1.15","0.29","-3.25","-0.94","134","235","-101","36.31","-11.42","7","17","-10","29.17","-15.99","5.02","10.32","-5.3","32.72","-12.02","6","--","-6","30","8.64","1.86","0.54","--","96.72","44.19","18.91","28.01","47.26","28.19","49.82"
"Brandon Pirri","11-12","CHI","C","5","61.42","--","1","1","--","0.98","--","0.82","0.8","45","58","-13","43.69","-12.25","3","1","2","75","30.56","1.29","2.07","-0.78","38.39","-11.88","--","1","1","11","10.75","0.33","0.32","--","107.78","65.79","25.92","30.18","53.71","28.3","48.82"
"Brandon Prust","11-12","NYR","L","82","829.4","3","11","14","10","1.01","0.72","8.24","0.6","596","743","-147","44.51","-3.98","26","27","-1","49.06","-5.17","28.1","32.33","-4.23","46.5","-6.83","37","36","-1","90","6.51","8.28","0.6","5.26","100.89","33.64","21.35","29.18","48.44","28.43","49.96"
"Brandon Saad","11-12","CHI","L","2","25.03","--","--","--","--","--","--","-0.28","-0.67","14","25","-11","35.9","-20.14","--","--","--","--","--","0.61","1","-0.39","37.89","-17.41","--","--","--","3","7.19","0.05","0.12","--","100","62.5","29.08","31.2","53.63","29.02","50.8"
"Brandon Segal","11-12","T.B","R","10","65.28","--","--","--","--","--","--","-0.07","-0.06","47","56","-9","45.63","4.31","--","2","-2","--","-50","1.73","1.45","0.28","54.4","12.35","1","--","-1","11","10.11","0.53","0.49","--","90.48","33.33","13.81","25.13","46.46","28.47","49.16"
"Brandon Sutter","11-12","CAR","C","82","1127.95","10","13","23","21","1.22","1.12","24.2","1.29","986","1130","-144","46.6","-2.45","30","31","-1","49.18","3.45","40.46","46.95","-6.49","46.29","-1.54","7","15","8","244","12.98","11.12","0.59","6.99","100.39","33.91","28.96","29.81","48.32","29.49","50.14"
"Brandon Yip","11-12","COL/ NSH","R","35","353.13","3","4","7","6","1.19","1.02","4.32","0.73","262","349","-87","42.88","-6.75","11","9","2","55","0.37","11.31","12.57","-1.26","47.36","-6.33","7","7","--","60","10.19","3.17","0.54","7.5","102.7","46.11","20.3","28.1","47.54","27.63","50.35"
"Brayden Mcnabb","11-12","BUF","D","25","385.17","--","7","7","2","1.09","0.31","7.03","1.1","316","323","-7","49.45","-0.07","14","12","2","53.85","7.81","12.65","12.74","-0.09","49.82","0.7","4","7","3","44","6.85","0.92","0.14","--","101.8","50.75","32.51","27.11","48.92","28.3","49.57"
"Brayden Schenn","11-12","PHI","C","54","631.37","8","5","13","11","1.24","1.05","15.56","1.48","624","604","20","50.81","-0.89","21","28","-7","42.86","-9.14","28.41","26.49","1.92","51.75","0.43","14","15","1","138","13.11","7.77","0.74","10.67","97.79","54.57","25.09","30.07","49.93","28.41","49.7"
"Braydon Coburn","11-12","PHI","D","81","1396.2","4","13","17","12","0.73","0.52","21.82","0.94","1306","1284","22","50.42","-0.8","59","59","--","50","-6.54","58.25","56.1","2.15","50.94","-2.44","17","9","-8","224","9.63","4.65","0.2","4.21","99.41","51.08","38.17","27.27","50.83","29.79","50.1"
"Brendan Bell","11-12","NYR","D","1","11.43","--","--","--","--","--","--","-0.05","-0.26","12","13","-1","48","2","--","1","-1","--","--","0.35","0.62","-0.27","36.08","-11.32","--","--","--","4","21","0.11","0.58","--","90","100","25.05","23.88","45.09","28.44","46.39"
"Brendan Mikkelson","11-12","T.B","D","41","509.08","1","1","2","2","0.24","0.24","3.58","0.42","414","456","-42","47.59","1.91","16","20","-4","44.44","-3.85","15.87","18.23","-2.36","46.54","-1.13","4","3","-1","73","8.6","1.18","0.14","2.7","98.78","58.75","25.38","27.48","47.73","28.48","49.93"
"Brendan Morrison","11-12","CGY/ CHI","C","39","455.08","4","3","7","5","0.92","0.66","5.51","0.73","365","416","-51","46.73","-4.84","12","17","-5","41.38","0.81","14.37","16.8","-2.43","46.1","-3.56","6","8","2","64","8.44","3.54","0.47","10.53","98.55","50.2","24.27","29.42","49.04","28.64","49.77"
"Brendan Smith","11-12","DET","D","14","188.92","1","4","5","4","1.59","1.27","8.35","2.65","191","125","66","60.44","5.11","9","5","4","64.29","6.39","8.76","5.79","2.97","60.21","7.7","5","6","1","20","6.35","1.41","0.45","12.5","100.71","61.29","28.56","25.31","52.46","27.8","49.55"
"Brenden Dillon","11-12","DAL","D","1","12.33","--","--","--","--","--","--","0.35","1.7","17","14","3","54.84","9.08","--","--","--","--","--","0.66","0.58","0.08","53.23","26.77","--","--","--","2","9.73","0.04","0.19","--","100","16.67","30.73","26.13","50.72","29.63","51.56"
"Brenden Morrow","11-12","DAL","L","57","763.8","5","11","16","8","1.26","0.63","10.93","0.86","686","766","-80","47.25","-1.88","28","26","2","51.85","5.75","24.7","29.96","-5.26","45.19","-2.28","29","17","-12","120","9.43","5.18","0.41","7.58","101.42","45.84","29.17","30.93","50.86","29.39","50.35"
"Brent Burns","11-12","S.J","D","81","1362.65","6","15","21","14","0.92","0.62","38.8","1.71","1464","1285","179","53.26","2.36","51","42","9","54.84","4.84","63.54","47.9","15.64","57.02","4.21","12","11","-1","322","14.18","5.83","0.26","4.41","100.09","55.64","34.73","28.16","50.62","29.19","50.03"
"Brent Seabrook","11-12","CHI","D","78","1455.2","6","17","23","11","0.95","0.45","39.4","1.62","1434","1242","192","53.59","0.76","72","63","9","53.33","3.06","62.58","52.49","10.09","54.38","4.73","10","8","-2","203","8.37","3.86","0.16","5.66","99.64","50.54","38.73","29.53","52.92","30.03","50.26"
"Brett Bulmer","11-12","MIN","R","9","94.52","--","3","3","--","1.9","--","0.98","0.62","61","90","-29","40.4","-6.32","3","2","1","60","17.89","2.62","3.14","-0.52","45.49","-4.1","3","3","--","13","8.25","0.4","0.25","--","105.56","26.92","22.69","29.9","44.73","28.35","49.84"
"Brett Carson","11-12","CGY","D","2","22.17","--","--","--","--","--","--","0.22","0.6","26","17","9","60.47","13.06","--","2","-2","--","-66.67","1.16","0.81","0.35","58.88","11.9","--","--","--","3","8.12","0.03","0.08","--","85.71","52.63","21.62","26.6","48.8","27.22","46.38"
"Brett Clark","11-12","T.B","D","82","1161.72","2","9","11","8","0.57","0.41","4.8","0.25","941","1141","-200","45.2","-3.03","40","60","-20","40","-11.39","37.8","44.94","-7.14","45.69","-2.45","9","4","-5","137","7.08","1.99","0.1","4.17","97.68","45.64","29.76","28.62","48.85","29.03","49.82"
"Brett Connolly","11-12","T.B","R","68","683.23","2","9","11","5","0.97","0.44","8.98","0.79","555","634","-79","46.68","-0.15","22","24","-2","47.83","-0.12","22.89","26.23","-3.34","46.6","-1.19","11","7","-4","137","12.03","6.95","0.61","2.47","100.14","49.42","20.99","29.44","47.75","28.63","49.63"
"Brett Festerling","11-12","WPG","D","5","57.85","--","--","--","--","--","--","0.4","0.41","47","43","4","52.22","3.67","2","1","1","66.67","6.67","2.92","1.64","1.28","64.04","23.11","1","--","-1","4","4.15","0.07","0.07","--","102.75","42.86","24.78","28.48","49.75","28.74","48.9"
"Brett Lebda","11-12","CBJ","D","30","440.18","1","3","4","2","0.55","0.27","2.92","0.4","350","398","-48","46.79","3.02","22","22","--","50","8.9","13.38","16.61","-3.23","44.61","-1.01","7","3","-4","63","8.59","1.25","0.17","3.03","102.1","43.65","31.53","27.04","47.38","28.82","50.72"
"Brett Maclean","11-12","WPG","L","5","39.55","--","1","1","--","1.52","--","1.45","2.2","45","40","5","52.94","-1.58","3","2","1","60","21.54","1.7","1.95","-0.25","46.58","-13.55","1","1","--","9","13.65","0.27","0.41","--","100.91","52.94","17.56","29.96","50.91","28.88","50.96"
"Brett Sterling","11-12","STL","L","4","25.18","--","--","--","--","--","--","0.92","2.19","33","19","14","63.46","7.24","1","2","-1","33.33","-46.67","1.4","0.86","0.54","61.95","1.86","--","--","--","7","16.68","0.57","1.36","--","84.76","84.62","13.08","24.88","52.25","27.94","48.78"
"Brett Sutter","11-12","CAR","L","15","104.3","--","3","3","2","1.73","1.15","1.4","0.81","73","100","-27","42.2","-6.28","5","5","--","50","-7.89","2.9","3.83","-0.93","43.09","-1.63","2","1","-1","22","12.66","1.33","0.77","--","104.2","42.31","14.88","25.95","46.9","27.63","49.83"
"Brian Boyle","11-12","NYR","C","82","987.67","11","13","24","18","1.46","1.09","27.73","1.68","828","899","-71","47.94","0.33","35","32","3","52.24","-1.32","41.77","37.91","3.86","52.42","0.59","18","24","6","265","16.1","13.92","0.85","7.69","100.22","28.73","25.42","29.73","47.57","28.82","50.03"
"Brian Campbell","11-12","FLA","D","82","1639.18","3","14","17","10","0.62","0.37","28.7","1.05","1509","1385","124","52.14","4.46","44","46","-2","48.89","3.49","53.07","55.62","-2.55","48.83","3.75","3","9","6","168","6.15","3.22","0.12","3.66","99.32","54.53","41.4","28.37","47.84","29.5","49.88"
"Brian Gionta","11-12","MTL","R","31","419.62","5","6","11","10","1.57","1.43","13.32","1.9","396","388","8","50.51","0.12","18","18","--","50","-6.25","14.38","15.31","-0.93","48.43","-2.65","4","7","3","116","16.59","4.55","0.65","8.93","100.19","42.17","29.65","30.04","47.4","29.82","50.13"
"Brian Lee","11-12","OTT/ T.B","D","55","735.12","1","14","15","6","1.22","0.49","8.38","0.68","607","668","-61","47.61","-1.39","26","29","-3","47.27","-5.63","21.03","26.85","-5.82","43.92","-4.39","15","2","-13","79","6.45","1.39","0.11","3.45","100.99","51.45","28.29","27.32","50.5","28.43","49.39"
"Brian Mcgrattan","11-12","NSH","R","30","158.68","--","2","2","1","0.76","0.38","0.5","0.19","117","132","-15","46.99","1.34","3","4","-1","42.86","-5.02","4.61","3.57","1.04","56.36","7.48","11","7","-4","21","7.94","0.54","0.2","--","99.72","51.76","11.19","26.21","44.45","26.4","48.72"
"Brian Rolston","11-12","NYI/ BOS","R","70","806.3","5","14","19","10","1.41","0.74","21.38","1.59","697","685","12","50.43","0.94","28","30","-2","48.28","1.73","26.15","26.64","-0.49","49.54","0.18","7","2","-5","205","15.25","7.45","0.55","4.27","98.5","52.44","23.65","29.19","49.02","28.74","49.94"
"Brian Strait","11-12","PIT","D","9","110.13","--","1","1","--","0.54","--","0.5","0.27","89","100","-11","47.09","-8.73","3","5","-2","37.5","-25.46","4.67","3.62","1.05","56.33","2.24","2","2","--","11","5.99","0.29","0.16","--","95.83","61.82","26.41","26.85","54.17","28.21","48.32"
"Brooks Laich","11-12","WSH","C/L/C","82","1056.33","6","15","21","20","1.19","1.14","21.98","1.25","914","1026","-112","47.11","-2.46","35","38","-3","47.95","-3.64","37.53","38.29","-0.76","49.5","-0.64","9","14","5","213","12.1","11.98","0.68","4.48","99.89","43.79","26.73","29.74","48.5","29.69","50.13"
"Brooks Orpik","11-12","PIT","D","73","1321.08","2","12","14","8","0.64","0.36","23.3","1.06","1258","1147","111","52.31","-3.33","67","59","8","53.17","-3.08","52.83","46.02","6.81","53.44","-2.25","18","10","-8","115","5.22","1.52","0.07","4.76","100.22","51.56","38.24","28.13","55.35","29.62","49.95"
"Bruno Gervais","11-12","T.B","D","50","622.97","5","5","10","7","0.96","0.67","12.93","1.25","538","526","12","50.56","5.47","26","30","-4","46.43","-1","20.4","21.25","-0.85","48.98","2.85","3","1","-2","100","9.63","2.16","0.21","9.8","98.78","60.48","26.08","28.01","47.25","28.52","49.57"
"Bryan Allen","11-12","CAR","D","82","1313.57","1","10","11","5","0.5","0.23","9.4","0.43","1169","1277","-108","47.79","-0.84","43","55","-12","43.88","-3.84","48.21","55.3","-7.09","46.58","-1.23","31","9","-22","194","8.86","3.3","0.15","1.25","99.08","40.87","33.73","28.01","48.09","29.28","49.94"
"Bryan Bickell","11-12","CHI","L","71","806.35","7","13","20","15","1.49","1.12","19.27","1.43","691","687","4","50.15","-3.82","29","35","-6","45.31","-7.6","23.16","28.81","-5.65","44.56","-8.05","15","12","-3","153","11.38","5.16","0.38","9.09","98.45","38.7","23.74","29.87","52.77","29.19","49.99"
"Bryan Little","11-12","WPG","R","74","1102.23","15","13","28","25","1.52","1.36","35.73","1.94","1137","973","164","53.89","5.04","45","53","-8","45.92","-5.75","48.34","45.05","3.29","51.76","1.38","9","10","1","201","10.94","11.42","0.62","13.64","98.01","53.53","31.5","32.48","50.3","29.64","49.58"
"Bryan Rodney","11-12","EDM","D","1","11.58","--","--","--","--","--","--","-0.65","-3.37","9","19","-10","32.14","-2.14","--","1","-1","--","--","0.14","0.79","-0.65","15.05","-25.25","--","--","--","2","10.36","--","--","--","92.86","60","23.57","25.66","46.51","27.73","53.94"
"Bryce Salvador","11-12","N.J","D","82","1351.08","--","7","7","4","0.31","0.18","3.5","0.16","932","1048","-116","47.07","-4.83","37","38","-1","49.33","0.53","40.93","42.33","-1.4","49.16","-4.07","20","7","-13","110","4.88","1.71","0.08","--","100.67","47.58","34.24","27.95","52.69","29.1","49.9"
"Byron Bitz","11-12","VAN","R","10","104.1","1","3","4","3","2.31","1.73","2.97","1.71","73","83","-10","46.79","-6.17","4","2","2","66.67","9.52","3.06","3.76","-0.7","44.87","-1.65","4","2","-2","10","5.76","0.54","0.31","16.67","105.45","42.37","21.44","29.22","51.44","28.4","48.02"
"Cade Fairchild","11-12","STL","D","5","41.25","--","1","1","--","1.45","--","1.18","1.72","40","30","10","57.14","-1.42","1","2","-1","33.33","-46.67","1.19","1.55","-0.36","43.43","-25.3","--","--","--","4","5.82","0.08","0.12","--","93.79","72.73","19.7","25.95","52.53","27.04","48.48"
"Cal Clutterbuck","11-12","MIN","R","74","891.45","8","6","14","12","0.94","0.81","9.01","0.61","705","888","-183","44.26","-1.41","23","30","-7","43.4","1.58","28.63","30.61","-1.98","48.33","0.68","25","21","-4","212","14.27","8.08","0.54","6.96","99.34","40.25","25.6","29.99","44.99","29.08","50.3"
"Cal O'reilly","11-12","NSH/ ARI/ PIT","C","33","358.98","1","4","5","4","0.84","0.67","-0.4","-0.07","275","352","-77","43.86","-4.54","8","17","-9","32","-20.48","10.09","14.07","-3.98","41.76","-7.5","2","3","1","30","5.01","1.82","0.3","7.14","96.77","55.86","22.31","28.94","49.17","28.36","49.6"
"Calvin De Haan","11-12","NYI","D","1","10.85","--","--","--","--","--","--","0.57","3.15","12","5","7","70.59","24.59","1","--","1","100","66.67","0.46","0.11","0.35","80.7","25.85","--","--","--","2","11.06","0.05","0.28","--","114.29","71.43","26.76","28","48.57","28.52","50.12"
