"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Randy Jones","10-11","T.B","D","61","813.37","1","11","12","6","0.89","0.44","20.23","1.49","858","716","142","54.51","2.01","33","40","-7","45.21","-8.79","38.44","26.91","11.53","58.82","4.11","5","5","--","121","8.93","2.35","0.17","2.13","96.22","50.25","29.14","27.6","49.83","28.82","49.62"
"Ray Macias","10-11","COL","D","2","26.85","--","--","--","--","--","--","-0.45","-1.01","20","24","-4","45.45","-0.58","1","2","-1","33.33","--","0.63","1.26","-0.63","33.33","-4.86","1","--","-1","3","6.7","0.06","0.13","--","98.9","31.58","27.16","24.84","46.12","28.83","48.34"
"Raymond Sawada","10-11","DAL","R","1","5.83","--","--","--","--","--","--","-0.02","-0.21","4","3","1","57.14","17.14","--","1","-1","--","-33.33","0.2","0.32","-0.12","38.46","6.68","--","--","--","1","10.29","0.06","0.62","--","50","50","13.82","26.53","47.96","27.91","50.33"
"Ray Whitney","10-11","ARI","L","75","968.27","12","16","28","26","1.74","1.61","32.99","2.04","937","857","80","52.23","2.89","41","39","2","51.25","-4.62","36.68","36.61","0.07","50.05","2.06","6","10","4","181","11.22","9.69","0.6","11.88","100.12","52.57","27.36","30.89","49.4","29.66","49.75"
"Rene Bourque","10-11","CGY","R","80","1026.18","19","9","28","26","1.64","1.52","28.66","1.68","902","965","-63","48.31","-4.58","36","40","-4","47.37","-7.38","35.09","36.31","-1.22","49.15","-4.96","11","9","-2","278","16.25","11.86","0.69","12.42","100.03","52.26","27.51","29.97","52.73","29.43","49.63"
"Rhett Rakhshani","10-11","NYI","R","2","22.13","--","--","--","--","--","--","-0.25","-0.68","19","24","-5","44.19","-8.22","--","1","-1","--","-28.57","0.65","1.13","-0.48","36.52","-13.42","--","--","--","3","8.13","0.09","0.24","--","93.33","53.33","21.66","28.59","46.66","28.82","50.86"
"Richard Petiot","10-11","EDM","D","2","23.6","--","--","--","--","--","--","-0.38","-0.97","18","31","-13","36.73","-8.23","1","--","1","100","60","0.65","1.08","-0.43","37.57","-16.4","2","1","-1","2","5.08","0.01","0.03","--","111.11","38.46","26.4","28.47","46.85","29.16","49.47"
"Rich Peverley","10-11","ATL/ BOS","C","82","1084.48","10","12","22","18","1.22","1","25.14","1.39","1081","1117","-36","49.18","1.94","32","46","-14","41.03","-11.89","41.06","44.31","-3.25","48.1","0.91","12","11","-1","245","13.55","13.11","0.73","6.54","97.79","46.74","27.54","30.26","49.98","29.47","50.08"
"Rick Nash","10-11","CBJ","L","75","1030","21","24","45","35","2.62","2.04","53.26","3.1","1020","955","65","51.65","1.33","51","45","6","53.12","7.56","40.94","40.8","0.14","50.09","-0.61","16","23","7","361","21.03","15.06","0.88","9.68","100.71","56.6","30.01","30.58","51.71","29.92","49.9"
"Rick Rypien","10-11","VAN","C","9","45.13","--","1","1","--","1.33","--","-1.72","-2.29","19","55","-36","25.68","-29.97","1","5","-4","16.67","-30","0.5","2.47","-1.97","16.84","-40.45","7","5","-2","8","10.64","0.17","0.23","--","95.96","50","10.84","25.55","47.38","27.37","48.55"
"Rj Umberger","10-11","CBJ","C","82","1059.97","13","21","34","26","1.92","1.47","40.31","2.28","975","922","53","51.4","0.64","44","40","4","52.38","8.04","41.02","37.85","3.17","52.01","2.8","8","16","8","239","13.53","12.56","0.71","9.42","100.56","53.19","28.08","29.86","51.59","29.32","49.9"
"Robbie Earl","10-11","MIN","L","6","52.58","--","--","--","--","--","--","-1.32","-1.51","27","53","-26","33.75","-12.49","--","3","-3","--","-63.64","0.8","3.12","-2.32","20.41","-22.05","--","--","--","10","11.41","0.42","0.48","--","89.66","44.83","17.66","26.88","43.14","28.01","49.23"
"Rob Klinkhammer","10-11","CHI","C","1","11.3","--","--","--","--","--","--","0.08","0.42","7","11","-4","38.89","-18.01","1","--","1","100","50","0.08","0.3","-0.22","21.05","-42.13","--","--","--","3","15.93","0.03","0.16","--","125","--","23.88","27.48","51.95","28.76","48.02"
"Rob Niedermayer","10-11","BUF","C","71","813.82","5","13","18","13","1.33","0.96","10.49","0.77","662","771","-109","46.2","-5.46","28","37","-9","43.08","-14","27.93","28","-0.07","49.94","-2.08","11","6","-5","111","8.18","5.69","0.42","7.04","98.42","49.09","24.3","28.59","50.64","28.67","49.88"
"Rob Schremp","10-11","NYI/ ATL","C","63","745.75","8","9","17","12","1.37","0.97","9.71","0.78","614","717","-103","46.13","-2.27","21","39","-18","35","-9.1","24.86","33.76","-8.9","42.41","-3.75","8","14","6","110","8.85","4.91","0.4","13.79","95.61","43.27","24.8","29.49","46.19","28.56","50.07"
"Rob Scuderi","10-11","L.A","D","82","1373.27","2","10","12","10","0.52","0.44","15.03","0.66","1215","1247","-32","49.35","-3.54","49","47","2","51.04","-1.9","50.71","45.72","4.99","52.59","0.65","6","5","-1","112","4.89","1.95","0.09","4.65","100.92","50","35.63","28.55","52.22","29.46","49.74"
"Robyn Regehr","10-11","CGY","D","79","1339.7","1","9","10","4","0.45","0.18","11.7","0.52","1118","1176","-58","48.74","-4.66","55","56","-1","49.55","-4.17","44.88","44.81","0.07","50.04","-4.68","18","11","-7","152","6.81","2.46","0.11","1.61","100.28","50.38","36.44","29.3","53.4","29.99","49.84"
"Rod Pelley","10-11","N.J","C","74","745.13","2","6","8","4","0.64","0.32","7.24","0.58","543","635","-92","46.1","-7.42","13","23","-10","36.11","-8.12","22.7","24.49","-1.79","48.1","-3.58","5","7","2","138","11.11","7.82","0.63","2.47","97.37","49.58","20.95","27.94","52.02","27.97","49.78"
"Roman Hamrlik","10-11","MTL","D","79","1329.43","2","14","16","7","0.72","0.32","22.1","1","1339","1324","15","50.28","-2.32","48","45","3","51.61","2.82","51.57","51.45","0.12","50.06","0.18","26","6","-20","192","8.67","4.31","0.19","2.38","100.04","52.07","36.46","28.27","51.73","29.44","49.97"
"Roman Polak","10-11","STL","D","55","936.78","3","7","10","3","0.64","0.19","10.14","0.65","842","857","-15","49.56","-3.61","38","41","-3","48.1","-9.35","33.5","37.72","-4.22","47.04","-7.99","13","4","-9","105","6.73","2.1","0.13","6","99.59","43.31","35.58","28.13","52.04","29.42","49.81"
"Roman Wick","10-11","OTT","R","7","60.27","--","--","--","--","--","--","-0.86","-0.86","47","64","-17","42.34","-6.49","--","4","-4","--","-61.11","2.39","3.47","-1.08","40.78","-6.34","--","1","1","15","14.93","0.92","0.92","--","89.19","47.83","17.99","26.81","50.79","27.87","49.74"
"Ron Hainsey","10-11","ATL","D","82","1234.85","1","11","12","5","0.58","0.24","14.2","0.69","1090","1193","-103","47.74","-1.4","47","46","1","50.54","7.35","44.38","47.7","-3.32","48.2","0.86","10","3","-7","159","7.73","3.02","0.15","1.43","100.33","47.35","31.57","26.7","47.76","28.81","50.01"
"Rostislav Klesla","10-11","CBJ/ ARI","D","61","920.33","3","5","8","7","0.52","0.46","5.34","0.35","767","921","-154","45.44","-6.19","38","38","--","50","--","30.52","36.31","-5.79","45.67","-5.58","16","7","-9","127","8.28","2.64","0.17","5.08","101.02","45.7","32.7","27.9","51.19","29.64","50.23"
"Rostislav Olesz","10-11","FLA","L","44","506.6","4","11","15","10","1.78","1.18","17.79","2.11","501","453","48","52.52","2.6","22","22","--","50","6.35","20.64","15.1","5.54","57.75","7.56","4","5","1","108","12.79","4.75","0.56","6.35","99.25","49.81","24.24","30.05","49.94","28.93","49.83"
"Ruslan Fedotenko","10-11","NYR","L","66","833.63","8","10","18","14","1.3","1.01","20.02","1.44","718","795","-77","47.46","-0.64","30","26","4","53.57","-1.86","34.81","31.64","3.17","52.39","-0.16","8","14","6","192","13.82","10.34","0.74","7.41","101.2","41.18","26.91","30.19","49.27","29.11","49.79"
"Ruslan Salei","10-11","DET","D","75","1144.33","2","7","9","3","0.47","0.16","18.55","0.97","1136","1004","132","53.08","-0.07","40","43","-3","48.19","-3.18","43.66","40.05","3.61","52.16","-0.31","20","5","-15","147","7.71","3.37","0.18","2.94","98.83","57.42","32.39","26.31","53.7","28.14","49.38"
"Ryan Callahan","10-11","NYR","R","60","786.18","11","15","26","20","1.98","1.53","28.29","2.16","713","738","-25","49.14","0.63","35","39","-4","47.3","-8.1","36.9","32.76","4.14","52.97","0.5","17","24","7","203","15.49","12.76","0.97","9.02","98.57","45.76","28.5","31.64","48.49","29.92","50.15"
"Ryan Carter","10-11","ANA/ CAR/ FLA","C","62","521.25","3","4","7","4","0.81","0.46","8.91","1.03","472","484","-12","49.37","1.16","12","15","-3","44.44","-0.81","17.01","20.3","-3.29","45.59","-0.17","17","18","1","109","12.55","4.91","0.57","5","99.27","50.53","17.85","26.46","47.48","27.94","49.71"
"Ryan Craig","10-11","PIT","C","6","50.53","--","--","--","--","--","--","0.14","0.17","40","44","-4","47.62","-4.33","--","2","-2","--","-35.29","1.19","2.11","-0.92","36.06","-8.82","2","3","1","8","9.5","0.5","0.59","--","90.91","60.71","19.27","28.1","53.03","28.21","49.48"
"Ryane Clowe","10-11","S.J","L","75","1104.15","16","26","42","33","2.28","1.79","57.98","3.15","1243","932","311","57.15","5.34","50","37","13","57.47","4.87","57.37","38.82","18.55","59.64","5.87","28","30","2","216","11.74","14.17","0.77","11.43","99.97","50.85","30.76","30.33","51.46","29.32","49.57"
"Ryan Getzlaf","10-11","ANA","C","67","1114.32","8","32","40","24","2.15","1.29","29.42","1.58","940","1024","-84","47.86","4.99","55","44","11","55.56","15.56","42.21","40.62","1.59","50.96","9.86","10","7","-3","138","7.43","6.15","0.33","12.12","102.86","45.83","35.62","33.46","44.01","30.28","50.33"
"Ryan Hollweg","10-11","ARI","L","3","19.43","--","--","--","--","--","--","-0.7","-2.16","12","23","-11","34.29","-19.44","--","1","-1","--","-40","0.39","0.91","-0.52","30","-22.45","--","--","--","--","--","--","--","--","92.86","75","12.88","27.03","49.92","26.7","49.85"
"Ryan Johnson","10-11","CHI","C","34","298.15","1","4","5","1","1.01","0.2","5.51","1.11","249","263","-14","48.63","-4.67","10","13","-3","43.48","-12.08","10.55","9.92","0.63","51.54","-0.88","1","1","--","34","6.84","1.91","0.38","4.35","97.22","33.63","17.71","28.39","52.61","27.62","49.67"
"Ryan Jones","10-11","EDM","L","81","851.37","15","3","18","16","1.27","1.13","9.68","0.68","607","849","-242","41.69","-5.98","24","31","-7","43.64","2.15","25.07","34.56","-9.49","42.04","-3.05","10","13","3","180","12.69","9.41","0.66","15.79","100.57","48.7","22.84","28.93","47.12","28.47","49.91"
"Ryan Kesler","10-11","VAN","C","82","1104.08","20","15","35","30","1.9","1.63","59.51","3.23","1228","916","312","57.28","7.19","49","35","14","58.33","2.11","47.82","39.11","8.71","55.01","6.33","16","21","5","302","16.41","14.4","0.78","12.82","100.69","49.46","29","29.97","51.17","29.32","49.49"
"Ryan Malone","10-11","T.B","L","54","625.5","4","15","19","11","1.82","1.06","25.02","2.4","630","524","106","54.59","2.58","31","28","3","52.54","6.85","28.97","20.97","8","58.01","3.61","15","14","-1","128","12.28","7.11","0.68","4.65","98.06","51.91","25.46","29.37","50.67","28.88","49.63"
"Ryan Mcdonagh","10-11","NYR","D","40","639.72","1","5","6","4","0.56","0.38","10.57","0.99","603","588","15","50.63","0.47","36","23","13","61.02","17.43","31.02","23.08","7.94","57.34","2.09","6","2","-4","67","6.28","1.34","0.13","4","102.84","51.09","34.1","27.27","49.51","28.84","50.2"
"Ryan O'byrne","10-11","MTL/ COL","D","67","1125.77","--","9","9","2","0.48","0.11","2.38","0.13","965","1096","-131","46.82","-0.27","37","44","-7","45.68","2.06","39.06","40.91","-1.85","48.84","-0.55","25","4","-21","119","6.34","1.9","0.1","--","99.47","43.27","35.52","28.24","47.97","29.32","49.81"
"Ryan O'marra","10-11","EDM","C","21","211.8","1","3","4","4","1.13","1.13","-1.06","-0.3","132","217","-85","37.82","-10.91","5","7","-2","41.67","9.01","4.88","9.38","-4.5","34.22","-12.98","5","2","-3","17","4.82","0.5","0.14","8.33","100.07","58.49","21.55","28.74","46.35","28.27","49.99"
"Ryan O'reilly","10-11","COL","C","74","916.63","9","9","18","14","1.18","0.92","22.47","1.47","820","801","19","50.59","4.57","27","35","-8","43.55","-4.68","32.16","33.32","-1.16","49.11","-0.25","3","12","9","148","9.69","7.11","0.47","9.18","97.58","40.08","26.36","28.83","46.98","28.7","49.85"
"Ryan Parent","10-11","VAN","D","4","52.58","--","--","--","--","--","--","0.35","0.4","50","46","4","52.08","0.7","--","3","-3","--","-72.73","2.18","1.45","0.73","60.06","7.2","--","1","1","7","7.99","0.13","0.15","--","88.89","48.48","28.38","27.62","50.52","28.75","47.5"
"Ryan Potulny","10-11","CHI/ OTT","C","10","73.43","--","--","--","--","--","--","-0.08","-0.07","47","56","-9","45.63","-8.18","2","3","-1","40","-5.16","1.52","2.14","-0.62","41.53","-6.74","--","--","--","12","9.81","0.33","0.27","--","98","56.76","15.36","26.26","51.78","27.74","48.97"
"Ryan Reaves","10-11","STL","R","28","186.02","2","2","4","4","1.29","1.29","1.33","0.43","133","179","-46","42.63","-11.32","6","7","-1","46.15","-8.39","6.29","6.08","0.21","50.85","-3.19","17","12","-5","23","7.42","2.03","0.65","12.5","100.05","58.88","13.71","26.37","50.52","27.07","49.18"
"Ryan Shannon","10-11","OTT","R","79","803.17","5","11","16","11","1.2","0.82","24.3","1.82","750","629","121","54.39","5.65","25","22","3","53.19","13.28","32.46","24.56","7.9","56.93","10.22","10","6","-4","151","11.28","6.88","0.51","5.49","99.41","61.5","21.53","29.04","48.82","28.24","49.69"
"Ryan Smyth","10-11","L.A","L","82","1162.23","12","19","31","19","1.6","0.98","42.41","2.19","1139","966","173","54.11","3.58","46","42","4","52.27","-0.03","44.34","36.2","8.14","55.05","4.16","15","18","3","248","12.8","14.2","0.73","7.89","100.06","50.59","30.15","30.66","49.58","29.36","49.68"
"Ryan Stoa","10-11","COL","C","25","287.52","1","--","1","1","0.21","0.21","1.68","0.35","257","285","-28","47.42","0.69","8","13","-5","38.1","1.86","12.43","11.56","0.87","51.81","6.66","2","3","1","55","11.48","3.27","0.68","2.78","97.45","49.04","24.25","29.91","47.25","29.21","49.33"
"Ryan Suter","10-11","NSH","D","70","1297.62","3","15","18","11","0.83","0.51","25.4","1.17","1181","1089","92","52.03","4.26","51","38","13","57.3","1.52","53.56","42.63","10.93","55.68","6.14","20","6","-14","179","8.28","4.03","0.19","3.75","101.68","44.85","38.7","29.14","47.95","29.68","50.28"
"Ryan White","10-11","MTL","C","27","233.93","2","3","5","4","1.28","1.03","7","1.8","211","205","6","50.72","0.93","12","7","5","63.16","16.1","7.41","8.25","-0.84","47.32","-0.02","9","9","--","42","10.77","1.46","0.37","6.9","103.72","44.53","19","27.67","50.44","28.1","49.33"
"Ryan Whitney","10-11","EDM","D","35","590.25","--","14","14","8","1.42","0.81","7.38","0.75","469","593","-124","44.16","-0.01","29","18","11","61.7","28.79","20.59","27.5","-6.91","42.82","0.82","9","4","-5","37","3.76","0.99","0.1","--","106.46","53.4","36.41","28.46","46.81","29.15","50.41"
"Ryan Wilson","10-11","COL","D","67","1066","1","11","12","8","0.68","0.45","5.35","0.3","850","1014","-164","45.6","-2.87","41","51","-10","44.57","-1.59","37.82","40.05","-2.23","48.57","-2.07","20","14","-6","118","6.64","2.84","0.16","2","99.11","42.98","34.01","28.06","48.25","29.08","49.84"
"Saku Koivu","10-11","ANA","C","75","1044.95","11","14","25","17","1.44","0.98","8.89","0.51","823","1090","-267","43.02","-1.39","42","44","-2","48.84","2.98","32.71","46.23","-13.52","41.44","-3.27","13","6","-7","128","7.35","6.05","0.35","16.18","101.38","41.29","29.61","30.86","46.02","29.64","50.49"
"Sam Gagner","10-11","EDM","C","68","924.3","8","20","28","20","1.82","1.3","20.91","1.36","832","898","-66","48.09","3.2","41","56","-15","42.27","-2.67","34.98","39.61","-4.63","46.9","4.01","8","7","-1","178","11.55","8.62","0.56","7.77","97.54","49.59","29.43","30.68","46.43","29.34","49.93"
"Sami Lepisto","10-11","ARI/ CBJ","D","70","1035.85","4","10","14","7","0.81","0.41","18.8","1.09","953","903","50","51.35","0.66","44","33","11","57.14","11.49","35.31","35.44","-0.13","49.91","2.91","22","14","-8","119","6.89","2.61","0.15","8.33","101.95","49.91","31.23","27.33","50.75","28.73","49.66"
"Sami Salo","10-11","VAN","D","27","397.07","2","1","3","3","0.45","0.45","3.88","0.59","373","375","-2","49.87","-5.26","11","15","-4","42.31","-20.66","13.13","18.14","-5.01","41.99","-10.01","4","1","-3","54","8.16","0.78","0.12","8","99.18","54.78","31.41","27.76","52.77","29.27","49.86"
"Samuel Pahlsson","10-11","CBJ","C","82","976.65","5","10","15","10","0.92","0.61","10.14","0.62","731","826","-95","46.95","-5.2","20","39","-19","33.9","-15.89","29.47","32.36","-2.89","47.66","-3.07","14","7","-7","156","9.58","5.76","0.35","5.56","96.09","34.3","25.87","28.89","48.9","29.04","49.97"
"Scott Gomez","10-11","MTL","C","80","1123.9","4","13","17","12","0.91","0.64","27.02","1.44","1228","1074","154","53.34","2.74","30","41","-11","42.25","-10.87","47.7","47.51","0.19","50.1","0.69","11","14","3","194","10.36","8.4","0.45","3.54","97.34","54","30.54","30.54","51.12","29.33","49.91"
"Scott Hannan","10-11","COL/ WSH","D","78","1265.03","1","7","8","4","0.38","0.19","13.72","0.65","1165","1141","24","50.52","0.13","47","45","2","51.09","-3.97","51.96","39.92","12.04","56.55","5.72","14","3","-11","101","4.79","2.5","0.12","1.89","99.74","48.66","34.59","27.72","50.19","29.18","49.98"
"Scott Hartnell","10-11","PHI","L","82","1097.88","18","19","37","28","2.02","1.53","36.64","2","1059","1113","-54","48.76","-0.64","63","45","18","58.33","5.16","48.3","49.05","-0.75","49.61","-1.95","32","19","-13","245","13.39","14.2","0.78","11.84","102.62","52.52","29.08","31.84","49.44","28.9","49.86"
"Scottie Upshall","10-11","ARI/ CBJ","R","82","1007.83","20","9","29","24","1.73","1.43","43.27","2.58","1021","838","183","54.92","5.36","39","39","--","50","0.46","37.19","33.69","3.5","52.47","5.31","19","17","-2","304","18.1","13.51","0.8","11.83","98.89","52.32","26.12","29.92","49.43","29.02","49.5"
"Scott Nichol","10-11","S.J","C","56","436.63","4","3","7","6","0.96","0.82","5.93","0.81","315","396","-81","44.3","-10.02","13","16","-3","44.83","-6.52","12.64","15.32","-2.68","45.21","-10.7","15","14","-1","81","11.13","3.68","0.51","6.9","99.71","39.57","16.65","26.69","52.41","27.87","49.41"
"Scott Parse","10-11","L.A","R","5","59.77","1","3","4","2","4.02","2.01","4.22","4.24","64","60","4","51.61","3.71","7","1","6","87.5","42.05","3.6","1.41","2.19","71.86","21.08","--","--","--","10","10.04","0.52","0.52","20","113.92","42.86","26.37","32.02","51.61","29.26","49.14"
"Scott Timmins","10-11","FLA","C","19","167.27","1","--","1","1","0.36","0.36","0.94","0.34","153","140","13","52.22","2.37","1","9","-8","10","-26.36","6.32","6.1","0.22","50.89","1.04","4","--","-4","31","11.12","1.32","0.47","7.69","90.39","44.83","18.59","27.23","49.89","28.12","50.07"
"Sean Avery","10-11","NYR","L","76","807.52","3","20","23","15","1.71","1.11","23.99","1.78","747","749","-2","49.93","0.68","27","29","-2","48.21","-3.24","35.03","34.66","0.37","50.27","-2.99","45","33","-12","219","16.27","10.25","0.76","2.27","99.5","52.51","22.92","29.15","47.94","28.54","49.5"
"Sean Bergenheim","10-11","T.B","L","80","899.47","12","12","24","18","1.6","1.2","40.24","2.68","955","748","207","56.08","5.55","34","34","--","50","-1.09","41.88","28.53","13.35","59.48","5.07","21","18","-3","276","18.41","13.87","0.93","7.27","97.74","46.31","24.55","28.78","49.02","28.88","49.82"
"Sean Collins","10-11","WSH","D","4","53.87","1","--","1","1","1.11","1.11","2.88","3.21","66","44","22","60","13.76","3","--","3","100","71.43","2.01","0.98","1.03","67.22","18.41","--","1","1","6","6.68","0.12","0.13","33.33","109.09","48.48","26.07","26.46","50.54","26.95","49.49"
"Sean O'donnell","10-11","PHI","D","81","1109.77","1","14","15","4","0.81","0.22","4.22","0.23","938","1111","-173","45.78","-4.77","42","41","1","50.6","-6.23","40.83","48.5","-7.67","45.71","-7.41","21","10","-11","86","4.65","1.3","0.07","3.45","101.37","44.15","29.75","28.02","50.81","28.22","49.67"
"Sergei Gonchar","10-11","OTT","D","67","1117.25","1","4","5","4","0.27","0.21","8.9","0.48","970","986","-16","49.59","-1.42","33","46","-13","41.77","2.64","37.35","41.87","-4.52","47.15","-2.72","5","6","1","133","7.14","2.71","0.15","1.72","97.92","53.11","35.25","27.85","49.98","29.08","49.94"
"Sergei Kostitsyn","10-11","NSH","L","77","951.07","16","17","33","23","2.08","1.45","27.36","1.73","811","868","-57","48.3","-1.26","47","33","14","58.75","6.86","36.21","37.52","-1.31","49.11","-1.87","10","10","--","136","8.58","7.97","0.5","23.19","103.8","48.48","25.93","31","49.4","29.38","50.26"
"Sergei Samsonov","10-11","CAR/ FLA","L","78","953.88","9","17","26","21","1.64","1.32","27.04","1.7","931","930","1","50.03","1.54","36","35","1","50.7","5.84","37.51","40.14","-2.63","48.31","0.46","7","8","1","163","10.25","10.2","0.64","9.28","100.43","51.58","26.37","30.15","49.63","29.09","50.18"
"Sergei Shirokov","10-11","VAN","L","2","19.87","1","--","1","1","3.02","3.02","2.1","6.34","25","13","12","65.79","20.22","1","--","1","100","66.67","0.73","0.51","0.22","58.87","22.97","--","1","1","9","27.18","0.45","1.36","16.67","105.88","58.82","19.98","32.19","54.49","28.98","48.85"
"Shane Doan","10-11","ARI","R","72","1027.58","6","27","33","23","1.93","1.34","38.09","2.22","1022","931","91","52.33","2.36","45","40","5","52.94","-1.55","39.92","39.4","0.52","50.33","2.46","23","12","-11","269","15.71","11.32","0.66","3.87","100.6","49.46","30.4","29.92","49.71","29.47","49.65"
"Shane Hnidy","10-11","BOS","D","3","43.3","--","--","--","--","--","--","-0.42","-0.58","39","43","-4","47.56","-2.71","--","2","-2","--","-66.67","1.45","2","-0.55","42.03","-7.42","1","--","-1","9","12.47","0.08","0.11","--","93.1","45","27.84","26.78","49.57","27.6","50.56"
"Shane O'brien","10-11","NSH","D","80","1101.6","1","6","7","4","0.38","0.22","5.5","0.3","937","992","-55","48.57","-0.82","33","33","--","50","-6.04","38.45","40.65","-2.2","48.61","-2.91","28","12","-16","100","5.45","2.79","0.15","2.17","100.43","47.75","28.96","26.16","49.65","28.41","49.83"
"Shane Sims","10-11","NYI","D","1","6.57","--","--","--","--","--","--","0.05","0.46","7","6","1","53.85","4.48","--","--","--","--","--","0.17","1.05","-0.88","13.93","-35.46","--","--","--","1","9.13","--","--","--","100","100","16.54","26.72","45.26","29.73","50.38"
"Shaone Morrisonn","10-11","BUF","D","62","846.57","--","3","3","3","0.21","0.21","1.45","0.1","704","804","-100","46.68","-4.43","28","34","-6","45.16","-9.33","29.12","29.35","-0.23","49.8","-2.21","13","8","-5","75","5.32","1.43","0.1","--","98.71","50.59","28.95","26.9","50.6","28.77","49.87"
"Shawn Belle","10-11","EDM/ COL","D","9","135.82","--","--","--","--","--","--","-1.3","-0.57","100","133","-33","42.92","-3.52","5","6","-1","45.45","16.88","3.57","4.83","-1.26","42.5","1.87","1","--","-1","12","5.3","0.27","0.12","--","102.76","36.36","30.17","27.05","46.44","29.14","49.23"
"Shawn Horcoff","10-11","EDM","C","47","640.03","4","10","14","11","1.31","1.03","11.77","1.1","584","622","-38","48.42","3.43","22","23","-1","48.89","2.61","22.56","29.48","-6.92","43.35","-2.53","12","8","-4","102","9.56","5.33","0.5","7.69","101.06","50.73","29.79","31.44","46.74","29.7","50.18"
"Shawn Matthias","10-11","FLA","C","51","544.15","6","7","13","11","1.43","1.21","16.82","1.85","519","519","--","50","0.31","23","22","1","51.11","0.78","23.72","19.26","4.46","55.19","4.41","4","8","4","123","13.56","7.38","0.81","7.5","99.69","54.89","22.41","29.23","50.31","28.6","49.67"
"Shawn Thornton","10-11","BOS","L","79","781.17","10","9","19","16","1.46","1.23","23.5","1.8","713","766","-53","48.21","-3.02","26","18","8","59.09","--","27.61","29.51","-1.9","48.34","-0.95","30","28","-2","234","17.97","8.75","0.67","6.71","102.04","48.28","20.61","28.12","48.28","28.08","49.78"
"Shea Weber","10-11","NSH","D","82","1505.77","8","18","26","18","1.04","0.72","36.75","1.46","1341","1279","62","51.18","3.32","58","55","3","51.33","-4.29","58.29","51.89","6.4","52.9","3.83","17","10","-7","309","12.31","7.72","0.31","4.82","100.37","45.45","38.61","29.05","48.95","29.66","50.3"
"Sheldon Brookbank","10-11","ANA","D","40","441.62","--","--","--","--","--","--","-1.18","-0.16","361","415","-54","46.52","1.23","7","17","-10","29.17","-16.52","13.78","16.52","-2.74","45.48","1.32","15","13","-2","58","7.88","1.25","0.17","--","95.89","61.71","23.72","25.88","43.63","27.75","49.65"
"Sidney Crosby","10-11","PIT","C","41","595.6","20","18","38","31","3.83","3.12","43.34","4.37","644","566","78","53.22","0.61","40","24","16","62.5","8.18","28.47","24.68","3.79","53.57","0.93","12","19","7","165","16.62","9.84","0.99","19.05","103.88","46.72","32.95","31.01","53.18","29.85","49.59"
"Simon Gagne","10-11","T.B","L","63","800.18","7","14","21","16","1.57","1.2","24.37","1.83","798","758","40","51.29","-0.99","31","38","-7","44.93","-10.63","31.92","29.53","2.39","51.94","-4.6","7","8","1","214","16.05","9.15","0.69","6.48","98.12","47.44","27.51","29.38","51.22","29.01","49.91"
"Spencer Machacek","10-11","ATL","R","10","75.5","--","--","--","--","--","--","0.38","0.3","72","71","1","50.35","-4.75","--","2","-2","--","-34.48","2.53","2.74","-0.21","48.01","-3.66","--","--","--","11","8.74","0.57","0.45","--","93.94","60.98","15.97","27.99","47.68","27.57","48.41"
"Stefan Della Rovere","10-11","STL","L","7","42.57","--","--","--","--","--","--","-0.13","-0.18","34","39","-5","46.58","-11.1","--","--","--","--","--","1.09","0.89","0.2","55.05","3.84","3","1","-2","8","11.28","0.23","0.32","--","100","70","12.99","25.81","50.56","27.31","49.47"
"Stefan Meyer","10-11","CGY","L","16","114.82","--","2","2","1","1.05","0.52","3.82","2","102","89","13","53.4","-0.74","5","4","1","55.56","12.7","4.29","2.87","1.42","59.92","5.09","4","8","4","26","13.59","1.03","0.54","--","98.62","62.12","15.76","26.65","52.28","26.81","48.23"
"Stephane Da Costa","10-11","OTT","C","4","39.68","--","--","--","--","--","--","1.36","2.06","43","28","15","60.56","14.87","--","1","-1","--","-50","1.42","0.86","0.56","62.28","7.89","--","1","1","9","13.61","0.7","1.06","--","91.67","72.22","21.83","28.17","49.59","26.53","48.57"
"Stephane Robidas","10-11","DAL","D","81","1382.87","3","9","12","6","0.52","0.26","14.55","0.63","1197","1195","2","50.04","3.36","57","58","-1","49.57","-1.64","44.78","46.7","-1.92","48.95","2.39","21","10","-11","138","5.99","2.34","0.1","5.36","100.1","44.74","36.86","28.53","47.23","30.13","50.3"
"Stephen Gionta","10-11","N.J","R","12","87.72","--","--","--","--","--","--","0.78","0.53","77","74","3","50.99","-3.47","--","3","-3","--","-43.24","4.24","2.71","1.53","61.01","8.18","3","3","--","22","15.05","0.95","0.65","--","93.18","51.35","15.05","27.61","50.43","27.74","49.04"
"Stephen Weiss","10-11","FLA","C","76","1061.82","13","10","23","17","1.3","0.96","24.38","1.38","972","973","-1","49.97","-0.64","40","47","-7","45.98","-1.72","38.32","37.55","0.77","50.51","-1.56","10","5","-5","173","9.78","8.88","0.5","12.04","98.64","46.62","29.35","30.01","51.01","29.48","50.05"
