"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"STU.BICKEL","D","20122013","NYR",16,87.77,5.49,11.37,15,29,22,22.73,43.94,33.33,40.54
"SVEN.BAERTSCHI","F","20122013","CGY",20,226.48,11.32,24.02,64,80,73,29.49,36.87,33.64,46.72
"TANNER.GLASS","F","20122013","PIT",48,417.45,8.7,17.89,109,141,118,29.62,38.32,32.07,48.02
"TAYLOR.BECK","F","20122013","NSH",16,223.65,13.98,27.11,59,73,58,31.05,38.42,30.53,50.43
"TAYLOR.HALL","F","20122013","EDM",45,673.78,14.97,30.95,224,247,189,33.94,37.42,28.64,54.24
"TAYLOR.PYATT","F","20122013","NYR",48,583.25,12.15,24.35,160,176,144,33.33,36.67,30,52.63
"TEDDY.PURCELL","F","20122013","T.B",48,619.9,12.91,26.48,206,222,176,34.11,36.75,29.14,53.93
"TEEMU.HARTIKAINEN","F","20122013","EDM",23,195.13,8.48,17.9,39,53,54,26.71,36.3,36.99,41.94
"TEEMU.SELANNE","F","20122013","ANA",46,606.57,13.19,26.43,187,195,146,35.42,36.93,27.65,56.16
"THEO.PECKHAM","D","20122013","EDM",4,63.27,15.82,30.5,16,25,16,28.07,43.86,28.07,50
"THOMAS.HICKEY","D","20122013","NYI",39,610.68,15.66,30.74,181,205,147,33.96,38.46,27.58,55.18
"THOMAS.VANEK","F","20122013","BUF",38,550.82,14.5,29.59,183,185,198,32.33,32.69,34.98,48.03
"TIM.BRENT","F","20122013","CAR",30,215.98,7.2,15.26,68,77,71,31.48,35.65,32.87,48.92
"TIM.ERIXON","D","20122013","CBJ",31,449.55,14.5,28.98,132,134,117,34.46,34.99,30.55,53.01
"TIM.GLEASON","D","20122013","CAR",42,687.05,16.36,33.75,188,274,244,26.63,38.81,34.56,43.52
"TIM.JACKMAN","F","20122013","CGY",42,313.08,7.45,15.16,74,109,82,27.92,41.13,30.94,47.44
"TIM.KENNEDY","F","20122013","S.J",13,161.87,12.45,24.94,55,43,44,38.73,30.28,30.99,55.56
"TIM.WALLACE","F","20122013","CAR",28,252.67,9.02,17.87,84,88,67,35.15,36.82,28.03,55.63
"TJ.BRENNAN","D","20122013","BUF",10,122.12,12.21,24.04,41,43,27,36.94,38.74,24.32,60.29
"TJ.BRENNAN","D","20122013","FLA",19,288.88,15.2,29.97,95,73,60,41.67,32.02,26.32,61.29
"TJ.BRODIE","D","20122013","CGY",47,813.62,17.31,35.26,248,279,271,31.08,34.96,33.96,47.78
"T.J..GALIARDI","F","20122013","S.J",36,447.12,12.42,24.39,142,162,139,32.05,36.57,31.38,50.53
"T.J..OSHIE","F","20122013","STL",30,435.1,14.5,29.66,117,169,141,27.4,39.58,33.02,45.35
"TOBIAS.ENSTROM","D","20122013","WPG",22,370.75,16.85,33.93,134,149,131,32.37,35.99,31.64,50.57
"TODD.BERTUZZI","F","20122013","DET",7,84.6,12.09,27.64,45,28,21,47.87,29.79,22.34,68.18
"TOMAS.FLEISCHMANN","F","20122013","FLA",48,724.57,15.1,30.2,248,275,192,34.69,38.46,26.85,56.36
"TOMAS.KABERLE","D","20122013","MTL",10,109.93,10.99,24.09,29,33,17,36.71,41.77,21.52,63.04
"TOMAS.KOPECKY","F","20122013","FLA",47,632.85,13.46,26.96,187,250,186,30.02,40.13,29.86,50.13
"TOMAS.KUNDRATEK","D","20122013","WSH",25,346.87,13.87,28.79,108,128,100,32.14,38.1,29.76,51.92
"TOMAS.PLEKANEC","F","20122013","MTL",47,646.08,13.75,28.96,212,296,232,28.65,40,31.35,47.75
"TOMAS.TATAR","F","20122013","DET",18,171.12,9.51,19.19,47,49,48,32.64,34.03,33.33,49.47
"TOMAS.VINCOUR","F","20122013","DAL",15,130.9,8.73,18.11,35,47,37,29.41,39.5,31.09,48.61
"TOM.GILBERT","D","20122013","MIN",43,673.55,15.66,32.05,192,222,187,31.95,36.94,31.11,50.66
"TOM.KOSTOPOULOS","F","20122013","N.J",15,131.75,8.78,16.97,27,39,23,30.34,43.82,25.84,54
"TOMMY.WINGELS","F","20122013","S.J",42,525.23,12.51,24.95,158,190,150,31.73,38.15,30.12,51.3
"TOM.POTI","D","20122013","WSH",16,218.55,13.66,28.43,66,73,73,31.13,34.43,34.43,47.48
"TOM.PYATT","F","20122013","T.B",43,493.17,11.47,23.53,122,197,149,26.07,42.09,31.84,45.02
"TOM.SESTITO","F","20122013","VAN",23,152.43,6.63,13.3,25,43,55,20.33,34.96,44.72,31.25
"TOM.WANDELL","F","20122013","DAL",18,143.53,7.97,16.85,32,45,32,29.36,41.28,29.36,50
"TONI.LYDMAN","D","20122013","ANA",35,583.47,16.67,33.71,151,209,170,28.49,39.43,32.08,47.04
"TORREY.MITCHELL","F","20122013","MIN",45,401.82,8.93,18.37,82,119,124,25.23,36.62,38.15,39.81
"TRAVIS.HAMONIC","D","20122013","NYI",48,889.05,18.52,36.64,246,330,284,28.6,38.37,33.02,46.42
"TRAVIS.MOEN","F","20122013","MTL",45,407.93,9.07,19.08,87,142,150,22.96,37.47,39.58,36.71
"TRAVIS.ZAJAC","F","20122013","N.J",48,684.82,14.27,29.25,220,269,190,32.4,39.62,27.98,53.66
"TREVOR.DALEY","D","20122013","DAL",44,719.83,16.36,33.98,234,251,239,32.32,34.67,33.01,49.47
"TREVOR.LEWIS","F","20122013","L.A",48,595.18,12.4,25.07,168,189,171,31.82,35.8,32.39,49.56
"TROY.BROUWER","F","20122013","WSH",47,629.13,13.39,27.25,176,267,235,25.96,39.38,34.66,42.82
"TUOMO.RUUTU","F","20122013","CAR",17,235.47,13.85,27.55,66,71,63,33,35.5,31.5,51.16
"TYE.MCGINN","F","20122013","PHI",18,196.97,10.94,23.21,66,72,66,32.35,35.29,32.35,50
"TYLER.BOZAK","F","20122013","TOR",46,700.67,15.23,31.07,202,258,254,28.29,36.13,35.57,44.3
"TYLER.ENNIS","F","20122013","BUF",47,663.13,14.11,28.77,166,252,185,27.53,41.79,30.68,47.29
"TYLER.JOHNSON","F","20122013","T.B",14,148.22,10.59,21.26,34,34,48,29.31,29.31,41.38,41.46
"TYLER.KENNEDY","F","20122013","PIT",46,516.77,11.23,23.2,146,190,136,30.93,40.25,28.81,51.77
"TYLER.MYERS","D","20122013","BUF",39,646.52,16.58,34.36,204,240,194,31.97,37.62,30.41,51.26
"TYLER.SEGUIN","F","20122013","BOS",48,696.07,14.5,28.97,236,263,211,33.24,37.04,29.72,52.8
"TYLER.TOFFOLI","F","20122013","L.A",10,103.77,10.38,20.41,40,23,29,43.48,25,31.52,57.97
"TYSON.BARRIE","D","20122013","COL",32,559.8,17.49,35.19,169,192,175,31.53,35.82,32.65,49.13
"TYSON.STRACHAN","D","20122013","FLA",38,641.88,16.89,33.39,176,229,153,31.54,41.04,27.42,53.5
"VALTTERI.FILPPULA","F","20122013","DET",41,582,14.2,29.45,211,184,149,38.79,33.82,27.39,58.61
"VERNON.FIDDLER","F","20122013","DAL",46,452.1,9.83,20.58,94,158,217,20.04,33.69,46.27,30.23
"VICTOR.BARTLEY","D","20122013","NSH",24,420.37,17.52,34.25,98,142,126,26.78,38.8,34.43,43.75
"VICTOR.HEDMAN","D","20122013","T.B",44,790.42,17.96,36.8,229,346,317,25.67,38.79,35.54,41.94
"VIKTOR.STALBERG","F","20122013","CHI",47,551.62,11.74,23.5,171,161,93,40.24,37.88,21.88,64.77
"VILLE.LEINO","F","20122013","BUF",8,110.72,13.84,28.07,22,34,31,25.29,39.08,35.63,41.51
"VINCENT.LECAVALIER","F","20122013","T.B",39,552.15,14.16,29.21,201,213,198,32.84,34.8,32.35,50.38
"VINNY.PROSPAL","F","20122013","CBJ",48,658.4,13.72,27.23,202,211,166,34.89,36.44,28.67,54.89
"VLADIMIR.SOBOTKA","F","20122013","STL",48,593.93,12.37,25.17,198,183,202,33.96,31.39,34.65,49.5
"VLADIMIR.TARASENKO","F","20122013","STL",38,431.35,11.35,23.01,170,125,85,44.74,32.89,22.37,66.67
"WADE.REDDEN","D","20122013","BOS",6,88.38,14.73,28.47,22,29,21,30.56,40.28,29.17,51.16
"WADE.REDDEN","D","20122013","STL",23,313.6,13.63,28.16,121,119,96,36.01,35.42,28.57,55.76
"WAYNE.SIMMONDS","F","20122013","PHI",45,544.87,12.11,25.51,146,214,150,28.63,41.96,29.41,49.32
"WOJTEK.WOLSKI","F","20122013","WSH",27,328.3,12.16,25.05,88,92,112,30.14,31.51,38.36,44
"YANNICK.WEBER","D","20122013","MTL",6,70.53,11.76,24.74,13,26,22,21.31,42.62,36.07,37.14
"ZAC.DALPE","F","20122013","CAR",10,111.08,11.11,25.02,46,42,29,39.32,35.9,24.79,61.33
"ZACH.BOGOSIAN","D","20122013","WPG",33,626.83,18.99,37.35,162,210,192,28.72,37.23,34.04,45.76
"ZACH.BOYCHUK","F","20122013","NSH",5,66.32,13.26,25.89,24,20,13,42.11,35.09,22.81,64.86
"ZACH.BOYCHUK","F","20122013","PIT",7,81.25,11.61,24.76,27,34,17,34.62,43.59,21.79,61.36
"ZACH.PARISE","F","20122013","MIN",48,718.4,14.97,30.68,300,281,180,39.42,36.93,23.65,62.5
"ZACH.REDMOND","D","20122013","WPG",8,131.72,16.46,33.34,32,51,33,27.59,43.97,28.45,49.23
"ZACK.KASSIAN","F","20122013","VAN",39,467.07,11.98,24.6,124,181,153,27.07,39.52,33.41,44.77
"ZACK.SMITH","F","20122013","OTT",48,651.63,13.58,27.99,201,250,213,30.27,37.65,32.08,48.55
"ZAC.RINALDO","F","20122013","PHI",32,265.47,8.3,17.4,47,102,73,21.17,45.95,32.88,39.17
"ZBYNEK.MICHALEK","D","20122013","ARI",34,608.42,17.89,36.11,182,208,208,30.43,34.78,34.78,46.67
"ZDENO.CHARA","D","20122013","BOS",48,900.8,18.77,37.49,258,338,327,27.95,36.62,35.43,44.1
"ZENON.KONOPKA","F","20122013","MIN",37,291,7.86,16.24,38,85,121,15.57,34.84,49.59,23.9
